=============================================================
 starting episode: 100/2000
Client connected on 3109..............
Ep:100 step:0(64193), a_t=[s= 1.00, t= 1.000000, b= 0.000001], r_t=[r= 0.59, prog= 0.59, pen=-0.00, r_old= 0.59], Reward=  0.59 /  0.59 /  15224.45, epsilon=  0.813, speed=  0.20, gear= 1, damage= 0.00
Ep:134 step:20(74634), a_t=[s= 1.00, t= 0.582973, b= 0.000000], r_t=[r= 152.82, prog= 169.14, pen=-16.32, r_old= 152.82], Reward=  1369.39 /  1369.39 /  15224.45, epsilon=  0.791, speed=  56.63, gear= 1, damage= 0.00
META = 1 ... out of track
=============================================================
 starting episode: 135/2000
Client connected on 3109..............
Ep:135 step:0(74646), a_t=[s=-0.81, t= 0.778944, b= 0.000000], r_t=[r= 0.15, prog= 0.15, pen=-0.00, r_old= 0.15], Reward=  0.15 /  0.15 /  15224.45, epsilon=  0.791, speed=  0.05, gear= 1, damage= 0.00
Ep:135 step:20(74666), a_t=[s=-0.97, t= 0.586073, b= 0.000000], r_t=[r= 125.01, prog= 153.94, pen=-28.94, r_old= 125.01], Reward=  1375.24 /  1375.24 /  15224.45, epsilon=  0.791, speed=  53.97, gear= 1, damage= 0.00
Ep:135 step:40(74686), a_t=[s= 0.14, t= 0.564943, b= 0.118518], r_t=[r= 170.69, prog= 241.92, pen=-71.22, r_old= 170.69], Reward=  5393.24 /  5393.24 /  15224.45, epsilon=  0.791, speed=  81.35, gear= 1, damage= 0.00
Ep:135 step:60(74706), a_t=[s=-0.33, t= 0.613123, b= 0.109991], r_t=[r= 60.34, prog= 174.48, pen=-114.15, r_old= 60.34], Reward=  7328.29 /  7328.29 /  15224.45, epsilon=  0.791, speed=  64.04, gear= 1, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 136/2000
Client connected on 3109..............
Ep:136 step:0(74724), a_t=[s= 0.46, t= 0.578943, b= 0.000000], r_t=[r= 0.21, prog= 0.21, pen=-0.00, r_old= 0.21], Reward=  0.21 /  0.21 /  15224.45, epsilon=  0.791, speed=  0.07, gear= 1, damage= 0.00
Ep:136 step:20(74744), a_t=[s=-0.66, t= 0.683994, b= 0.000000], r_t=[r= 100.45, prog= 154.20, pen=-53.75, r_old= 100.45], Reward=  1191.65 /  1191.65 /  15224.45, epsilon=  0.791, speed=  52.54, gear= 1, damage= 0.00
Ep:136 step:40(74764), a_t=[s=-0.77, t= 0.721725, b= 0.138933], r_t=[r= 51.59, prog= 168.86, pen=-117.27, r_old= 51.59], Reward=  3765.44 /  3729.59 /  15224.45, epsilon=  0.791, speed=  60.56, gear= 1, damage= 251.00
META = 1 ... Running backwards
=============================================================
 starting episode: 137/2000
Client connected on 3109..............
Ep:137 step:0(74774), a_t=[s= 0.60, t= 0.681532, b= 0.000000], r_t=[r= 0.31, prog= 0.31, pen=-0.00, r_old= 0.31], Reward=  0.31 /  0.31 /  15224.45, epsilon=  0.791, speed=  0.10, gear= 1, damage= 0.00
Ep:137 step:20(74794), a_t=[s=-0.95, t= 0.557486, b= 0.000000], r_t=[r= 141.57, prog= 169.05, pen=-27.48, r_old= 141.57], Reward=  1246.97 /  1246.97 /  15224.45, epsilon=  0.791, speed=  56.91, gear= 1, damage= 0.00
Ep:137 step:40(74814), a_t=[s= 0.64, t= 0.607969, b= 0.000000], r_t=[r= 185.81, prog= 225.41, pen=-39.60, r_old= 185.81], Reward=  5370.63 /  5370.63 /  15224.45, epsilon=  0.791, speed=  80.62, gear= 1, damage= 0.00
Ep:137 step:60(74834), a_t=[s= 0.33, t= 0.557761, b= 0.000000], r_t=[r= 105.08, prog= 233.17, pen=-128.09, r_old= 105.08], Reward=  8823.89 /  8823.89 /  15224.45, epsilon=  0.791, speed=  82.44, gear= 1, damage= 0.00
Ep:137 step:80(74854), a_t=[s= 0.23, t= 0.604899, b= 0.150027], r_t=[r=-16.17, prog= 2.49, pen=-18.65, r_old=-16.17], Reward=  9725.98 /  9672.18 /  15224.45, epsilon=  0.790, speed=  7.53, gear= 1, damage= 2.00
META = 1 ... Running backwards
=============================================================
 starting episode: 138/2000
### TORCS is RELAUNCHED ###
Client connected on 3109..............
Ep:138 step:0(74856), a_t=[s= 0.18, t= 0.802276, b= 0.000000], r_t=[r= 0.46, prog= 0.46, pen=-0.00, r_old= 0.46], Reward=  0.46 /  0.46 /  15224.45, epsilon=  0.790, speed=  0.15, gear= 1, damage= 0.00
Ep:138 step:20(74876), a_t=[s=-0.39, t= 0.640289, b= 0.000000], r_t=[r= 115.11, prog= 152.37, pen=-37.26, r_old= 115.11], Reward=  1266.22 /  1266.22 /  15224.45, epsilon=  0.790, speed=  61.22, gear= 1, damage= 0.00
META = 1 ... out of track
=============================================================
 starting episode: 139/2000
Client connected on 3109..............
Ep:139 step:0(74881), a_t=[s=-0.48, t= 0.576639, b= 0.009897], r_t=[r= 0.14, prog= 0.14, pen=-0.00, r_old= 0.14], Reward=  0.14 /  0.14 /  15224.45, epsilon=  0.790, speed=  0.05, gear= 1, damage= 0.00
Ep:139 step:20(74901), a_t=[s=-0.17, t= 0.749670, b= 0.000000], r_t=[r= 162.21, prog= 202.74, pen=-40.53, r_old= 162.21], Reward=  1435.74 /  1435.74 /  15224.45, epsilon=  0.790, speed=  67.63, gear= 1, damage= 0.00
Ep:139 step:40(74921), a_t=[s=-0.30, t= 0.426306, b= 0.000000], r_t=[r= 132.25, prog= 233.96, pen=-101.71, r_old= 132.25], Reward=  4006.97 /  3782.48 /  15224.45, epsilon=  0.790, speed=  77.99, gear= 1, damage= 118.00
Ep:139 step:60(74941), a_t=[s=-0.87, t= 0.550785, b= 0.009864], r_t=[r= 106.37, prog= 228.64, pen=-122.27, r_old= 106.37], Reward=  6213.73 /  5989.24 /  15224.45, epsilon=  0.790, speed=  78.27, gear= 1, damage= 118.00
META = 1 ... Running backwards
=============================================================
 starting episode: 140/2000
Client connected on 3109..............
Ep:140 step:0(74959), a_t=[s= 1.00, t= 1.000000, b= 0.000000], r_t=[r= 0.59, prog= 0.59, pen=-0.00, r_old= 0.59], Reward=  0.59 /  0.59 /  15224.45, epsilon=  0.790, speed=  0.20, gear= 1, damage= 0.00
Ep:140 step:20(74979), a_t=[s=-1.00, t= 1.000000, b= 0.000606], r_t=[r= 173.01, prog= 217.79, pen=-44.78, r_old= 173.01], Reward=  2020.12 /  2020.12 /  15224.45, epsilon=  0.790, speed=  74.60, gear= 1, damage= 0.00
Ep:140 step:40(74999), a_t=[s=-1.00, t= 1.000000, b= 0.807675], r_t=[r= 172.87, prog= 188.39, pen=-15.52, r_old= 172.87], Reward=  6095.26 /  6095.26 /  15224.45, epsilon=  0.790, speed=  62.98, gear= 1, damage= 0.00
Ep:140 step:60(75019), a_t=[s=-1.00, t= 1.000000, b= 0.699122], r_t=[r= 0.34, prog= 0.35, pen=-0.01, r_old= 0.34], Reward=  6824.68 /  6824.68 /  15224.45, epsilon=  0.790, speed=  0.12, gear= 1, damage= 0.00
Ep:140 step:80(75039), a_t=[s=-1.00, t= 1.000000, b= 0.704109], r_t=[r= 0.30, prog= 0.31, pen=-0.01, r_old= 0.30], Reward=  6826.79 /  6826.79 /  15224.45, epsilon=  0.790, speed=  0.10, gear= 1, damage= 0.00
Ep:140 step:100(75059), a_t=[s=-1.00, t= 1.000000, b= 0.710434], r_t=[r= 0.17, prog= 0.18, pen=-0.01, r_old= 0.17], Reward=  6828.98 /  6828.98 /  15224.45, epsilon=  0.790, speed=  0.06, gear= 1, damage= 0.00
Ep:140 step:120(75079), a_t=[s=-1.00, t= 1.000000, b= 0.722321], r_t=[r= 0.05, prog= 0.05, pen=-0.00, r_old= 0.05], Reward=  6831.54 /  6831.54 /  15224.45, epsilon=  0.790, speed=  0.02, gear= 1, damage= 0.00
Ep:140 step:140(75099), a_t=[s=-1.00, t= 1.000000, b= 0.728391], r_t=[r= 0.23, prog= 0.23, pen=-0.01, r_old= 0.23], Reward=  6832.29 /  6832.29 /  15224.45, epsilon=  0.790, speed=  0.08, gear= 1, damage= 0.00
Ep:140 step:160(75119), a_t=[s=-1.00, t= 1.000000, b= 0.738157], r_t=[r= 0.45, prog= 0.47, pen=-0.02, r_old= 0.45], Reward=  6833.98 /  6833.98 /  15224.45, epsilon=  0.790, speed=  0.16, gear= 1, damage= 0.00
Ep:140 step:180(75139), a_t=[s=-1.00, t= 1.000000, b= 0.732454], r_t=[r= 0.36, prog= 0.37, pen=-0.01, r_old= 0.36], Reward=  6836.50 /  6836.50 /  15224.45, epsilon=  0.790, speed=  0.13, gear= 1, damage= 0.00
Ep:140 step:200(75159), a_t=[s=-1.00, t= 1.000000, b= 0.730802], r_t=[r= 0.00, prog= 0.00, pen=-0.00, r_old= 0.00], Reward=  6838.02 /  6838.02 /  15224.45, epsilon=  0.790, speed=  0.00, gear= 1, damage= 0.00
Ep:140 step:220(75179), a_t=[s=-1.00, t= 1.000000, b= 0.737075], r_t=[r= 0.14, prog= 0.15, pen=-0.01, r_old= 0.14], Reward=  6838.70 /  6838.70 /  15224.45, epsilon=  0.790, speed=  0.05, gear= 1, damage= 0.00
Ep:140 step:240(75199), a_t=[s=-1.00, t= 1.000000, b= 0.735272], r_t=[r= 0.17, prog= 0.17, pen=-0.01, r_old= 0.17], Reward=  6840.56 /  6840.56 /  15224.45, epsilon=  0.790, speed=  0.06, gear= 1, damage= 0.00
Ep:140 step:260(75219), a_t=[s=-1.00, t= 1.000000, b= 0.732138], r_t=[r= 0.30, prog= 0.32, pen=-0.01, r_old= 0.30], Reward=  6842.77 /  6842.77 /  15224.45, epsilon=  0.790, speed=  0.11, gear= 1, damage= 0.00
Ep:140 step:280(75239), a_t=[s=-1.00, t= 1.000000, b= 0.729189], r_t=[r= 0.12, prog= 0.12, pen=-0.01, r_old= 0.12], Reward=  6845.39 /  6845.39 /  15224.45, epsilon=  0.790, speed=  0.04, gear= 1, damage= 0.00
Ep:140 step:300(75259), a_t=[s=-1.00, t= 1.000000, b= 0.731067], r_t=[r= 0.14, prog= 0.15, pen=-0.01, r_old= 0.14], Reward=  6847.19 /  6847.19 /  15224.45, epsilon=  0.790, speed=  0.05, gear= 1, damage= 0.00
Ep:140 step:320(75279), a_t=[s=-1.00, t= 1.000000, b= 0.731403], r_t=[r= 0.06, prog= 0.07, pen=-0.00, r_old= 0.06], Reward=  6848.95 /  6848.95 /  15224.45, epsilon=  0.790, speed=  0.02, gear= 1, damage= 0.00
Ep:140 step:340(75299), a_t=[s=-1.00, t= 1.000000, b= 0.736062], r_t=[r= 0.03, prog= 0.03, pen=-0.00, r_old= 0.03], Reward=  6850.32 /  6850.32 /  15224.45, epsilon=  0.790, speed=  0.01, gear= 1, damage= 0.00
Ep:140 step:360(75319), a_t=[s=-1.00, t= 1.000000, b= 0.734818], r_t=[r= 0.30, prog= 0.31, pen=-0.01, r_old= 0.30], Reward=  6852.96 /  6852.96 /  15224.45, epsilon=  0.790, speed=  0.10, gear= 1, damage= 0.00
Ep:140 step:380(75339), a_t=[s=-1.00, t= 1.000000, b= 0.731387], r_t=[r= 0.08, prog= 0.09, pen=-0.00, r_old= 0.08], Reward=  6853.73 /  6853.73 /  15224.45, epsilon=  0.790, speed=  0.03, gear= 1, damage= 0.00
Ep:140 step:400(75359), a_t=[s=-1.00, t= 1.000000, b= 0.738172], r_t=[r= 0.16, prog= 0.17, pen=-0.01, r_old= 0.16], Reward=  6854.37 /  6854.37 /  15224.45, epsilon=  0.790, speed=  0.06, gear= 1, damage= 0.00
Ep:140 step:420(75379), a_t=[s=-1.00, t= 1.000000, b= 0.729896], r_t=[r= 0.23, prog= 0.24, pen=-0.01, r_old= 0.23], Reward=  6855.25 /  6855.25 /  15224.45, epsilon=  0.790, speed=  0.08, gear= 1, damage= 0.00
Ep:140 step:440(75399), a_t=[s=-1.00, t= 1.000000, b= 0.732856], r_t=[r= 0.15, prog= 0.15, pen=-0.01, r_old= 0.15], Reward=  6856.26 /  6856.26 /  15224.45, epsilon=  0.790, speed=  0.05, gear= 1, damage= 0.00
Ep:140 step:460(75419), a_t=[s=-1.00, t= 1.000000, b= 0.730957], r_t=[r= 0.02, prog= 0.02, pen=-0.00, r_old= 0.02], Reward=  6857.31 /  6857.31 /  15224.45, epsilon=  0.790, speed=  0.01, gear= 1, damage= 0.00
Ep:140 step:480(75439), a_t=[s=-1.00, t= 1.000000, b= 0.730054], r_t=[r=-0.11, prog=-0.10, pen=-0.00, r_old=-0.11], Reward=  6857.55 /  6857.55 /  15224.45, epsilon=  0.790, speed= -0.04, gear= 1, damage= 0.00
Ep:140 step:500(75459), a_t=[s=-1.00, t= 1.000000, b= 0.731135], r_t=[r= 0.42, prog= 0.44, pen=-0.02, r_old= 0.42], Reward=  6859.20 /  6859.20 /  15224.45, epsilon=  0.790, speed=  0.15, gear= 1, damage= 0.00
Ep:140 step:520(75479), a_t=[s=-1.00, t= 1.000000, b= 0.735181], r_t=[r= 0.01, prog= 0.01, pen=-0.00, r_old= 0.01], Reward=  6858.86 /  6858.86 /  15224.45, epsilon=  0.790, speed=  0.00, gear= 1, damage= 0.00
Ep:140 step:540(75499), a_t=[s=-1.00, t= 1.000000, b= 0.731925], r_t=[r= 0.04, prog= 0.04, pen=-0.00, r_old= 0.04], Reward=  6861.32 /  6861.32 /  15224.45, epsilon=  0.790, speed=  0.01, gear= 1, damage= 0.00
Ep:140 step:560(75519), a_t=[s=-1.00, t= 1.000000, b= 0.735697], r_t=[r= 0.23, prog= 0.24, pen=-0.01, r_old= 0.23], Reward=  6862.61 /  6862.61 /  15224.45, epsilon=  0.790, speed=  0.08, gear= 1, damage= 0.00
Ep:140 step:580(75539), a_t=[s=-1.00, t= 1.000000, b= 0.736452], r_t=[r= 0.07, prog= 0.07, pen=-0.00, r_old= 0.07], Reward=  6864.77 /  6864.77 /  15224.45, epsilon=  0.790, speed=  0.02, gear= 1, damage= 0.00
Ep:140 step:600(75559), a_t=[s=-1.00, t= 1.000000, b= 0.745939], r_t=[r=-0.09, prog=-0.09, pen=-0.00, r_old=-0.09], Reward=  6865.46 /  6865.46 /  15224.45, epsilon=  0.790, speed= -0.03, gear= 1, damage= 0.00
Ep:140 step:620(75579), a_t=[s=-1.00, t= 1.000000, b= 0.744346], r_t=[r= 0.05, prog= 0.05, pen=-0.00, r_old= 0.05], Reward=  6869.33 /  6869.33 /  15224.45, epsilon=  0.790, speed=  0.02, gear= 1, damage= 0.00
Ep:140 step:640(75599), a_t=[s=-1.00, t= 1.000000, b= 0.741260], r_t=[r= 0.13, prog= 0.13, pen=-0.01, r_old= 0.13], Reward=  6869.80 /  6869.80 /  15224.45, epsilon=  0.790, speed=  0.04, gear= 1, damage= 0.00
Ep:140 step:660(75619), a_t=[s=-1.00, t= 1.000000, b= 0.745928], r_t=[r=-0.06, prog=-0.06, pen=-0.00, r_old=-0.06], Reward=  6870.85 /  6870.85 /  15224.45, epsilon=  0.790, speed= -0.02, gear= 1, damage= 0.00
Ep:140 step:680(75639), a_t=[s=-1.00, t= 1.000000, b= 0.743042], r_t=[r= 0.13, prog= 0.14, pen=-0.01, r_old= 0.13], Reward=  6873.68 /  6873.68 /  15224.45, epsilon=  0.790, speed=  0.05, gear= 1, damage= 0.00
Ep:140 step:700(75659), a_t=[s=-1.00, t= 1.000000, b= 0.737654], r_t=[r=-0.31, prog=-0.30, pen=-0.01, r_old=-0.31], Reward=  6873.61 /  6873.61 /  15224.45, epsilon=  0.790, speed= -0.10, gear= 1, damage= 0.00
Ep:140 step:720(75679), a_t=[s=-1.00, t= 1.000000, b= 0.739281], r_t=[r= 0.51, prog= 0.54, pen=-0.02, r_old= 0.51], Reward=  6876.81 /  6876.81 /  15224.45, epsilon=  0.790, speed=  0.18, gear= 1, damage= 0.00
Ep:140 step:740(75699), a_t=[s=-1.00, t= 1.000000, b= 0.737470], r_t=[r=-0.07, prog=-0.07, pen=-0.00, r_old=-0.07], Reward=  6879.59 /  6879.59 /  15224.45, epsilon=  0.790, speed= -0.02, gear= 1, damage= 0.00
Ep:140 step:760(75719), a_t=[s=-1.00, t= 1.000000, b= 0.736436], r_t=[r= 0.33, prog= 0.34, pen=-0.02, r_old= 0.33], Reward=  6881.60 /  6881.60 /  15224.45, epsilon=  0.790, speed=  0.11, gear= 1, damage= 0.00
Ep:140 step:780(75739), a_t=[s=-1.00, t= 1.000000, b= 0.738690], r_t=[r= 0.42, prog= 0.44, pen=-0.02, r_old= 0.42], Reward=  6882.75 /  6882.75 /  15224.45, epsilon=  0.790, speed=  0.15, gear= 1, damage= 0.00
Ep:140 step:800(75759), a_t=[s=-1.00, t= 1.000000, b= 0.736481], r_t=[r= 0.32, prog= 0.33, pen=-0.02, r_old= 0.32], Reward=  6886.12 /  6886.12 /  15224.45, epsilon=  0.790, speed=  0.11, gear= 1, damage= 0.00
Ep:140 step:820(75779), a_t=[s=-1.00, t= 1.000000, b= 0.736091], r_t=[r= 0.10, prog= 0.10, pen=-0.00, r_old= 0.10], Reward=  6889.30 /  6889.30 /  15224.45, epsilon=  0.790, speed=  0.03, gear= 1, damage= 0.00
Ep:140 step:840(75799), a_t=[s=-1.00, t= 1.000000, b= 0.736923], r_t=[r=-0.10, prog=-0.10, pen=-0.00, r_old=-0.10], Reward=  6890.74 /  6890.74 /  15224.45, epsilon=  0.790, speed= -0.03, gear= 1, damage= 0.00
Ep:140 step:860(75819), a_t=[s=-1.00, t= 1.000000, b= 0.735624], r_t=[r= 0.28, prog= 0.29, pen=-0.01, r_old= 0.28], Reward=  6891.99 /  6891.99 /  15224.45, epsilon=  0.790, speed=  0.10, gear= 1, damage= 0.00
Ep:140 step:880(75839), a_t=[s=-1.00, t= 1.000000, b= 0.737754], r_t=[r= 0.13, prog= 0.14, pen=-0.01, r_old= 0.13], Reward=  6893.97 /  6893.97 /  15224.45, epsilon=  0.790, speed=  0.05, gear= 1, damage= 0.00
Ep:140 step:900(75859), a_t=[s=-1.00, t= 1.000000, b= 0.736101], r_t=[r= 0.19, prog= 0.20, pen=-0.01, r_old= 0.19], Reward=  6896.52 /  6896.52 /  15224.45, epsilon=  0.790, speed=  0.07, gear= 1, damage= 0.00
Ep:140 step:920(75879), a_t=[s=-1.00, t= 1.000000, b= 0.742893], r_t=[r= 0.17, prog= 0.18, pen=-0.01, r_old= 0.17], Reward=  6897.01 /  6897.01 /  15224.45, epsilon=  0.790, speed=  0.06, gear= 1, damage= 0.00
Ep:140 step:940(75899), a_t=[s=-1.00, t= 1.000000, b= 0.742334], r_t=[r= 0.24, prog= 0.25, pen=-0.01, r_old= 0.24], Reward=  6898.45 /  6898.45 /  15224.45, epsilon=  0.790, speed=  0.08, gear= 1, damage= 0.00
Ep:140 step:960(75919), a_t=[s=-1.00, t= 1.000000, b= 0.737892], r_t=[r=-0.25, prog=-0.25, pen=-0.01, r_old=-0.25], Reward=  6900.46 /  6900.46 /  15224.45, epsilon=  0.790, speed= -0.08, gear= 1, damage= 0.00
Ep:140 step:980(75939), a_t=[s=-1.00, t= 1.000000, b= 0.737963], r_t=[r=-0.00, prog=-0.00, pen=-0.00, r_old=-0.00], Reward=  6900.70 /  6900.70 /  15224.45, epsilon=  0.790, speed= -0.00, gear= 1, damage= 0.00
Ep:140 step:1000(75959), a_t=[s=-1.00, t= 1.000000, b= 0.742362], r_t=[r=-0.17, prog=-0.16, pen=-0.00, r_old=-0.17], Reward=  6900.95 /  6900.95 /  15224.45, epsilon=  0.790, speed= -0.06, gear= 1, damage= 0.00
Ep:140 step:1020(75979), a_t=[s=-1.00, t= 1.000000, b= 0.739423], r_t=[r=-0.34, prog=-0.34, pen=-0.01, r_old=-0.34], Reward=  6902.42 /  6902.42 /  15224.45, epsilon=  0.790, speed= -0.11, gear= 1, damage= 0.00
Ep:140 step:1040(75999), a_t=[s=-1.00, t= 1.000000, b= 0.744584], r_t=[r= 0.36, prog= 0.38, pen=-0.02, r_old= 0.36], Reward=  6904.36 /  6904.36 /  15224.45, epsilon=  0.790, speed=  0.13, gear= 1, damage= 0.00
Ep:140 step:1060(76019), a_t=[s=-1.00, t= 1.000000, b= 0.747249], r_t=[r= 0.12, prog= 0.13, pen=-0.01, r_old= 0.12], Reward=  6907.41 /  6907.41 /  15224.45, epsilon=  0.790, speed=  0.04, gear= 1, damage= 0.00
Ep:140 step:1080(76039), a_t=[s=-1.00, t= 1.000000, b= 0.746776], r_t=[r= 0.14, prog= 0.15, pen=-0.01, r_old= 0.14], Reward=  6909.03 /  6909.03 /  15224.45, epsilon=  0.790, speed=  0.05, gear= 1, damage= 0.00
Ep:140 step:1100(76059), a_t=[s=-1.00, t= 1.000000, b= 0.741360], r_t=[r=-0.15, prog=-0.14, pen=-0.00, r_old=-0.15], Reward=  6909.50 /  6909.50 /  15224.45, epsilon=  0.790, speed= -0.05, gear= 1, damage= 0.00
Ep:140 step:1120(76079), a_t=[s=-1.00, t= 1.000000, b= 0.739729], r_t=[r= 0.15, prog= 0.16, pen=-0.01, r_old= 0.15], Reward=  6909.97 /  6909.97 /  15224.45, epsilon=  0.790, speed=  0.05, gear= 1, damage= 0.00
Ep:140 step:1140(76099), a_t=[s=-1.00, t= 1.000000, b= 0.744497], r_t=[r=-0.11, prog=-0.11, pen=-0.00, r_old=-0.11], Reward=  6910.90 /  6910.90 /  15224.45, epsilon=  0.790, speed= -0.04, gear= 1, damage= 0.00
Ep:140 step:1160(76119), a_t=[s=-1.00, t= 1.000000, b= 0.739685], r_t=[r= 0.27, prog= 0.28, pen=-0.01, r_old= 0.27], Reward=  6913.46 /  6913.46 /  15224.45, epsilon=  0.790, speed=  0.10, gear= 1, damage= 0.00
Ep:140 step:1180(76139), a_t=[s=-1.00, t= 1.000000, b= 0.745281], r_t=[r= 0.26, prog= 0.27, pen=-0.01, r_old= 0.26], Reward=  6913.89 /  6913.89 /  15224.45, epsilon=  0.790, speed=  0.09, gear= 1, damage= 0.00
Ep:140 step:1200(76159), a_t=[s=-1.00, t= 1.000000, b= 0.741085], r_t=[r= 0.01, prog= 0.01, pen=-0.00, r_old= 0.01], Reward=  6915.53 /  6915.53 /  15224.45, epsilon=  0.790, speed=  0.00, gear= 1, damage= 0.00
Ep:140 step:1220(76179), a_t=[s=-1.00, t= 1.000000, b= 0.745652], r_t=[r=-0.36, prog=-0.35, pen=-0.01, r_old=-0.36], Reward=  6915.65 /  6915.65 /  15224.45, epsilon=  0.790, speed= -0.12, gear= 1, damage= 0.00
Ep:140 step:1240(76199), a_t=[s=-1.00, t= 1.000000, b= 0.743145], r_t=[r=-0.00, prog=-0.00, pen=-0.00, r_old=-0.00], Reward=  6917.21 /  6917.21 /  15224.45, epsilon=  0.790, speed= -0.00, gear= 1, damage= 0.00
Ep:140 step:1260(76219), a_t=[s=-1.00, t= 1.000000, b= 0.742915], r_t=[r= 0.02, prog= 0.02, pen=-0.00, r_old= 0.02], Reward=  6918.64 /  6918.64 /  15224.45, epsilon=  0.790, speed=  0.01, gear= 1, damage= 0.00
Ep:140 step:1280(76239), a_t=[s=-1.00, t= 1.000000, b= 0.740896], r_t=[r= 0.42, prog= 0.44, pen=-0.02, r_old= 0.42], Reward=  6920.45 /  6920.45 /  15224.45, epsilon=  0.790, speed=  0.15, gear= 1, damage= 0.00
Ep:140 step:1300(76259), a_t=[s=-1.00, t= 1.000000, b= 0.743835], r_t=[r= 0.30, prog= 0.32, pen=-0.02, r_old= 0.30], Reward=  6921.68 /  6921.68 /  15224.45, epsilon=  0.790, speed=  0.11, gear= 1, damage= 0.00
Ep:140 step:1320(76279), a_t=[s=-1.00, t= 1.000000, b= 0.744626], r_t=[r=-0.11, prog=-0.10, pen=-0.00, r_old=-0.11], Reward=  6922.02 /  6922.02 /  15224.45, epsilon=  0.790, speed= -0.04, gear= 1, damage= 0.00
Ep:140 step:1340(76299), a_t=[s=-1.00, t= 1.000000, b= 0.750457], r_t=[r=-0.12, prog=-0.12, pen=-0.00, r_old=-0.12], Reward=  6923.60 /  6923.60 /  15224.45, epsilon=  0.790, speed= -0.04, gear= 1, damage= 0.00
Ep:140 step:1360(76319), a_t=[s=-1.00, t= 1.000000, b= 0.751099], r_t=[r= 0.16, prog= 0.17, pen=-0.01, r_old= 0.16], Reward=  6925.88 /  6925.88 /  15224.45, epsilon=  0.790, speed=  0.06, gear= 1, damage= 0.00
Ep:140 step:1380(76339), a_t=[s=-1.00, t= 1.000000, b= 0.751646], r_t=[r=-0.04, prog=-0.04, pen=-0.00, r_old=-0.04], Reward=  6928.45 /  6928.45 /  15224.45, epsilon=  0.790, speed= -0.01, gear= 1, damage= 0.00
Ep:140 step:1400(76359), a_t=[s=-1.00, t= 1.000000, b= 0.753280], r_t=[r= 0.43, prog= 0.46, pen=-0.02, r_old= 0.43], Reward=  6931.36 /  6931.36 /  15224.45, epsilon=  0.790, speed=  0.15, gear= 1, damage= 0.00
Ep:140 step:1420(76379), a_t=[s=-1.00, t= 1.000000, b= 0.750206], r_t=[r= 0.35, prog= 0.37, pen=-0.02, r_old= 0.35], Reward=  6931.86 /  6931.86 /  15224.45, epsilon=  0.790, speed=  0.12, gear= 1, damage= 0.00
Ep:140 step:1440(76399), a_t=[s=-1.00, t= 1.000000, b= 0.748750], r_t=[r=-0.30, prog=-0.30, pen=-0.01, r_old=-0.30], Reward=  6934.03 /  6934.03 /  15224.45, epsilon=  0.790, speed= -0.10, gear= 1, damage= 0.00
Ep:140 step:1460(76419), a_t=[s=-1.00, t= 1.000000, b= 0.751507], r_t=[r= 0.21, prog= 0.22, pen=-0.01, r_old= 0.21], Reward=  6937.60 /  6937.60 /  15224.45, epsilon=  0.790, speed=  0.07, gear= 1, damage= 0.00
Ep:140 step:1480(76439), a_t=[s=-1.00, t= 1.000000, b= 0.748155], r_t=[r= 0.11, prog= 0.11, pen=-0.01, r_old= 0.11], Reward=  6940.52 /  6940.52 /  15224.45, epsilon=  0.790, speed=  0.04, gear= 1, damage= 0.00
Ep:140 step:1500(76459), a_t=[s=-1.00, t= 1.000000, b= 0.755906], r_t=[r= 0.05, prog= 0.05, pen=-0.00, r_old= 0.05], Reward=  6942.05 /  6942.05 /  15224.45, epsilon=  0.790, speed=  0.02, gear= 1, damage= 0.00
Ep:140 step:1520(76479), a_t=[s=-1.00, t= 1.000000, b= 0.747627], r_t=[r=-0.00, prog=-0.00, pen=-0.00, r_old=-0.00], Reward=  6944.36 /  6944.36 /  15224.45, epsilon=  0.790, speed= -0.00, gear= 1, damage= 0.00
Ep:140 step:1540(76499), a_t=[s=-1.00, t= 1.000000, b= 0.747548], r_t=[r=-0.05, prog=-0.05, pen=-0.00, r_old=-0.05], Reward=  6946.87 /  6946.87 /  15224.45, epsilon=  0.790, speed= -0.02, gear= 1, damage= 0.00
Ep:140 step:1560(76519), a_t=[s=-1.00, t= 1.000000, b= 0.749372], r_t=[r=-0.20, prog=-0.20, pen=-0.00, r_old=-0.20], Reward=  6947.74 /  6947.74 /  15224.45, epsilon=  0.790, speed= -0.07, gear= 1, damage= 0.00
Ep:140 step:1580(76539), a_t=[s=-1.00, t= 1.000000, b= 0.742216], r_t=[r= 0.39, prog= 0.41, pen=-0.02, r_old= 0.39], Reward=  6951.01 /  6951.01 /  15224.45, epsilon=  0.790, speed=  0.14, gear= 1, damage= 0.00
Ep:140 step:1600(76559), a_t=[s=-1.00, t= 1.000000, b= 0.750703], r_t=[r=-0.09, prog=-0.09, pen=-0.00, r_old=-0.09], Reward=  6951.82 /  6951.82 /  15224.45, epsilon=  0.790, speed= -0.03, gear= 1, damage= 0.00
