=============================================================
 starting episode: 200/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:200 step:0(96154), a_t=[s= 1.00, t= 1.000000, b= 0.000000], r_t=[r= 0.59, prog= 0.59, pen=-0.00, r_old= 0.59], Reward=  0.59 /  0.59 /  24766.61, epsilon=  0.739, speed=  0.20, gear= 1, damage= 0.00
Ep:222 step:240(103879), a_t=[s=-0.72, t= 0.601784, b= 0.000000], r_t=[r= 1.44, prog= 6.07, pen=-4.63, r_old= 1.44], Reward=  5615.84 /  5435.41 /  24766.61, epsilon=  0.727, speed=  2.30, gear= 1, damage= 1084.00
Ep:222 step:260(103899), a_t=[s=-0.46, t= 0.656735, b= 0.000000], r_t=[r= 26.02, prog= 76.76, pen=-50.74, r_old= 26.02], Reward=  5823.23 /  5642.81 /  24766.61, epsilon=  0.727, speed=  27.64, gear= 1, damage= 1084.00
META = 1 ... Running backwards
=============================================================
 starting episode: 223/2000
Client connected on 3109..............
Ep:223 step:0(103904), a_t=[s= 0.27, t= 0.561040, b= 0.000000], r_t=[r= 0.05, prog= 0.05, pen=-0.00, r_old= 0.05], Reward=  0.05 /  0.05 /  24766.61, epsilon=  0.727, speed=  0.02, gear= 1, damage= 0.00
Ep:223 step:20(103924), a_t=[s=-0.62, t= 0.491103, b= 0.000000], r_t=[r= 180.34, prog= 185.92, pen=-5.58, r_old= 180.34], Reward=  1477.93 /  1477.93 /  24766.61, epsilon=  0.727, speed=  61.98, gear= 1, damage= 0.00
Ep:223 step:40(103944), a_t=[s=-1.00, t= 0.599547, b= 0.176690], r_t=[r= 193.45, prog= 232.88, pen=-39.43, r_old= 193.45], Reward=  4678.29 /  4678.29 /  24766.61, epsilon=  0.727, speed=  80.21, gear= 1, damage= 0.00
Ep:223 step:60(103964), a_t=[s=-0.72, t= 0.673428, b= 0.198057], r_t=[r= 237.78, prog= 243.12, pen=-5.34, r_old= 237.78], Reward=  8852.78 /  8852.78 /  24766.61, epsilon=  0.727, speed=  81.17, gear= 1, damage= 0.00
Ep:223 step:80(103984), a_t=[s= 0.54, t= 0.617074, b= 0.000000], r_t=[r= 40.21, prog= 176.96, pen=-136.75, r_old= 40.21], Reward=  12560.41 /  12560.41 /  24766.61, epsilon=  0.727, speed=  73.24, gear= 1, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 224/2000
Client connected on 3109..............
Ep:224 step:0(103995), a_t=[s= 0.79, t= 0.633426, b= 0.000000], r_t=[r= 0.52, prog= 0.52, pen=-0.00, r_old= 0.52], Reward=  0.52 /  0.52 /  24766.61, epsilon=  0.727, speed=  0.17, gear= 1, damage= 0.00
Ep:224 step:20(104015), a_t=[s=-0.17, t= 0.486534, b= 0.000000], r_t=[r= 164.87, prog= 181.55, pen=-16.68, r_old= 164.87], Reward=  1511.44 /  1511.44 /  24766.61, epsilon=  0.727, speed=  62.08, gear= 1, damage= 0.00
Ep:224 step:40(104035), a_t=[s=-0.28, t= 0.817919, b= 0.171294], r_t=[r= 145.30, prog= 209.67, pen=-64.37, r_old= 145.30], Reward=  5413.45 /  5413.45 /  24766.61, epsilon=  0.727, speed=  70.85, gear= 1, damage= 0.00
Ep:224 step:60(104055), a_t=[s= 0.50, t= 0.718556, b= 0.000000], r_t=[r= 80.96, prog= 222.35, pen=-141.39, r_old= 80.96], Reward=  8653.36 /  8653.36 /  24766.61, epsilon=  0.726, speed=  81.00, gear= 1, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 225/2000
Client connected on 3109..............
Ep:225 step:0(104063), a_t=[s= 0.80, t= 0.539979, b= 0.000000], r_t=[r= 0.31, prog= 0.31, pen=-0.00, r_old= 0.31], Reward=  0.31 /  0.31 /  24766.61, epsilon=  0.726, speed=  0.10, gear= 1, damage= 0.00
Ep:225 step:20(104083), a_t=[s=-0.55, t= 0.591972, b= 0.000000], r_t=[r= 176.89, prog= 197.19, pen=-20.30, r_old= 176.89], Reward=  1536.33 /  1536.33 /  24766.61, epsilon=  0.726, speed=  66.90, gear= 1, damage= 0.00
Ep:225 step:40(104103), a_t=[s= 0.97, t= 0.636454, b= 0.000000], r_t=[r= 112.74, prog= 220.59, pen=-107.86, r_old= 112.74], Reward=  4378.68 /  4378.68 /  24766.61, epsilon=  0.726, speed=  82.07, gear= 1, damage= 0.00
Ep:225 step:60(104123), a_t=[s=-0.83, t= 0.678403, b= 0.000000], r_t=[r=-6.00, prog= 128.70, pen=-134.70, r_old=-6.00], Reward=  6629.92 /  6480.15 /  24766.61, epsilon=  0.726, speed=  65.98, gear= 1, damage= 84.00
META = 1 ... Running backwards
=============================================================
 starting episode: 226/2000
Client connected on 3109..............
Ep:226 step:0(104127), a_t=[s= 0.03, t= 0.554646, b= 0.000000], r_t=[r= 0.18, prog= 0.18, pen=-0.00, r_old= 0.18], Reward=  0.18 /  0.18 /  24766.61, epsilon=  0.726, speed=  0.06, gear= 1, damage= 0.00
Ep:226 step:20(104147), a_t=[s= 0.26, t= 0.661695, b= 0.000000], r_t=[r= 178.79, prog= 200.55, pen=-21.76, r_old= 178.79], Reward=  1561.62 /  1561.62 /  24766.61, epsilon=  0.726, speed=  69.85, gear= 1, damage= 0.00
Ep:226 step:40(104167), a_t=[s=-0.86, t= 0.618950, b= 0.151678], r_t=[r= 151.24, prog= 212.92, pen=-61.67, r_old= 151.24], Reward=  4232.99 /  4232.99 /  24766.61, epsilon=  0.726, speed=  79.16, gear= 1, damage= 0.00
Ep:226 step:60(104187), a_t=[s=-0.45, t= 0.576005, b= 0.252394], r_t=[r= 210.84, prog= 242.68, pen=-31.84, r_old= 210.84], Reward=  7786.91 /  7786.91 /  24766.61, epsilon=  0.726, speed=  81.20, gear= 1, damage= 0.00
Ep:226 step:80(104207), a_t=[s=-0.51, t= 0.522412, b= 0.000000], r_t=[r= 125.35, prog= 192.95, pen=-67.60, r_old= 125.35], Reward=  10781.09 /  10781.09 /  24766.61, epsilon=  0.726, speed=  81.45, gear= 1, damage= 0.00
Ep:226 step:100(104227), a_t=[s=-1.00, t= 0.684180, b= 0.147806], r_t=[r= 125.24, prog= 210.35, pen=-85.11, r_old= 125.24], Reward=  14237.45 /  14237.45 /  24766.61, epsilon=  0.726, speed=  79.72, gear= 1, damage= 0.00
Ep:226 step:120(104247), a_t=[s=-1.00, t= 0.573286, b= 0.195792], r_t=[r= 140.90, prog= 240.54, pen=-99.64, r_old= 140.90], Reward=  17486.55 /  17486.55 /  24766.61, epsilon=  0.726, speed=  82.11, gear= 1, damage= 0.00
Ep:226 step:140(104267), a_t=[s= 0.01, t= 0.567410, b= 0.000000], r_t=[r= 64.44, prog= 146.19, pen=-81.75, r_old= 64.44], Reward=  17966.68 /  17917.02 /  24766.61, epsilon=  0.726, speed=  48.81, gear= 1, damage= 284.00
META = 1 ... Running backwards
=============================================================
 starting episode: 227/2000
Client connected on 3109..............
Ep:227 step:0(104275), a_t=[s= 1.00, t= 0.663297, b= 0.000000], r_t=[r= 0.28, prog= 0.28, pen=-0.00, r_old= 0.28], Reward=  0.28 /  0.28 /  24766.61, epsilon=  0.726, speed=  0.09, gear= 1, damage= 0.00
Ep:227 step:20(104295), a_t=[s=-0.10, t= 0.591467, b= 0.000000], r_t=[r= 135.40, prog= 177.57, pen=-42.17, r_old= 135.40], Reward=  1407.22 /  1407.22 /  24766.61, epsilon=  0.726, speed=  59.22, gear= 1, damage= 0.00
Ep:227 step:40(104315), a_t=[s= 0.09, t= 0.639495, b= 0.000000], r_t=[r= 147.36, prog= 229.93, pen=-82.57, r_old= 147.36], Reward=  5048.43 /  5048.43 /  24766.61, epsilon=  0.726, speed=  76.65, gear= 1, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 228/2000
### TORCS is RELAUNCHED ###
Client connected on 3109..............
Ep:228 step:0(104331), a_t=[s= 0.22, t= 0.586860, b= 0.000000], r_t=[r= 0.39, prog= 0.39, pen=-0.00, r_old= 0.39], Reward=  0.39 /  0.39 /  24766.61, epsilon=  0.726, speed=  0.13, gear= 1, damage= 0.00
Ep:228 step:20(104351), a_t=[s= 0.55, t= 0.605345, b= 0.000000], r_t=[r= 166.92, prog= 195.41, pen=-28.49, r_old= 166.92], Reward=  1482.03 /  1482.03 /  24766.61, epsilon=  0.725, speed=  65.18, gear= 1, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 229/2000
Client connected on 3109..............
Ep:229 step:0(104369), a_t=[s= 0.81, t= 0.634121, b= 0.000000], r_t=[r= 0.58, prog= 0.59, pen=-0.00, r_old= 0.58], Reward=  0.58 /  0.58 /  24766.61, epsilon=  0.725, speed=  0.20, gear= 1, damage= 0.00
Ep:229 step:20(104389), a_t=[s=-0.41, t= 0.558747, b= 0.000000], r_t=[r= 135.40, prog= 170.67, pen=-35.27, r_old= 135.40], Reward=  1327.92 /  1327.92 /  24766.61, epsilon=  0.725, speed=  57.68, gear= 1, damage= 0.00
Ep:229 step:40(104409), a_t=[s=-0.96, t= 0.641663, b= 0.000000], r_t=[r= 189.15, prog= 249.42, pen=-60.26, r_old= 189.15], Reward=  5416.85 /  5416.85 /  24766.61, epsilon=  0.725, speed=  83.73, gear= 1, damage= 0.00
Ep:229 step:60(104429), a_t=[s= 0.79, t= 0.458676, b= 0.000000], r_t=[r= 108.69, prog= 220.07, pen=-111.38, r_old= 108.69], Reward=  8617.35 /  8617.35 /  24766.61, epsilon=  0.725, speed=  78.56, gear= 1, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 230/2000
Client connected on 3109..............
Ep:230 step:0(104445), a_t=[s= 0.24, t= 0.681596, b= 0.000000], r_t=[r= 0.28, prog= 0.28, pen=-0.00, r_old= 0.28], Reward=  0.28 /  0.28 /  24766.61, epsilon=  0.725, speed=  0.09, gear= 1, damage= 0.00
Ep:230 step:20(104465), a_t=[s=-1.00, t= 0.654673, b= 0.011265], r_t=[r= 160.76, prog= 198.08, pen=-37.32, r_old= 160.76], Reward=  1546.34 /  1546.34 /  24766.61, epsilon=  0.725, speed=  68.04, gear= 1, damage= 0.00
Ep:230 step:40(104485), a_t=[s=-1.00, t= 0.551625, b= 0.276748], r_t=[r= 234.58, prog= 248.02, pen=-13.44, r_old= 234.58], Reward=  6017.84 /  6017.84 /  24766.61, epsilon=  0.725, speed=  83.30, gear= 1, damage= 0.00
Ep:230 step:60(104505), a_t=[s= 0.38, t= 0.745103, b= 0.000000], r_t=[r= 96.92, prog= 203.53, pen=-106.61, r_old= 96.92], Reward=  9132.64 /  9132.64 /  24766.61, epsilon=  0.725, speed=  71.13, gear= 1, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 231/2000
Client connected on 3109..............
Ep:231 step:0(104517), a_t=[s= 1.00, t= 0.643266, b= 0.000000], r_t=[r= 0.95, prog= 0.95, pen=-0.00, r_old= 0.95], Reward=  0.95 /  0.95 /  24766.61, epsilon=  0.725, speed=  0.32, gear= 1, damage= 0.00
Ep:231 step:20(104537), a_t=[s=-0.37, t= 0.587896, b= 0.000000], r_t=[r= 146.51, prog= 173.65, pen=-27.15, r_old= 146.51], Reward=  1373.10 /  1373.10 /  24766.61, epsilon=  0.725, speed=  60.75, gear= 1, damage= 0.00
Ep:231 step:40(104557), a_t=[s=-0.70, t= 0.600772, b= 0.000000], r_t=[r= 186.39, prog= 228.45, pen=-42.07, r_old= 186.39], Reward=  3795.71 /  3713.70 /  24766.61, epsilon=  0.725, speed=  81.42, gear= 1, damage= 11.00
Ep:231 step:60(104577), a_t=[s= 0.35, t= 0.601428, b= 0.000000], r_t=[r= 231.71, prog= 243.83, pen=-12.12, r_old= 231.71], Reward=  7812.16 /  7730.15 /  24766.61, epsilon=  0.725, speed=  81.44, gear= 1, damage= 11.00
Ep:231 step:80(104597), a_t=[s= 1.00, t= 0.684722, b= 0.000000], r_t=[r= 102.75, prog= 242.34, pen=-139.59, r_old=-1.00], Reward=  11208.53 /  11022.78 /  24766.61, epsilon=  0.725, speed=  80.92, gear= 1, damage= 12.00
META = 1 ... Running backwards
=============================================================
 starting episode: 232/2000
Client connected on 3109..............
Ep:232 step:0(104606), a_t=[s=-0.36, t= 0.508602, b= 0.000000], r_t=[r= 0.19, prog= 0.19, pen=-0.00, r_old= 0.19], Reward=  0.19 /  0.19 /  24766.61, epsilon=  0.725, speed=  0.06, gear= 1, damage= 0.00
Ep:232 step:20(104626), a_t=[s=-0.61, t= 0.785434, b= 0.000000], r_t=[r= 149.36, prog= 188.55, pen=-39.19, r_old= 149.36], Reward=  1467.27 /  1467.27 /  24766.61, epsilon=  0.725, speed=  63.79, gear= 1, damage= 0.00
Ep:232 step:40(104646), a_t=[s= 0.82, t= 0.662245, b= 0.000000], r_t=[r= 179.37, prog= 248.23, pen=-68.86, r_old= 179.37], Reward=  5088.14 /  5088.14 /  24766.61, epsilon=  0.725, speed=  82.78, gear= 1, damage= 0.00
Ep:232 step:60(104666), a_t=[s=-1.00, t= 0.596445, b= 0.000000], r_t=[r= 197.04, prog= 227.79, pen=-30.75, r_old= 197.04], Reward=  7934.33 /  7934.33 /  24766.61, epsilon=  0.724, speed=  79.34, gear= 1, damage= 0.00
Ep:232 step:80(104686), a_t=[s=-0.13, t= 0.619553, b= 0.000000], r_t=[r= 167.87, prog= 243.70, pen=-75.84, r_old= 167.87], Reward=  11664.69 /  11664.69 /  24766.61, epsilon=  0.724, speed=  82.12, gear= 1, damage= 0.00
Ep:232 step:100(104706), a_t=[s=-0.23, t= 0.644444, b= 0.217626], r_t=[r= 47.94, prog= 187.45, pen=-139.52, r_old= 47.94], Reward=  14981.73 /  14981.73 /  24766.61, epsilon=  0.724, speed=  84.02, gear= 1, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 233/2000
Client connected on 3109..............
Ep:233 step:0(104722), a_t=[s= 0.42, t= 0.661626, b= 0.000000], r_t=[r= 0.18, prog= 0.18, pen=-0.00, r_old= 0.18], Reward=  0.18 /  0.18 /  24766.61, epsilon=  0.724, speed=  0.06, gear= 1, damage= 0.00
Ep:233 step:20(104742), a_t=[s= 0.93, t= 0.677710, b= 0.000000], r_t=[r= 146.96, prog= 168.06, pen=-21.10, r_old= 146.96], Reward=  1353.18 /  1353.18 /  24766.61, epsilon=  0.724, speed=  56.66, gear= 1, damage= 0.00
Ep:233 step:40(104762), a_t=[s= 0.03, t= 0.637248, b= 0.207835], r_t=[r= 199.74, prog= 239.23, pen=-39.49, r_old= 199.74], Reward=  5368.41 /  5368.41 /  24766.61, epsilon=  0.724, speed=  80.78, gear= 1, damage= 0.00
Ep:233 step:60(104782), a_t=[s=-0.18, t= 0.503341, b= 0.000000], r_t=[r= 180.24, prog= 247.70, pen=-67.46, r_old= 180.24], Reward=  9085.01 /  9085.01 /  24766.61, epsilon=  0.724, speed=  82.68, gear= 1, damage= 0.00
META = 1 ... out of track
=============================================================
 starting episode: 234/2000
### TORCS is RELAUNCHED ###
Client connected on 3109..............
Ep:234 step:0(104794), a_t=[s= 0.15, t= 0.610619, b= 0.000000], r_t=[r= 0.46, prog= 0.46, pen=-0.00, r_old= 0.46], Reward=  0.46 /  0.46 /  24766.61, epsilon=  0.724, speed=  0.15, gear= 1, damage= 0.00
Ep:234 step:20(104814), a_t=[s= 0.75, t= 0.624236, b= 0.000000], r_t=[r= 178.10, prog= 199.00, pen=-20.91, r_old= 178.10], Reward=  1633.76 /  1633.76 /  24766.61, epsilon=  0.724, speed=  67.95, gear= 1, damage= 0.00
META = 1 ... out of track
=============================================================
 starting episode: 235/2000
Client connected on 3109..............
Ep:235 step:0(104819), a_t=[s= 0.67, t= 0.542269, b= 0.000000], r_t=[r= 0.25, prog= 0.25, pen=-0.00, r_old= 0.25], Reward=  0.25 /  0.25 /  24766.61, epsilon=  0.724, speed=  0.08, gear= 1, damage= 0.00
Ep:235 step:20(104839), a_t=[s= 0.97, t= 0.744776, b= 0.000000], r_t=[r= 115.96, prog= 151.88, pen=-35.92, r_old= 115.96], Reward=  1277.26 /  1277.26 /  24766.61, epsilon=  0.724, speed=  53.46, gear= 1, damage= 0.00
Ep:235 step:40(104859), a_t=[s= 1.00, t= 0.590388, b= 0.000000], r_t=[r= 38.36, prog= 158.42, pen=-120.06, r_old= 38.36], Reward=  4009.95 /  3987.85 /  24766.61, epsilon=  0.724, speed=  59.69, gear= 1, damage= 315.00
Ep:235 step:60(104879), a_t=[s= 0.70, t= 0.501724, b= 0.040972], r_t=[r=-0.11, prog= 0.02, pen=-0.13, r_old=-0.11], Reward=  2837.54 /  2822.81 /  24766.61, epsilon=  0.724, speed=  0.05, gear= 1, damage= 2238.00
Ep:235 step:80(104899), a_t=[s= 0.20, t= 0.662777, b= 0.000000], r_t=[r=-0.10, prog= 0.02, pen=-0.12, r_old=-0.10], Reward=  2835.06 /  2820.32 /  24766.61, epsilon=  0.724, speed=  0.05, gear= 1, damage= 2238.00
Ep:235 step:100(104919), a_t=[s=-0.89, t= 0.665244, b= 0.000000], r_t=[r= 0.00, prog=-0.01, pen= 0.01, r_old= 0.00], Reward=  2832.41 /  2817.68 /  24766.61, epsilon=  0.724, speed= -0.02, gear= 1, damage= 2238.00
Ep:235 step:120(104939), a_t=[s= 0.75, t= 0.598461, b= 0.020037], r_t=[r=-0.16, prog= 0.04, pen=-0.19, r_old=-0.16], Reward=  2830.03 /  2815.29 /  24766.61, epsilon=  0.724, speed=  0.08, gear= 1, damage= 2238.00
Ep:235 step:140(104959), a_t=[s=-1.00, t= 0.710458, b= 0.000000], r_t=[r=-0.20, prog= 0.05, pen=-0.25, r_old=-0.20], Reward=  2827.24 /  2812.51 /  24766.61, epsilon=  0.723, speed=  0.10, gear= 1, damage= 2238.00
Ep:235 step:160(104979), a_t=[s=-1.00, t= 0.632046, b= 0.000000], r_t=[r=-0.30, prog= 0.06, pen=-0.36, r_old=-0.30], Reward=  2824.90 /  2810.17 /  24766.61, epsilon=  0.723, speed=  0.15, gear= 1, damage= 2238.00
Ep:235 step:180(104999), a_t=[s=-0.58, t= 0.576039, b= 0.000000], r_t=[r= 0.01, prog=-0.02, pen= 0.03, r_old= 0.01], Reward=  2822.69 /  2807.96 /  24766.61, epsilon=  0.723, speed= -0.06, gear= 1, damage= 2238.00
Ep:235 step:200(105019), a_t=[s= 1.00, t= 0.624200, b= 0.000000], r_t=[r=-0.29, prog= 0.04, pen=-0.34, r_old=-0.29], Reward=  2819.35 /  2804.62 /  24766.61, epsilon=  0.723, speed=  0.14, gear= 1, damage= 2238.00
Ep:235 step:220(105039), a_t=[s=-1.00, t= 0.691032, b= 0.000000], r_t=[r=-0.23, prog= 0.03, pen=-0.26, r_old=-0.23], Reward=  2816.01 /  2801.27 /  24766.61, epsilon=  0.723, speed=  0.10, gear= 1, damage= 2238.00
Ep:235 step:240(105059), a_t=[s=-1.00, t= 0.595183, b= 0.000000], r_t=[r= 0.00, prog=-0.00, pen= 0.01, r_old= 0.00], Reward=  2812.19 /  2797.45 /  24766.61, epsilon=  0.723, speed= -0.02, gear= 1, damage= 2238.00
Ep:235 step:260(105079), a_t=[s=-0.34, t= 0.600120, b= 0.059695], r_t=[r=-0.22, prog= 0.02, pen=-0.25, r_old=-0.22], Reward=  2809.27 /  2794.54 /  24766.61, epsilon=  0.723, speed=  0.10, gear= 1, damage= 2238.00
Ep:235 step:280(105099), a_t=[s=-0.98, t= 0.577013, b= 0.127364], r_t=[r=-0.08, prog= 0.01, pen=-0.08, r_old=-0.08], Reward=  2806.96 /  2792.23 /  24766.61, epsilon=  0.723, speed=  0.03, gear= 1, damage= 2238.00
Ep:235 step:300(105119), a_t=[s= 1.00, t= 0.700436, b= 0.021462], r_t=[r=-0.44, prog= 0.04, pen=-0.48, r_old=-0.44], Reward=  2803.11 /  2788.38 /  24766.61, epsilon=  0.723, speed=  0.19, gear= 1, damage= 2238.00
Ep:235 step:320(105139), a_t=[s=-0.07, t= 0.704307, b= 0.032344], r_t=[r=-0.04, prog= 0.00, pen=-0.04, r_old=-0.04], Reward=  2800.00 /  2785.27 /  24766.61, epsilon=  0.723, speed=  0.02, gear= 1, damage= 2238.00
Ep:235 step:340(105159), a_t=[s=-1.00, t= 0.572248, b= 0.000000], r_t=[r=-0.04, prog= 0.00, pen=-0.05, r_old=-0.04], Reward=  2796.83 /  2782.10 /  24766.61, epsilon=  0.723, speed=  0.02, gear= 1, damage= 2238.00
Ep:235 step:360(105179), a_t=[s=-1.00, t= 0.625310, b= 0.037543], r_t=[r=-0.08, prog= 0.01, pen=-0.08, r_old=-0.08], Reward=  2794.59 /  2779.86 /  24766.61, epsilon=  0.723, speed=  0.03, gear= 1, damage= 2238.00
Ep:235 step:380(105199), a_t=[s=-0.72, t= 0.574651, b= 0.035896], r_t=[r= 0.00, prog=-0.00, pen= 0.00, r_old= 0.00], Reward=  2791.21 /  2776.48 /  24766.61, epsilon=  0.723, speed= -0.00, gear= 1, damage= 2238.00
Ep:235 step:400(105219), a_t=[s= 0.22, t= 0.698732, b= 0.000000], r_t=[r=-0.08, prog= 0.01, pen=-0.09, r_old=-0.08], Reward=  2788.69 /  2773.96 /  24766.61, epsilon=  0.723, speed=  0.04, gear= 1, damage= 2238.00
Ep:235 step:420(105239), a_t=[s=-0.40, t= 0.660074, b= 0.030629], r_t=[r= 0.00, prog=-0.00, pen= 0.01, r_old= 0.00], Reward=  2785.88 /  2771.15 /  24766.61, epsilon=  0.723, speed= -0.01, gear= 1, damage= 2238.00
Ep:235 step:440(105259), a_t=[s=-0.96, t= 0.619748, b= 0.006179], r_t=[r=-0.03, prog= 0.00, pen=-0.03, r_old=-0.03], Reward=  2784.09 /  2769.35 /  24766.61, epsilon=  0.722, speed=  0.01, gear= 1, damage= 2238.00
Ep:235 step:460(105279), a_t=[s=-0.81, t= 0.661015, b= 0.049881], r_t=[r=-0.11, prog= 0.01, pen=-0.12, r_old=-0.11], Reward=  2782.45 /  2767.72 /  24766.61, epsilon=  0.722, speed=  0.05, gear= 1, damage= 2238.00
Ep:235 step:480(105299), a_t=[s=-0.77, t= 0.580600, b= 0.000000], r_t=[r=-0.19, prog= 0.03, pen=-0.22, r_old=-0.19], Reward=  2779.80 /  2765.07 /  24766.61, epsilon=  0.722, speed=  0.09, gear= 1, damage= 2238.00
Ep:235 step:500(105319), a_t=[s=-0.15, t= 0.710862, b= 0.031713], r_t=[r=-0.12, prog= 0.03, pen=-0.15, r_old=-0.12], Reward=  2776.35 /  2761.62 /  24766.61, epsilon=  0.722, speed=  0.06, gear= 1, damage= 2238.00
Ep:235 step:520(105339), a_t=[s=-0.37, t= 0.618436, b= 0.000000], r_t=[r=-0.24, prog= 0.08, pen=-0.33, r_old=-0.24], Reward=  2774.35 /  2759.62 /  24766.61, epsilon=  0.722, speed=  0.13, gear= 1, damage= 2238.00
Ep:235 step:540(105359), a_t=[s=-0.13, t= 0.655522, b= 0.000000], r_t=[r=-0.24, prog= 0.12, pen=-0.36, r_old=-0.24], Reward=  2771.32 /  2756.58 /  24766.61, epsilon=  0.722, speed=  0.15, gear= 1, damage= 2238.00
Ep:235 step:560(105379), a_t=[s=-0.60, t= 0.752459, b= 0.000000], r_t=[r=-0.00, prog=-0.01, pen= 0.00, r_old=-0.00], Reward=  2768.36 /  2753.63 /  24766.61, epsilon=  0.722, speed= -0.01, gear= 1, damage= 2238.00
Ep:235 step:580(105399), a_t=[s=-0.52, t= 0.584096, b= 0.000000], r_t=[r=-0.02, prog= 0.01, pen=-0.03, r_old=-0.02], Reward=  2765.72 /  2750.99 /  24766.61, epsilon=  0.722, speed=  0.01, gear= 1, damage= 2238.00
Ep:235 step:600(105419), a_t=[s=-0.31, t= 0.695266, b= 0.017180], r_t=[r=-0.22, prog= 0.15, pen=-0.37, r_old=-0.22], Reward=  2763.22 /  2748.49 /  24766.61, epsilon=  0.722, speed=  0.15, gear= 1, damage= 2238.00
Ep:235 step:620(105439), a_t=[s=-0.77, t= 0.640315, b= 0.000000], r_t=[r=-0.01, prog=-0.02, pen= 0.01, r_old=-0.01], Reward=  2761.19 /  2746.46 /  24766.61, epsilon=  0.722, speed= -0.02, gear= 1, damage= 2238.00
Ep:235 step:640(105459), a_t=[s=-1.00, t= 0.629563, b= 0.000000], r_t=[r=-0.17, prog= 0.17, pen=-0.34, r_old=-0.17], Reward=  2758.79 /  2744.06 /  24766.61, epsilon=  0.722, speed=  0.14, gear= 1, damage= 2238.00
Ep:235 step:660(105479), a_t=[s=-0.95, t= 0.578680, b= 0.000000], r_t=[r=-0.06, prog= 0.07, pen=-0.13, r_old=-0.06], Reward=  2756.42 /  2741.69 /  24766.61, epsilon=  0.722, speed=  0.05, gear= 1, damage= 2238.00
Ep:235 step:680(105499), a_t=[s=-0.07, t= 0.549181, b= 0.000000], r_t=[r=-0.11, prog= 0.15, pen=-0.26, r_old=-0.11], Reward=  2754.30 /  2739.57 /  24766.61, epsilon=  0.722, speed=  0.11, gear= 1, damage= 2238.00
Ep:235 step:700(105519), a_t=[s=-0.51, t= 0.635584, b= 0.000000], r_t=[r=-0.02, prog= 0.03, pen=-0.04, r_old=-0.02], Reward=  2751.68 /  2736.95 /  24766.61, epsilon=  0.722, speed=  0.02, gear= 1, damage= 2238.00
Ep:235 step:720(105539), a_t=[s=-0.24, t= 0.657330, b= 0.000000], r_t=[r=-0.11, prog= 0.38, pen=-0.49, r_old=-0.11], Reward=  2748.56 /  2733.83 /  24766.61, epsilon=  0.722, speed=  0.21, gear= 1, damage= 2238.00
Ep:235 step:740(105559), a_t=[s=-1.00, t= 0.539736, b= 0.000000], r_t=[r=-0.08, prog= 0.51, pen=-0.59, r_old=-0.08], Reward=  2746.31 /  2731.58 /  24766.61, epsilon=  0.721, speed=  0.26, gear= 1, damage= 2238.00
Ep:235 step:760(105579), a_t=[s=-0.05, t= 0.697190, b= 0.000000], r_t=[r=-0.05, prog= 0.75, pen=-0.80, r_old=-0.05], Reward=  2744.74 /  2730.00 /  24766.61, epsilon=  0.721, speed=  0.36, gear= 1, damage= 2238.00
Ep:235 step:780(105599), a_t=[s=-0.15, t= 0.579252, b= 0.000000], r_t=[r= 0.06, prog= 1.58, pen=-1.51, r_old= 0.06], Reward=  2744.71 /  2729.97 /  24766.61, epsilon=  0.721, speed=  0.70, gear= 1, damage= 2238.00
Ep:235 step:800(105619), a_t=[s=-1.00, t= 0.773341, b= 0.000000], r_t=[r= 0.28, prog= 1.88, pen=-1.60, r_old= 0.28], Reward=  2748.23 /  2733.50 /  24766.61, epsilon=  0.721, speed=  0.76, gear= 1, damage= 2238.00
Ep:235 step:820(105639), a_t=[s=-0.60, t= 0.691558, b= 0.000000], r_t=[r= 9.62, prog= 26.76, pen=-17.14, r_old= 9.62], Reward=  2795.95 /  2781.22 /  24766.61, epsilon=  0.721, speed=  9.24, gear= 1, damage= 2238.00
META = 1 ... Running backwards
=============================================================
 starting episode: 236/2000
Client connected on 3109..............
Ep:236 step:0(105652), a_t=[s= 0.16, t= 0.707598, b= 0.000000], r_t=[r= 0.43, prog= 0.43, pen=-0.00, r_old= 0.43], Reward=  0.43 /  0.43 /  24766.61, epsilon=  0.721, speed=  0.14, gear= 1, damage= 0.00
Ep:236 step:20(105672), a_t=[s= 1.00, t= 0.595451, b= 0.000000], r_t=[r= 154.04, prog= 184.51, pen=-30.47, r_old= 154.04], Reward=  1346.85 /  1346.85 /  24766.61, epsilon=  0.721, speed=  61.97, gear= 1, damage= 0.00
Ep:236 step:40(105692), a_t=[s=-0.10, t= 0.716475, b= 0.000000], r_t=[r= 202.71, prog= 241.03, pen=-38.32, r_old= 202.71], Reward=  4999.89 /  4999.89 /  24766.61, epsilon=  0.721, speed=  80.86, gear= 1, damage= 0.00
