=============================================================
 starting episode: 0/2000
Client connected on 3107..............
Ep:0 step:0(1), a_t=[s=-0.10, t= 0.491327, b= 0.000000], r_t=[r= 0.38, prog= 0.38, pen=-0.00, r_old= 0.38], Reward=  0.38 /  0.38 / -inf, epsilon=  1.000, speed=  0.13, gear= 0, damage= 0.00
Ep:17 step:720(9151), a_t=[s=-0.78, t= 0.450680, b= 0.000000], r_t=[r= 1.59, prog= 5.66, pen=-4.06, r_old= 1.59], Reward=  3708.48 /  3685.10 /  8387.14, epsilon=  0.969, speed=  2.07, gear= 1, damage= 1856.00
Ep:17 step:740(9171), a_t=[s= 0.35, t= 0.445031, b= 0.000000], r_t=[r= 31.93, prog= 74.98, pen=-43.05, r_old= 31.93], Reward=  3954.84 /  3931.46 /  8387.14, epsilon=  0.969, speed=  25.06, gear= 1, damage= 1856.00
Ep:17 step:760(9191), a_t=[s= 0.65, t= 0.716545, b= 0.000000], r_t=[r= 109.55, prog= 142.06, pen=-32.51, r_old= 109.55], Reward=  5171.47 /  5148.09 /  8387.14, epsilon=  0.969, speed=  56.61, gear= 2, damage= 1856.00
META = 1 ... Running backwards
=============================================================
 starting episode: 18/2000
### TORCS is RELAUNCHED ###
Client connected on 3107..............
Ep:18 step:0(9205), a_t=[s= 0.02, t= 0.546426, b= 0.006178], r_t=[r= 0.15, prog= 0.15, pen=-0.00, r_old= 0.15], Reward=  0.15 /  0.15 /  8387.14, epsilon=  0.969, speed=  0.05, gear= 1, damage= 0.00
Ep:18 step:20(9225), a_t=[s=-0.21, t= 0.699759, b= 0.000000], r_t=[r=-156.63, prog= 86.83, pen=-243.46, r_old=-177.00], Reward=  432.06 /  411.69 /  8387.14, epsilon=  0.969, speed=  32.89, gear= 2, damage= 177.00
META = 1 ... Running backwards
=============================================================
 starting episode: 19/2000
Waiting for server on 3107............
Count Down : 5
Client connected on 3107..............
Ep:19 step:0(9243), a_t=[s= 0.05, t= 0.332584, b= 0.000000], r_t=[r= 0.56, prog= 0.56, pen=-0.00, r_old= 0.56], Reward=  0.56 /  0.56 /  8387.14, epsilon=  0.969, speed=  0.19, gear= 1, damage= 0.00
Ep:19 step:20(9263), a_t=[s=-0.45, t= 0.276555, b= 0.000000], r_t=[r= 44.20, prog= 87.38, pen=-43.18, r_old= 44.20], Reward=  766.33 /  766.33 /  8387.14, epsilon=  0.969, speed=  34.09, gear= 1, damage= 0.00
Ep:19 step:40(9283), a_t=[s= 0.77, t= 0.555019, b= 0.000000], r_t=[r= 88.01, prog= 181.81, pen=-93.80, r_old= 88.01], Reward=  2167.43 /  2167.43 /  8387.14, epsilon=  0.969, speed=  63.42, gear= 2, damage= 0.00
Ep:19 step:60(9303), a_t=[s=-1.00, t= 0.421987, b= 0.003184], r_t=[r= 106.73, prog= 221.94, pen=-115.21, r_old= 106.73], Reward=  4277.74 /  4277.74 /  8387.14, epsilon=  0.969, speed=  73.98, gear= 2, damage= 0.00
META = 1 ... Running backwards
Ep:19 step:80(9323), a_t=[s= 1.00, t= 0.466984, b= 0.000000], r_t=[r=-75.69, prog=-18.73, pen=-56.96, r_old=-75.69], Reward=  5598.59 /  5495.02 /  8387.14, epsilon=  0.969, speed=  37.23, gear= 1, damage= 79.00
=============================================================
 starting episode: 20/2000
Waiting for server on 3107............
Count Down : 5
Client connected on 3107..............
Ep:20 step:0(9324), a_t=[s= 1.00, t= 1.000000, b= 0.000000], r_t=[r= 0.20, prog= 0.20, pen=-0.00, r_old= 0.20], Reward=  0.20 /  0.20 /  8387.14, epsilon=  0.969, speed=  0.07, gear= 1, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 21/2000
Waiting for server on 3107............
Count Down : 5
Client connected on 3107..............
Ep:21 step:0(9338), a_t=[s=-0.18, t= 0.498224, b= 0.000000], r_t=[r= 0.20, prog= 0.20, pen=-0.00, r_old= 0.20], Reward=  0.20 /  0.20 /  8387.14, epsilon=  0.969, speed=  0.07, gear= 1, damage= 0.00
Ep:21 step:20(9358), a_t=[s= 1.00, t= 0.387292, b= 0.000000], r_t=[r= 110.75, prog= 116.20, pen=-5.45, r_old= 110.75], Reward=  1105.65 /  1105.65 /  8387.14, epsilon=  0.969, speed=  39.00, gear= 1, damage= 0.00
Ep:21 step:40(9378), a_t=[s= 0.18, t= 0.432477, b= 0.000000], r_t=[r= 124.78, prog= 172.64, pen=-47.86, r_old= 124.78], Reward=  2888.66 /  2888.66 /  8387.14, epsilon=  0.969, speed=  65.51, gear= 2, damage= 0.00
Ep:21 step:60(9398), a_t=[s= 0.04, t= 0.479501, b= 0.000000], r_t=[r=-14.62, prog= 20.57, pen=-35.19, r_old=-14.62], Reward=  4452.31 /  4467.09 /  8387.14, epsilon=  0.969, speed=  14.91, gear= 1, damage= 555.00
Ep:21 step:80(9418), a_t=[s=-0.45, t= 0.386261, b= 0.000000], r_t=[r=-0.12, prog= 0.29, pen=-0.41, r_old=-0.12], Reward=  4421.10 /  4435.88 /  8387.14, epsilon=  0.969, speed=  0.18, gear= 1, damage= 555.00
Ep:21 step:100(9438), a_t=[s=-0.19, t= 0.499092, b= 0.000000], r_t=[r=-0.04, prog= 0.15, pen=-0.18, r_old=-0.04], Reward=  4418.95 /  4433.73 /  8387.14, epsilon=  0.969, speed=  0.08, gear= 1, damage= 555.00
Ep:21 step:120(9458), a_t=[s=-1.00, t= 0.294980, b= 0.000000], r_t=[r=-0.09, prog= 0.63, pen=-0.72, r_old=-0.09], Reward=  4416.80 /  4431.58 /  8387.14, epsilon=  0.969, speed=  0.32, gear= 1, damage= 555.00
Ep:21 step:140(9478), a_t=[s=-0.45, t= 0.553467, b= 0.000000], r_t=[r=-0.04, prog= 0.39, pen=-0.43, r_old=-0.04], Reward=  4415.75 /  4430.53 /  8387.14, epsilon=  0.968, speed=  0.19, gear= 1, damage= 555.00
Ep:21 step:160(9498), a_t=[s=-0.21, t= 0.528058, b= 0.000000], r_t=[r=-0.01, prog= 0.67, pen=-0.68, r_old=-0.01], Reward=  4415.06 /  4429.85 /  8387.14, epsilon=  0.968, speed=  0.31, gear= 1, damage= 555.00
Ep:21 step:180(9518), a_t=[s= 0.37, t= 0.620868, b= 0.000000], r_t=[r= 0.03, prog= 0.70, pen=-0.66, r_old= 0.03], Reward=  4415.42 /  4430.20 /  8387.14, epsilon=  0.968, speed=  0.31, gear= 1, damage= 555.00
Ep:21 step:200(9538), a_t=[s=-0.16, t= 0.527198, b= 0.000000], r_t=[r= 0.13, prog= 1.00, pen=-0.87, r_old= 0.13], Reward=  4417.64 /  4432.42 /  8387.14, epsilon=  0.968, speed=  0.41, gear= 1, damage= 555.00
Ep:21 step:220(9558), a_t=[s= 0.46, t= 0.447372, b= 0.000000], r_t=[r= 0.15, prog= 0.78, pen=-0.63, r_old= 0.15], Reward=  4422.94 /  4437.72 /  8387.14, epsilon=  0.968, speed=  0.31, gear= 1, damage= 555.00
Ep:21 step:240(9578), a_t=[s= 1.00, t= 0.571986, b= 0.000000], r_t=[r= 2.63, prog= 8.67, pen=-6.05, r_old= 2.63], Reward=  4444.40 /  4459.19 /  8387.14, epsilon=  0.968, speed=  3.12, gear= 1, damage= 555.00
Ep:21 step:260(9598), a_t=[s= 0.00, t= 0.539710, b= 0.000000], r_t=[r= 0.78, prog= 3.08, pen=-2.30, r_old= 0.78], Reward=  4401.99 /  4391.20 /  8387.14, epsilon=  0.968, speed=  1.15, gear= 1, damage= 704.00
Ep:21 step:280(9618), a_t=[s=-1.00, t= 0.513065, b= 0.000000], r_t=[r= 8.70, prog= 22.49, pen=-13.79, r_old= 8.70], Reward=  4475.11 /  4464.32 /  8387.14, epsilon=  0.968, speed=  7.65, gear= 1, damage= 704.00
Ep:21 step:300(9638), a_t=[s= 0.08, t= 0.345922, b= 0.000000], r_t=[r= 5.17, prog= 15.10, pen=-9.93, r_old= 5.17], Reward=  4505.97 /  4482.51 /  8387.14, epsilon=  0.968, speed=  5.27, gear= 1, damage= 791.00
Ep:21 step:320(9658), a_t=[s= 0.27, t= 0.552958, b= 0.001317], r_t=[r= 25.34, prog= 86.70, pen=-61.36, r_old= 25.34], Reward=  4820.80 /  4797.35 /  8387.14, epsilon=  0.968, speed=  39.10, gear= 1, damage= 791.00
Ep:21 step:340(9678), a_t=[s= 0.28, t= 0.573473, b= 0.000000], r_t=[r=-5.01, prog= 60.91, pen=-65.92, r_old=-5.01], Reward=  6346.28 /  6298.62 /  8387.14, epsilon=  0.968, speed=  29.68, gear= 1, damage= 872.00
META = 1 ... Running backwards
=============================================================
 starting episode: 22/2000
Waiting for server on 3107............
Count Down : 5
Client connected on 3107..............
Ep:22 step:0(9682), a_t=[s= 0.53, t= 0.337836, b= 0.000000], r_t=[r= 0.43, prog= 0.43, pen=-0.00, r_old= 0.43], Reward=  0.43 /  0.43 /  8387.14, epsilon=  0.968, speed=  0.14, gear= 1, damage= 0.00
Ep:22 step:20(9702), a_t=[s= 0.46, t= 0.483435, b= 0.000000], r_t=[r= 70.60, prog= 114.15, pen=-43.55, r_old= 70.60], Reward=  899.70 /  899.70 /  8387.14, epsilon=  0.968, speed=  40.39, gear= 1, damage= 0.00
Ep:22 step:40(9722), a_t=[s= 0.31, t= 0.529661, b= 0.000000], r_t=[r=-0.14, prog= 0.57, pen=-0.71, r_old=-0.14], Reward=  1020.48 /  1006.44 /  8387.14, epsilon=  0.968, speed=  0.31, gear= 1, damage= 58.00
Ep:22 step:60(9742), a_t=[s=-0.20, t= 0.467013, b= 0.000000], r_t=[r=-0.04, prog= 0.37, pen=-0.40, r_old=-0.04], Reward=  1018.45 /  1004.40 /  8387.14, epsilon=  0.968, speed=  0.18, gear= 1, damage= 58.00
Ep:22 step:80(9762), a_t=[s= 0.24, t= 0.551907, b= 0.000000], r_t=[r=-0.01, prog= 0.60, pen=-0.62, r_old=-0.01], Reward=  1017.68 /  1003.63 /  8387.14, epsilon=  0.968, speed=  0.28, gear= 1, damage= 58.00
Ep:22 step:100(9782), a_t=[s=-0.83, t= 0.539504, b= 0.000000], r_t=[r= 0.10, prog= 1.41, pen=-1.32, r_old= 0.10], Reward=  1018.29 /  1004.24 /  8387.14, epsilon=  0.967, speed=  0.61, gear= 1, damage= 58.00
Ep:22 step:120(9802), a_t=[s=-1.00, t= 0.527990, b= 0.000000], r_t=[r= 0.43, prog= 2.84, pen=-2.40, r_old= 0.43], Reward=  1021.57 /  1007.52 /  8387.14, epsilon=  0.967, speed=  1.15, gear= 1, damage= 58.00
Ep:22 step:140(9822), a_t=[s=-0.20, t= 0.570770, b= 0.000000], r_t=[r= 2.55, prog= 8.98, pen=-6.43, r_old= 2.55], Reward=  1039.30 /  1025.26 /  8387.14, epsilon=  0.967, speed=  3.27, gear= 1, damage= 58.00
Ep:22 step:160(9842), a_t=[s=-1.00, t= 0.482341, b= 0.000000], r_t=[r= 25.88, prog= 66.34, pen=-40.45, r_old= 25.88], Reward=  1255.22 /  1241.17 /  8387.14, epsilon=  0.967, speed=  22.59, gear= 1, damage= 58.00
Ep:22 step:180(9862), a_t=[s= 0.38, t= 0.491164, b= 0.000000], r_t=[r= 21.35, prog= 110.05, pen=-88.70, r_old= 21.35], Reward=  2059.24 /  1997.68 /  8387.14, epsilon=  0.967, speed=  43.12, gear= 1, damage= 77.00
META = 1 ... Running backwards
=============================================================
 starting episode: 23/2000
Waiting for server on 3107............
Count Down : 5
Client connected on 3107..............
Ep:23 step:0(9871), a_t=[s=-0.35, t= 0.435084, b= 0.000000], r_t=[r= 0.31, prog= 0.31, pen=-0.00, r_old= 0.31], Reward=  0.31 /  0.31 /  8387.14, epsilon=  0.967, speed=  0.10, gear= 1, damage= 0.00
Ep:23 step:20(9891), a_t=[s=-0.04, t= 0.664068, b= 0.000000], r_t=[r= 11.77, prog= 104.27, pen=-92.50, r_old= 11.77], Reward=  719.22 /  719.22 /  8387.14, epsilon=  0.967, speed=  47.50, gear= 1, damage= 0.00
Ep:23 step:40(9911), a_t=[s= 1.00, t= 0.556136, b= 0.000000], r_t=[r=-0.11, prog= 0.07, pen=-0.18, r_old=-0.11], Reward=  469.50 /  475.09 /  8387.14, epsilon=  0.967, speed=  0.07, gear= 1, damage= 204.00
Ep:23 step:60(9931), a_t=[s= 0.14, t= 0.505149, b= 0.000000], r_t=[r=-0.13, prog= 0.10, pen=-0.23, r_old=-0.13], Reward=  467.84 /  473.42 /  8387.14, epsilon=  0.967, speed=  0.09, gear= 1, damage= 204.00
Ep:23 step:80(9951), a_t=[s=-0.61, t= 0.508489, b= 0.000000], r_t=[r=-0.22, prog= 0.20, pen=-0.42, r_old=-0.22], Reward=  465.36 /  470.94 /  8387.14, epsilon=  0.967, speed=  0.18, gear= 1, damage= 204.00
Ep:23 step:100(9971), a_t=[s=-0.00, t= 0.499285, b= 0.000000], r_t=[r=-0.03, prog= 0.03, pen=-0.05, r_old=-0.03], Reward=  462.54 /  468.12 /  8387.14, epsilon=  0.967, speed=  0.02, gear= 1, damage= 204.00
Ep:23 step:120(9991), a_t=[s=-1.00, t= 0.554786, b= 0.000000], r_t=[r=-0.15, prog= 0.18, pen=-0.33, r_old=-0.15], Reward=  459.74 /  465.32 /  8387.14, epsilon=  0.967, speed=  0.14, gear= 1, damage= 204.00
Ep:23 step:140(10011), a_t=[s=-1.00, t= 0.450504, b= 0.000000], r_t=[r=-0.12, prog= 0.23, pen=-0.35, r_old=-0.12], Reward=  456.66 /  462.24 /  8387.14, epsilon=  0.967, speed=  0.15, gear= 1, damage= 204.00
Ep:23 step:160(10031), a_t=[s=-1.00, t= 0.366550, b= 0.000000], r_t=[r=-0.11, prog= 0.31, pen=-0.42, r_old=-0.11], Reward=  454.17 /  459.75 /  8387.14, epsilon=  0.967, speed=  0.18, gear= 1, damage= 204.00
Ep:23 step:180(10051), a_t=[s=-0.90, t= 0.455785, b= 0.000000], r_t=[r=-0.10, prog= 0.44, pen=-0.55, r_old=-0.10], Reward=  452.29 /  457.88 /  8387.14, epsilon=  0.967, speed=  0.24, gear= 1, damage= 204.00
Ep:23 step:200(10071), a_t=[s=-0.37, t= 0.641104, b= 0.000000], r_t=[r=-0.02, prog= 0.14, pen=-0.16, r_old=-0.02], Reward=  450.89 /  456.47 /  8387.14, epsilon=  0.966, speed=  0.07, gear= 1, damage= 204.00
Ep:23 step:220(10091), a_t=[s=-0.39, t= 0.607822, b= 0.000000], r_t=[r=-0.06, prog= 0.87, pen=-0.93, r_old=-0.06], Reward=  449.73 /  455.32 /  8387.14, epsilon=  0.966, speed=  0.42, gear= 1, damage= 204.00
Ep:23 step:240(10111), a_t=[s=-0.20, t= 0.419003, b= 0.000000], r_t=[r= 0.01, prog= 0.76, pen=-0.74, r_old= 0.01], Reward=  449.47 /  455.05 /  8387.14, epsilon=  0.966, speed=  0.34, gear= 1, damage= 204.00
Ep:23 step:260(10131), a_t=[s= 0.02, t= 0.650880, b= 0.000000], r_t=[r= 0.13, prog= 1.07, pen=-0.94, r_old= 0.13], Reward=  451.28 /  456.86 /  8387.14, epsilon=  0.966, speed=  0.44, gear= 1, damage= 204.00
Ep:23 step:280(10151), a_t=[s=-0.67, t= 0.442764, b= 0.000000], r_t=[r= 0.43, prog= 2.30, pen=-1.87, r_old= 0.43], Reward=  456.51 /  462.09 /  8387.14, epsilon=  0.966, speed=  0.90, gear= 1, damage= 204.00
Ep:23 step:300(10171), a_t=[s=-0.63, t= 0.544231, b= 0.000000], r_t=[r= 12.40, prog= 31.50, pen=-19.10, r_old= 12.40], Reward=  518.83 /  524.41 /  8387.14, epsilon=  0.966, speed=  10.67, gear= 1, damage= 204.00
Ep:23 step:320(10191), a_t=[s=-0.17, t= 0.502843, b= 0.000000], r_t=[r= 37.98, prog= 94.21, pen=-56.23, r_old= 37.98], Reward=  891.25 /  874.20 /  8387.14, epsilon=  0.966, speed=  31.84, gear= 1, damage= 223.00
Ep:23 step:340(10211), a_t=[s=-0.38, t= 0.356198, b= 0.000000], r_t=[r= 28.99, prog= 171.26, pen=-142.28, r_old=-26.00], Reward=  2510.50 /  2438.45 /  8387.14, epsilon=  0.966, speed=  60.66, gear= 2, damage= 249.00
Ep:23 step:360(10231), a_t=[s=-0.77, t= 0.356045, b= 0.000000], r_t=[r=-5.41, prog= 1.43, pen=-6.84, r_old=-5.41], Reward=  3288.06 /  3156.33 /  8387.14, epsilon=  0.966, speed=  2.77, gear= 1, damage= 252.00
Ep:23 step:380(10251), a_t=[s= 0.12, t= 0.631739, b= 0.000000], r_t=[r=-0.21, prog= 0.14, pen=-0.35, r_old=-0.21], Reward=  3281.00 /  3149.28 /  8387.14, epsilon=  0.966, speed=  0.14, gear= 1, damage= 252.00
Ep:23 step:400(10271), a_t=[s=-0.55, t= 0.302417, b= 0.000000], r_t=[r=-0.31, prog= 0.24, pen=-0.56, r_old=-0.31], Reward=  3278.11 /  3146.38 /  8387.14, epsilon=  0.966, speed=  0.23, gear= 1, damage= 252.00
Ep:23 step:420(10291), a_t=[s=-0.45, t= 0.418945, b= 0.000000], r_t=[r=-0.00, prog= 0.00, pen=-0.00, r_old=-0.00], Reward=  3275.77 /  3144.05 /  8387.14, epsilon=  0.966, speed=  0.00, gear= 1, damage= 252.00
Ep:23 step:440(10311), a_t=[s=-1.00, t= 0.508888, b= 0.000000], r_t=[r=-0.01, prog= 0.01, pen=-0.02, r_old=-0.01], Reward=  3274.37 /  3142.65 /  8387.14, epsilon=  0.966, speed=  0.01, gear= 1, damage= 252.00
Ep:23 step:460(10331), a_t=[s=-0.68, t= 0.483486, b= 0.000000], r_t=[r=-0.09, prog= 0.15, pen=-0.23, r_old=-0.09], Reward=  3271.17 /  3139.45 /  8387.14, epsilon=  0.966, speed=  0.10, gear= 1, damage= 252.00
Ep:23 step:480(10351), a_t=[s=-1.00, t= 0.430604, b= 0.000000], r_t=[r=-0.12, prog= 0.26, pen=-0.38, r_old=-0.12], Reward=  3269.41 /  3137.69 /  8387.14, epsilon=  0.966, speed=  0.16, gear= 1, damage= 252.00
Ep:23 step:500(10371), a_t=[s= 1.00, t= 0.425729, b= 0.000000], r_t=[r=-0.03, prog= 0.08, pen=-0.11, r_old=-0.03], Reward=  3267.30 /  3135.58 /  8387.14, epsilon=  0.965, speed=  0.05, gear= 1, damage= 252.00
Ep:23 step:520(10391), a_t=[s=-0.00, t= 0.498200, b= 0.000000], r_t=[r=-0.17, prog= 0.56, pen=-0.73, r_old=-0.17], Reward=  3265.36 /  3133.63 /  8387.14, epsilon=  0.965, speed=  0.32, gear= 1, damage= 252.00
Ep:23 step:540(10411), a_t=[s=-1.00, t= 0.574013, b= 0.000000], r_t=[r=-0.11, prog= 0.51, pen=-0.62, r_old=-0.11], Reward=  3263.59 /  3131.87 /  8387.14, epsilon=  0.965, speed=  0.28, gear= 1, damage= 252.00
Ep:23 step:560(10431), a_t=[s=-0.58, t= 0.497369, b= 0.000000], r_t=[r=-0.06, prog= 0.62, pen=-0.68, r_old=-0.06], Reward=  3261.97 /  3130.25 /  8387.14, epsilon=  0.965, speed=  0.31, gear= 1, damage= 252.00
Ep:23 step:580(10451), a_t=[s=-0.65, t= 0.505639, b= 0.000000], r_t=[r=-0.02, prog= 1.11, pen=-1.14, r_old=-0.02], Reward=  3261.33 /  3129.61 /  8387.14, epsilon=  0.965, speed=  0.52, gear= 1, damage= 252.00
Ep:23 step:600(10471), a_t=[s= 0.48, t= 0.614352, b= 0.000000], r_t=[r= 0.06, prog= 1.01, pen=-0.95, r_old= 0.06], Reward=  3261.86 /  3130.13 /  8387.14, epsilon=  0.965, speed=  0.44, gear= 1, damage= 252.00
Ep:23 step:620(10491), a_t=[s=-0.95, t= 0.449800, b= 0.000000], r_t=[r= 0.45, prog= 2.97, pen=-2.52, r_old= 0.45], Reward=  3265.21 /  3133.49 /  8387.14, epsilon=  0.965, speed=  1.21, gear= 1, damage= 252.00
Ep:23 step:640(10511), a_t=[s=-1.00, t= 0.515535, b= 0.000000], r_t=[r= 1.74, prog= 6.87, pen=-5.13, r_old= 1.74], Reward=  3277.30 /  3145.58 /  8387.14, epsilon=  0.965, speed=  2.57, gear= 1, damage= 252.00
Ep:23 step:660(10531), a_t=[s= 0.07, t= 0.540838, b= 0.000000], r_t=[r= 28.68, prog= 74.25, pen=-45.57, r_old= 28.68], Reward=  3528.34 /  3396.62 /  8387.14, epsilon=  0.965, speed=  25.63, gear= 1, damage= 252.00
Ep:23 step:680(10551), a_t=[s= 0.27, t= 0.557402, b= 0.000000], r_t=[r=-107.84, prog= 73.33, pen=-181.17, r_old=-103.00], Reward=  4945.85 /  4818.97 /  8387.14, epsilon=  0.965, speed=  35.30, gear= 2, damage= 355.00
Ep:23 step:700(10571), a_t=[s=-0.86, t= 0.482055, b= 0.000000], r_t=[r=-0.17, prog= 0.03, pen=-0.20, r_old=-0.17], Reward=  4877.38 /  4750.49 /  8387.14, epsilon=  0.965, speed=  0.08, gear= 1, damage= 355.00
Ep:23 step:720(10591), a_t=[s= 0.34, t= 0.436088, b= 0.000000], r_t=[r=-0.08, prog= 0.02, pen=-0.10, r_old=-0.08], Reward=  4874.82 /  4747.93 /  8387.14, epsilon=  0.965, speed=  0.04, gear= 1, damage= 355.00
Ep:23 step:740(10611), a_t=[s= 0.19, t= 0.629345, b= 0.000000], r_t=[r=-0.25, prog= 0.06, pen=-0.31, r_old=-0.25], Reward=  4872.81 /  4745.92 /  8387.14, epsilon=  0.965, speed=  0.12, gear= 1, damage= 355.00
Ep:23 step:760(10631), a_t=[s=-1.00, t= 0.404765, b= 0.000000], r_t=[r=-0.04, prog= 0.01, pen=-0.05, r_old=-0.04], Reward=  4870.64 /  4743.75 /  8387.14, epsilon=  0.965, speed=  0.02, gear= 1, damage= 355.00
Ep:23 step:780(10651), a_t=[s= 0.29, t= 0.680702, b= 0.000000], r_t=[r=-0.25, prog= 0.09, pen=-0.34, r_old=-0.25], Reward=  4868.25 /  4741.36 /  8387.14, epsilon=  0.965, speed=  0.14, gear= 1, damage= 355.00
Ep:23 step:800(10671), a_t=[s= 0.06, t= 0.419616, b= 0.000000], r_t=[r=-0.11, prog= 0.05, pen=-0.16, r_old=-0.11], Reward=  4866.72 /  4739.83 /  8387.14, epsilon=  0.964, speed=  0.06, gear= 1, damage= 355.00
Ep:23 step:820(10691), a_t=[s=-1.00, t= 0.516469, b= 0.010832], r_t=[r=-0.13, prog= 0.07, pen=-0.20, r_old=-0.13], Reward=  4863.88 /  4736.99 /  8387.14, epsilon=  0.964, speed=  0.08, gear= 1, damage= 355.00
Ep:23 step:840(10711), a_t=[s=-0.05, t= 0.505008, b= 0.000000], r_t=[r=-0.15, prog= 0.09, pen=-0.24, r_old=-0.15], Reward=  4861.66 /  4734.77 /  8387.14, epsilon=  0.964, speed=  0.10, gear= 1, damage= 355.00
Ep:23 step:860(10731), a_t=[s= 0.67, t= 0.670398, b= 0.000000], r_t=[r=-0.00, prog=-0.01, pen= 0.01, r_old=-0.00], Reward=  4859.29 /  4732.40 /  8387.14, epsilon=  0.964, speed= -0.01, gear= 1, damage= 355.00
Ep:23 step:880(10751), a_t=[s= 0.12, t= 0.604789, b= 0.000000], r_t=[r=-0.01, prog=-0.02, pen= 0.01, r_old=-0.01], Reward=  4857.18 /  4730.30 /  8387.14, epsilon=  0.964, speed= -0.01, gear= 1, damage= 355.00
Ep:23 step:900(10771), a_t=[s=-1.00, t= 0.464833, b= 0.000000], r_t=[r=-0.07, prog= 0.06, pen=-0.13, r_old=-0.07], Reward=  4854.63 /  4727.75 /  8387.14, epsilon=  0.964, speed=  0.06, gear= 1, damage= 355.00
Ep:23 step:920(10791), a_t=[s=-0.27, t= 0.471032, b= 0.000000], r_t=[r=-0.14, prog= 0.13, pen=-0.27, r_old=-0.14], Reward=  4852.11 /  4725.22 /  8387.14, epsilon=  0.964, speed=  0.11, gear= 1, damage= 355.00
Ep:23 step:940(10811), a_t=[s= 0.61, t= 0.418768, b= 0.015046], r_t=[r=-0.01, prog=-0.01, pen= 0.01, r_old=-0.01], Reward=  4850.49 /  4723.60 /  8387.14, epsilon=  0.964, speed= -0.01, gear= 1, damage= 355.00
Ep:23 step:960(10831), a_t=[s=-0.43, t= 0.644885, b= 0.000000], r_t=[r=-0.11, prog= 0.12, pen=-0.22, r_old=-0.11], Reward=  4848.45 /  4721.57 /  8387.14, epsilon=  0.964, speed=  0.09, gear= 1, damage= 355.00
Ep:23 step:980(10851), a_t=[s=-0.80, t= 0.482275, b= 0.000000], r_t=[r=-0.18, prog= 0.27, pen=-0.45, r_old=-0.18], Reward=  4845.50 /  4718.62 /  8387.14, epsilon=  0.964, speed=  0.19, gear= 1, damage= 355.00
Ep:23 step:1000(10871), a_t=[s=-1.00, t= 0.583357, b= 0.000000], r_t=[r=-0.16, prog= 0.31, pen=-0.47, r_old=-0.16], Reward=  4843.38 /  4716.50 /  8387.14, epsilon=  0.964, speed=  0.20, gear= 1, damage= 355.00
Ep:23 step:1020(10891), a_t=[s=-0.54, t= 0.502959, b= 0.000000], r_t=[r=-0.05, prog= 0.14, pen=-0.18, r_old=-0.05], Reward=  4841.23 /  4714.34 /  8387.14, epsilon=  0.964, speed=  0.08, gear= 1, damage= 355.00
Ep:23 step:1040(10911), a_t=[s= 0.39, t= 0.459792, b= 0.000000], r_t=[r=-0.12, prog= 0.40, pen=-0.52, r_old=-0.12], Reward=  4839.19 /  4712.31 /  8387.14, epsilon=  0.964, speed=  0.23, gear= 1, damage= 355.00
Ep:23 step:1060(10931), a_t=[s= 1.00, t= 0.582951, b= 0.000000], r_t=[r=-0.03, prog= 0.14, pen=-0.17, r_old=-0.03], Reward=  4837.28 /  4710.39 /  8387.14, epsilon=  0.964, speed=  0.08, gear= 1, damage= 355.00
Ep:23 step:1080(10951), a_t=[s=-0.23, t= 0.623421, b= 0.008211], r_t=[r=-0.04, prog= 0.57, pen=-0.61, r_old=-0.04], Reward=  4835.36 /  4708.48 /  8387.14, epsilon=  0.964, speed=  0.28, gear= 1, damage= 355.00
Ep:23 step:1100(10971), a_t=[s=-0.57, t= 0.475172, b= 0.000000], r_t=[r=-0.00, prog= 1.00, pen=-1.00, r_old=-0.00], Reward=  4834.90 /  4708.02 /  8387.14, epsilon=  0.963, speed=  0.46, gear= 1, damage= 355.00
Ep:23 step:1120(10991), a_t=[s=-0.50, t= 0.407028, b= 0.000000], r_t=[r= 0.10, prog= 1.11, pen=-1.01, r_old= 0.10], Reward=  4835.92 /  4709.03 /  8387.14, epsilon=  0.963, speed=  0.47, gear= 1, damage= 355.00
Ep:23 step:1140(11011), a_t=[s=-0.81, t= 0.432363, b= 0.000000], r_t=[r= 0.45, prog= 2.90, pen=-2.45, r_old= 0.45], Reward=  4839.26 /  4712.38 /  8387.14, epsilon=  0.963, speed=  1.17, gear= 1, damage= 355.00
Ep:23 step:1160(11031), a_t=[s=-1.00, t= 0.561104, b= 0.000000], r_t=[r= 1.69, prog= 6.83, pen=-5.14, r_old= 1.69], Reward=  4850.39 /  4723.50 /  8387.14, epsilon=  0.963, speed=  2.56, gear= 1, damage= 355.00
Ep:23 step:1180(11051), a_t=[s= 0.17, t= 0.633579, b= 0.000000], r_t=[r= 4.07, prog= 12.00, pen=-7.93, r_old= 4.07], Reward=  4889.98 /  4759.23 /  8387.14, epsilon=  0.963, speed=  4.20, gear= 1, damage= 370.00
Ep:23 step:1200(11071), a_t=[s= 0.01, t= 0.396874, b= 0.000000], r_t=[r= 48.56, prog= 106.34, pen=-57.78, r_old= 48.56], Reward=  5264.61 /  5133.86 /  8387.14, epsilon=  0.963, speed=  35.45, gear= 1, damage= 370.00
