=============================================================
 starting episode: 0/2000
Client connected on 3102..............
Ep:0 step:0(1), a_t=[s=-1.00, t= 0.427896, b= 0.000000], r_t=[r= 0.30, prog= 0.30, pen=-0.00, r_old= 0.30], Reward=  0.30 /  0.30 / -inf, epsilon=  1.000, speed=  0.10, gear= 0, damage= 0.00
Ep:10 step:140(13047), a_t=[s=-0.20, t= 0.688488, b= 0.000000], r_t=[r=-0.12, prog= 1.13, pen=-1.25, r_old=-0.12], Reward=  189.81 /  200.43 /  7426.18, epsilon=  0.957, speed=  0.48, gear= 1, damage= 532.00
Ep:10 step:160(13067), a_t=[s= 0.61, t= 0.568722, b= 0.000000], r_t=[r=-0.11, prog= 1.80, pen=-1.91, r_old=-0.11], Reward=  188.13 /  198.76 /  7426.18, epsilon=  0.956, speed=  0.74, gear= 1, damage= 532.00
Ep:10 step:180(13087), a_t=[s=-0.70, t= 0.426150, b= 0.000000], r_t=[r=-0.00, prog= 0.09, pen=-0.09, r_old=-0.00], Reward=  187.39 /  198.01 /  7426.18, epsilon=  0.956, speed=  0.04, gear= 1, damage= 532.00
Ep:10 step:200(13107), a_t=[s=-0.21, t= 0.661177, b= 0.000000], r_t=[r= 0.02, prog= 1.70, pen=-1.68, r_old= 0.02], Reward=  187.33 /  197.95 /  7426.18, epsilon=  0.956, speed=  0.67, gear= 1, damage= 532.00
Ep:10 step:220(13127), a_t=[s= 0.59, t= 0.549577, b= 0.000000], r_t=[r= 0.10, prog= 2.91, pen=-2.80, r_old= 0.10], Reward=  188.05 /  198.67 /  7426.18, epsilon=  0.956, speed=  1.12, gear= 1, damage= 532.00
Ep:10 step:240(13147), a_t=[s= 0.06, t= 0.554876, b= 0.000000], r_t=[r= 0.17, prog= 2.43, pen=-2.27, r_old= 0.17], Reward=  190.42 /  201.04 /  7426.18, epsilon=  0.956, speed=  0.92, gear= 1, damage= 532.00
Ep:10 step:260(13167), a_t=[s=-1.00, t= 0.433551, b= 0.000000], r_t=[r= 0.09, prog= 0.87, pen=-0.78, r_old= 0.09], Reward=  193.90 /  204.52 /  7426.18, epsilon=  0.956, speed=  0.32, gear= 1, damage= 532.00
Ep:10 step:280(13187), a_t=[s= 1.00, t= 0.508592, b= 0.000000], r_t=[r= 0.94, prog= 7.15, pen=-6.21, r_old= 0.94], Reward=  199.18 /  209.80 /  7426.18, epsilon=  0.956, speed=  2.59, gear= 1, damage= 532.00
Ep:10 step:300(13207), a_t=[s= 0.01, t= 0.333643, b= 0.000000], r_t=[r= 0.30, prog= 1.92, pen=-1.62, r_old= 0.30], Reward=  206.79 /  217.41 /  7426.18, epsilon=  0.956, speed=  0.68, gear= 1, damage= 532.00
Ep:10 step:320(13227), a_t=[s= 0.11, t= 0.417953, b= 0.000000], r_t=[r= 0.55, prog= 3.26, pen=-2.70, r_old= 0.55], Reward=  215.51 /  226.13 /  7426.18, epsilon=  0.956, speed=  1.15, gear= 1, damage= 532.00
Ep:10 step:340(13247), a_t=[s=-0.46, t= 0.580687, b= 0.000000], r_t=[r= 0.55, prog= 3.07, pen=-2.52, r_old= 0.55], Reward=  226.25 /  236.87 /  7426.18, epsilon=  0.956, speed=  1.08, gear= 1, damage= 532.00
Ep:10 step:360(13267), a_t=[s= 0.36, t= 0.552044, b= 0.000000], r_t=[r= 1.25, prog= 6.72, pen=-5.47, r_old= 1.25], Reward=  238.31 /  248.93 /  7426.18, epsilon=  0.956, speed=  2.36, gear= 1, damage= 532.00
Ep:10 step:380(13287), a_t=[s= 0.18, t= 0.533206, b= 0.000000], r_t=[r= 0.67, prog= 3.53, pen=-2.86, r_old= 0.67], Reward=  251.07 /  261.69 /  7426.18, epsilon=  0.956, speed=  1.24, gear= 1, damage= 532.00
Ep:10 step:400(13307), a_t=[s=-0.15, t= 0.456194, b= 0.000000], r_t=[r= 0.81, prog= 3.75, pen=-2.95, r_old= 0.81], Reward=  271.48 /  282.11 /  7426.18, epsilon=  0.956, speed=  1.30, gear= 1, damage= 532.00
Ep:10 step:420(13327), a_t=[s= 0.14, t= 0.410529, b= 0.000000], r_t=[r= 1.96, prog= 7.90, pen=-5.93, r_old= 1.96], Reward=  304.78 /  315.40 /  7426.18, epsilon=  0.956, speed=  2.70, gear= 1, damage= 532.00
Ep:10 step:440(13347), a_t=[s=-0.90, t= 0.549566, b= 0.000000], r_t=[r= 1.99, prog= 7.34, pen=-5.35, r_old= 1.99], Reward=  349.83 /  360.45 /  7426.18, epsilon=  0.956, speed=  2.48, gear= 1, damage= 532.00
Ep:10 step:460(13367), a_t=[s=-0.70, t= 0.386898, b= 0.000000], r_t=[r= 0.98, prog= 3.67, pen=-2.70, r_old= 0.98], Reward=  383.32 /  393.94 /  7426.18, epsilon=  0.955, speed=  1.25, gear= 1, damage= 532.00
Ep:10 step:480(13387), a_t=[s=-0.79, t= 0.487086, b= 0.000000], r_t=[r= 0.97, prog= 3.51, pen=-2.54, r_old= 0.97], Reward=  421.90 /  432.53 /  7426.18, epsilon=  0.955, speed=  1.19, gear= 1, damage= 532.00
Ep:10 step:500(13407), a_t=[s=-0.74, t= 0.362334, b= 0.000000], r_t=[r= 2.54, prog= 8.72, pen=-6.18, r_old= 2.54], Reward=  477.36 /  487.98 /  7426.18, epsilon=  0.955, speed=  2.95, gear= 1, damage= 532.00
Ep:10 step:520(13427), a_t=[s= 0.63, t= 0.419098, b= 0.000000], r_t=[r= 2.40, prog= 8.01, pen=-5.62, r_old= 2.40], Reward=  528.33 /  538.95 /  7426.18, epsilon=  0.955, speed=  2.70, gear= 1, damage= 532.00
Ep:10 step:540(13447), a_t=[s=-0.08, t= 0.589744, b= 0.000000], r_t=[r= 7.77, prog= 23.31, pen=-15.54, r_old= 7.77], Reward=  642.42 /  653.04 /  7426.18, epsilon=  0.955, speed=  7.80, gear= 1, damage= 532.00
Ep:10 step:560(13467), a_t=[s=-0.80, t= 0.494808, b= 0.000000], r_t=[r= 2.08, prog= 6.19, pen=-4.11, r_old= 2.08], Reward=  743.41 /  754.03 /  7426.18, epsilon=  0.955, speed=  2.08, gear= 1, damage= 532.00
Ep:10 step:580(13487), a_t=[s=-1.00, t= 0.464410, b= 0.013381], r_t=[r= 1.96, prog= 5.93, pen=-3.97, r_old= 1.96], Reward=  806.82 /  817.45 /  7426.18, epsilon=  0.955, speed=  2.00, gear= 1, damage= 532.00
Ep:10 step:600(13507), a_t=[s= 0.15, t= 0.586314, b= 0.000000], r_t=[r= 8.80, prog= 25.41, pen=-16.61, r_old= 8.80], Reward=  869.31 /  879.94 /  7426.18, epsilon=  0.955, speed=  8.53, gear= 1, damage= 532.00
Ep:10 step:620(13527), a_t=[s=-0.07, t= 0.361870, b= 0.000000], r_t=[r= 3.40, prog= 9.72, pen=-6.32, r_old= 3.40], Reward=  957.31 /  967.93 /  7426.18, epsilon=  0.955, speed=  3.27, gear= 1, damage= 532.00
Ep:10 step:640(13547), a_t=[s=-1.00, t= 0.487998, b= 0.000000], r_t=[r= 1.55, prog= 4.28, pen=-2.73, r_old= 1.55], Reward=  1065.09 /  1075.72 /  7426.18, epsilon=  0.955, speed=  1.44, gear= 1, damage= 532.00
Ep:10 step:660(13567), a_t=[s=-1.00, t= 0.376478, b= 0.000000], r_t=[r= 2.26, prog= 6.35, pen=-4.09, r_old= 2.26], Reward=  1105.24 /  1115.87 /  7426.18, epsilon=  0.955, speed=  2.15, gear= 1, damage= 532.00
Ep:10 step:680(13587), a_t=[s=-0.50, t= 0.288715, b= 0.000000], r_t=[r= 1.76, prog= 4.76, pen=-3.00, r_old= 1.76], Reward=  1190.15 /  1200.77 /  7426.18, epsilon=  0.955, speed=  1.61, gear= 1, damage= 532.00
Ep:10 step:700(13607), a_t=[s= 0.02, t= 0.273472, b= 0.000000], r_t=[r= 2.64, prog= 6.95, pen=-4.31, r_old= 2.64], Reward=  1274.16 /  1284.78 /  7426.18, epsilon=  0.955, speed=  2.34, gear= 1, damage= 532.00
Ep:10 step:720(13627), a_t=[s= 0.80, t= 0.413134, b= 0.000000], r_t=[r= 4.68, prog= 11.77, pen=-7.09, r_old= 4.68], Reward=  1361.15 /  1371.77 /  7426.18, epsilon=  0.955, speed=  3.95, gear= 1, damage= 532.00
Ep:10 step:740(13647), a_t=[s=-1.00, t= 0.548781, b= 0.000000], r_t=[r= 1.51, prog= 3.87, pen=-2.35, r_old= 1.51], Reward=  1441.83 /  1452.45 /  7426.18, epsilon=  0.955, speed=  1.30, gear= 1, damage= 532.00
Ep:10 step:760(13667), a_t=[s=-0.60, t= 0.491412, b= 0.000000], r_t=[r= 2.78, prog= 7.14, pen=-4.36, r_old= 2.78], Reward=  1488.41 /  1499.03 /  7426.18, epsilon=  0.954, speed=  2.42, gear= 1, damage= 532.00
Ep:10 step:780(13687), a_t=[s=-0.71, t= 0.487676, b= 0.000000], r_t=[r= 1.55, prog= 4.07, pen=-2.51, r_old= 1.55], Reward=  1531.14 /  1541.76 /  7426.18, epsilon=  0.954, speed=  1.38, gear= 1, damage= 532.00
Ep:10 step:800(13707), a_t=[s=-1.00, t= 0.585413, b= 0.000000], r_t=[r= 2.55, prog= 6.70, pen=-4.15, r_old= 2.55], Reward=  1584.06 /  1594.68 /  7426.18, epsilon=  0.954, speed=  2.28, gear= 1, damage= 532.00
Ep:10 step:820(13727), a_t=[s= 0.14, t= 0.521710, b= 0.000000], r_t=[r= 0.01, prog= 0.72, pen=-0.71, r_old= 0.01], Reward=  1580.66 /  1578.04 /  7426.18, epsilon=  0.954, speed=  0.33, gear= 1, damage= 646.00
Ep:10 step:840(13747), a_t=[s= 0.12, t= 0.589797, b= 0.000000], r_t=[r= 0.08, prog= 1.29, pen=-1.21, r_old= 0.08], Reward=  1581.33 /  1578.71 /  7426.18, epsilon=  0.954, speed=  0.56, gear= 1, damage= 646.00
Ep:10 step:860(13767), a_t=[s=-1.00, t= 0.597751, b= 0.000000], r_t=[r= 0.10, prog= 0.94, pen=-0.83, r_old= 0.10], Reward=  1583.02 /  1580.40 /  7426.18, epsilon=  0.954, speed=  0.39, gear= 1, damage= 646.00
Ep:10 step:880(13787), a_t=[s=-0.38, t= 0.505345, b= 0.000000], r_t=[r= 0.20, prog= 1.27, pen=-1.08, r_old= 0.20], Reward=  1586.12 /  1583.49 /  7426.18, epsilon=  0.954, speed=  0.51, gear= 1, damage= 646.00
Ep:10 step:900(13807), a_t=[s=-0.44, t= 0.493953, b= 0.000000], r_t=[r= 0.18, prog= 0.95, pen=-0.76, r_old= 0.18], Reward=  1590.74 /  1588.12 /  7426.18, epsilon=  0.954, speed=  0.37, gear= 1, damage= 646.00
Ep:10 step:920(13827), a_t=[s=-0.91, t= 0.610065, b= 0.000000], r_t=[r= 0.30, prog= 1.29, pen=-0.99, r_old= 0.30], Reward=  1597.77 /  1595.15 /  7426.18, epsilon=  0.954, speed=  0.49, gear= 1, damage= 646.00
Ep:10 step:940(13847), a_t=[s=-0.21, t= 0.453250, b= 0.000000], r_t=[r= 0.58, prog= 2.20, pen=-1.62, r_old= 0.58], Reward=  1608.51 /  1605.88 /  7426.18, epsilon=  0.954, speed=  0.81, gear= 1, damage= 646.00
Ep:10 step:960(13867), a_t=[s=-0.04, t= 0.411550, b= 0.000000], r_t=[r= 0.59, prog= 2.07, pen=-1.48, r_old= 0.59], Reward=  1620.19 /  1617.56 /  7426.18, epsilon=  0.954, speed=  0.75, gear= 1, damage= 646.00
Ep:10 step:980(13887), a_t=[s= 0.12, t= 0.673306, b= 0.000000], r_t=[r= 3.30, prog= 9.44, pen=-6.15, r_old= 3.30], Reward=  1658.76 /  1656.13 /  7426.18, epsilon=  0.954, speed=  3.28, gear= 1, damage= 646.00
Ep:10 step:1000(13907), a_t=[s=-0.07, t= 0.521267, b= 0.000000], r_t=[r= 1.86, prog= 5.09, pen=-3.24, r_old= 1.86], Reward=  1705.42 /  1702.80 /  7426.18, epsilon=  0.954, speed=  1.75, gear= 1, damage= 646.00
Ep:10 step:1020(13927), a_t=[s= 0.51, t= 0.367201, b= 0.000000], r_t=[r= 2.19, prog= 6.30, pen=-4.11, r_old= 2.19], Reward=  1738.44 /  1732.31 /  7426.18, epsilon=  0.954, speed=  2.19, gear= 1, damage= 688.00
Ep:10 step:1040(13947), a_t=[s=-0.29, t= 0.575783, b= 0.000000], r_t=[r= 3.40, prog= 9.62, pen=-6.23, r_old= 3.40], Reward=  1773.72 /  1764.70 /  7426.18, epsilon=  0.954, speed=  3.34, gear= 1, damage= 712.00
Ep:10 step:1060(13967), a_t=[s=-0.76, t= 0.558517, b= 0.000000], r_t=[r= 2.61, prog= 7.42, pen=-4.81, r_old= 2.61], Reward=  1802.58 /  1786.79 /  7426.18, epsilon=  0.953, speed=  2.57, gear= 1, damage= 726.00
Ep:10 step:1080(13987), a_t=[s=-0.47, t= 0.507673, b= 0.000000], r_t=[r= 1.78, prog= 4.99, pen=-3.20, r_old= 1.78], Reward=  1859.32 /  1838.11 /  7426.18, epsilon=  0.953, speed=  1.72, gear= 1, damage= 727.00
Ep:10 step:1100(14007), a_t=[s= 0.13, t= 0.509779, b= 0.000000], r_t=[r= 2.07, prog= 6.10, pen=-4.03, r_old= 2.07], Reward=  1964.59 /  1943.38 /  7426.18, epsilon=  0.953, speed=  2.13, gear= 1, damage= 727.00
Ep:10 step:1120(14027), a_t=[s= 0.67, t= 0.390873, b= 0.000000], r_t=[r= 4.41, prog= 11.82, pen=-7.41, r_old= 4.41], Reward=  2012.24 /  1991.03 /  7426.18, epsilon=  0.953, speed=  4.04, gear= 1, damage= 727.00
Ep:10 step:1140(14047), a_t=[s= 0.29, t= 0.478331, b= 0.000000], r_t=[r= 4.78, prog= 14.01, pen=-9.24, r_old= 4.78], Reward=  2137.18 /  2115.97 /  7426.18, epsilon=  0.953, speed=  4.90, gear= 1, damage= 727.00
Ep:10 step:1160(14067), a_t=[s=-0.04, t= 0.439740, b= 0.000000], r_t=[r= 4.03, prog= 10.71, pen=-6.69, r_old= 4.03], Reward=  2198.81 /  2177.60 /  7426.18, epsilon=  0.953, speed=  3.66, gear= 1, damage= 727.00
Ep:10 step:1180(14087), a_t=[s=-0.31, t= 0.566457, b= 0.000000], r_t=[r= 4.89, prog= 16.29, pen=-11.40, r_old= 4.89], Reward=  2289.67 /  2263.26 /  7426.18, epsilon=  0.953, speed=  5.87, gear= 1, damage= 757.00
Ep:10 step:1200(14107), a_t=[s=-1.00, t= 0.458295, b= 0.000000], r_t=[r= 0.65, prog= 1.97, pen=-1.32, r_old= 0.65], Reward=  2319.60 /  2293.19 /  7426.18, epsilon=  0.953, speed=  0.69, gear= 1, damage= 757.00
Ep:10 step:1220(14127), a_t=[s=-0.65, t= 0.459772, b= 0.000000], r_t=[r= 2.61, prog= 7.58, pen=-4.98, r_old= 2.61], Reward=  2370.04 /  2340.34 /  7426.18, epsilon=  0.953, speed=  2.64, gear= 1, damage= 761.00
Ep:10 step:1240(14147), a_t=[s=-0.11, t= 0.568033, b= 0.000000], r_t=[r= 3.89, prog= 10.48, pen=-6.59, r_old= 3.89], Reward=  2419.15 /  2389.45 /  7426.18, epsilon=  0.953, speed=  3.59, gear= 1, damage= 761.00
Ep:10 step:1260(14167), a_t=[s=-1.00, t= 0.547949, b= 0.000000], r_t=[r= 3.87, prog= 10.01, pen=-6.14, r_old= 3.87], Reward=  2486.78 /  2457.09 /  7426.18, epsilon=  0.953, speed=  3.40, gear= 1, damage= 761.00
Ep:10 step:1280(14187), a_t=[s= 0.14, t= 0.794363, b= 0.000000], r_t=[r= 4.91, prog= 13.18, pen=-8.27, r_old= 4.91], Reward=  2582.33 /  2552.63 /  7426.18, epsilon=  0.953, speed=  4.51, gear= 1, damage= 761.00
Ep:10 step:1300(14207), a_t=[s=-0.36, t= 0.512448, b= 0.000000], r_t=[r= 7.29, prog= 19.33, pen=-12.04, r_old= 7.29], Reward=  2676.02 /  2646.32 /  7426.18, epsilon=  0.953, speed=  6.60, gear= 1, damage= 761.00
Ep:10 step:1320(14227), a_t=[s=-1.00, t= 0.531919, b= 0.000000], r_t=[r= 2.47, prog= 6.88, pen=-4.42, r_old= 2.47], Reward=  2732.85 /  2697.63 /  7426.18, epsilon=  0.953, speed=  2.38, gear= 1, damage= 775.00
Ep:10 step:1340(14247), a_t=[s=-1.00, t= 0.628360, b= 0.000000], r_t=[r= 3.91, prog= 10.34, pen=-6.44, r_old= 3.91], Reward=  2784.31 /  2749.10 /  7426.18, epsilon=  0.953, speed=  3.53, gear= 1, damage= 775.00
Ep:10 step:1360(14267), a_t=[s=-0.86, t= 0.553652, b= 0.000000], r_t=[r=-1.54, prog= 17.44, pen=-18.98, r_old=-8.00], Reward=  2871.49 /  2829.82 /  7426.18, epsilon=  0.952, speed=  5.98, gear= 1, damage= 783.00
Ep:10 step:1380(14287), a_t=[s=-0.01, t= 0.378966, b= 0.000000], r_t=[r= 4.79, prog= 27.93, pen=-23.14, r_old= 4.79], Reward=  3144.37 /  3094.79 /  7426.18, epsilon=  0.952, speed=  11.14, gear= 1, damage= 787.00
Ep:10 step:1400(14307), a_t=[s=-0.33, t= 0.641799, b= 0.000000], r_t=[r= 0.17, prog= 1.24, pen=-1.07, r_old= 0.17], Reward=  3150.62 /  3101.04 /  7426.18, epsilon=  0.952, speed=  0.51, gear= 1, damage= 787.00
Ep:10 step:1420(14327), a_t=[s= 0.22, t= 0.560894, b= 0.000000], r_t=[r= 0.29, prog= 1.63, pen=-1.34, r_old= 0.29], Reward=  3154.29 /  3104.71 /  7426.18, epsilon=  0.952, speed=  0.65, gear= 1, damage= 787.00
Ep:10 step:1440(14347), a_t=[s= 0.53, t= 0.651946, b= 0.000000], r_t=[r= 0.56, prog= 2.63, pen=-2.08, r_old= 0.56], Reward=  3159.90 /  3110.33 /  7426.18, epsilon=  0.952, speed=  1.02, gear= 1, damage= 787.00
Ep:10 step:1460(14367), a_t=[s= 0.96, t= 0.772634, b= 0.000000], r_t=[r= 1.32, prog= 5.10, pen=-3.78, r_old= 1.32], Reward=  3171.09 /  3121.52 /  7426.18, epsilon=  0.952, speed=  1.90, gear= 1, damage= 787.00
Ep:10 step:1480(14387), a_t=[s=-0.84, t= 0.419905, b= 0.000000], r_t=[r= 0.35, prog= 1.21, pen=-0.86, r_old= 0.35], Reward=  3185.35 /  3135.77 /  7426.18, epsilon=  0.952, speed=  0.44, gear= 1, damage= 787.00
Ep:10 step:1500(14407), a_t=[s=-1.00, t= 0.643287, b= 0.000000], r_t=[r= 1.53, prog= 4.80, pen=-3.27, r_old= 1.53], Reward=  3204.64 /  3155.06 /  7426.18, epsilon=  0.952, speed=  1.70, gear= 1, damage= 787.00
Ep:10 step:1520(14427), a_t=[s= 0.07, t= 0.540896, b= 0.000000], r_t=[r= 2.62, prog= 7.55, pen=-4.93, r_old= 2.62], Reward=  3245.21 /  3195.64 /  7426.18, epsilon=  0.952, speed=  2.63, gear= 1, damage= 787.00
Ep:10 step:1540(14447), a_t=[s= 0.23, t= 0.414445, b= 0.000000], r_t=[r= 7.15, prog= 18.85, pen=-11.70, r_old= 7.15], Reward=  3312.46 /  3262.89 /  7426.18, epsilon=  0.952, speed=  6.43, gear= 1, damage= 787.00
Ep:10 step:1560(14467), a_t=[s=-0.81, t= 0.594517, b= 0.000000], r_t=[r= 1.01, prog= 3.09, pen=-2.08, r_old= 1.01], Reward=  3401.00 /  3351.42 /  7426.18, epsilon=  0.952, speed=  1.09, gear= 1, damage= 787.00
Ep:10 step:1580(14487), a_t=[s=-0.11, t= 0.639173, b= 0.000000], r_t=[r= 2.38, prog= 6.87, pen=-4.49, r_old= 2.38], Reward=  3429.14 /  3379.56 /  7426.18, epsilon=  0.952, speed=  2.39, gear= 1, damage= 787.00
Ep:10 step:1600(14507), a_t=[s=-0.02, t= 0.371079, b= 0.000000], r_t=[r= 3.71, prog= 10.23, pen=-6.51, r_old= 3.71], Reward=  3481.08 /  3431.50 /  7426.18, epsilon=  0.952, speed=  3.52, gear= 1, damage= 787.00
Ep:10 step:1620(14527), a_t=[s=-0.23, t= 0.497029, b= 0.000000], r_t=[r= 2.37, prog= 6.62, pen=-4.25, r_old= 2.37], Reward=  3518.69 /  3466.59 /  7426.18, epsilon=  0.952, speed=  2.29, gear= 1, damage= 795.00
Ep:10 step:1640(14547), a_t=[s=-0.05, t= 0.547823, b= 0.000000], r_t=[r= 2.02, prog= 5.83, pen=-3.81, r_old= 2.02], Reward=  3559.39 /  3499.00 /  7426.18, epsilon=  0.952, speed=  2.03, gear= 1, damage= 813.00
Ep:10 step:1660(14567), a_t=[s=-0.54, t= 0.516182, b= 0.000000], r_t=[r= 2.44, prog= 6.88, pen=-4.44, r_old= 2.44], Reward=  3612.66 /  3552.27 /  7426.18, epsilon=  0.951, speed=  2.38, gear= 1, damage= 813.00
Ep:10 step:1680(14587), a_t=[s=-1.00, t= 0.582458, b= 0.000000], r_t=[r= 1.45, prog= 4.06, pen=-2.61, r_old= 1.45], Reward=  3665.95 /  3605.56 /  7426.18, epsilon=  0.951, speed=  1.40, gear= 1, damage= 813.00
Ep:10 step:1700(14607), a_t=[s= 0.85, t= 0.398739, b= 0.000000], r_t=[r= 1.85, prog= 5.23, pen=-3.38, r_old= 1.85], Reward=  3697.71 /  3634.59 /  7426.18, epsilon=  0.951, speed=  1.81, gear= 1, damage= 821.00
Ep:10 step:1720(14627), a_t=[s= 0.85, t= 0.425962, b= 0.000000], r_t=[r= 3.11, prog= 8.38, pen=-5.27, r_old= 3.11], Reward=  3745.16 /  3682.04 /  7426.18, epsilon=  0.951, speed=  2.87, gear= 1, damage= 821.00
Ep:10 step:1740(14647), a_t=[s=-1.00, t= 0.292937, b= 0.000000], r_t=[r= 0.48, prog= 1.37, pen=-0.89, r_old= 0.48], Reward=  3784.32 /  3718.18 /  7426.18, epsilon=  0.951, speed=  0.48, gear= 1, damage= 839.00
Ep:10 step:1760(14667), a_t=[s=-1.00, t= 0.432919, b= 0.000000], r_t=[r= 1.69, prog= 4.67, pen=-2.99, r_old= 1.69], Reward=  3826.45 /  3760.30 /  7426.18, epsilon=  0.951, speed=  1.61, gear= 1, damage= 839.00
Ep:10 step:1780(14687), a_t=[s= 0.72, t= 0.565341, b= 0.000000], r_t=[r= 3.83, prog= 10.60, pen=-6.76, r_old= 3.83], Reward=  3880.01 /  3813.87 /  7426.18, epsilon=  0.951, speed=  3.65, gear= 1, damage= 839.00
Ep:10 step:1800(14707), a_t=[s= 0.25, t= 0.552887, b= 0.000000], r_t=[r= 3.82, prog= 10.93, pen=-7.11, r_old= 3.82], Reward=  3932.45 /  3863.35 /  7426.18, epsilon=  0.951, speed=  3.80, gear= 1, damage= 843.00
Ep:10 step:1820(14727), a_t=[s= 0.78, t= 0.406447, b= 0.000000], r_t=[r= 3.25, prog= 8.93, pen=-5.68, r_old= 3.25], Reward=  3981.08 /  3911.98 /  7426.18, epsilon=  0.951, speed=  3.07, gear= 1, damage= 843.00
Ep:10 step:1840(14747), a_t=[s= 0.85, t= 0.686826, b= 0.000000], r_t=[r= 3.93, prog= 11.31, pen=-7.37, r_old= 3.93], Reward=  4035.09 /  3962.28 /  7426.18, epsilon=  0.951, speed=  3.93, gear= 1, damage= 860.00
Ep:10 step:1860(14767), a_t=[s=-1.00, t= 0.458226, b= 0.000000], r_t=[r= 1.07, prog= 3.08, pen=-2.01, r_old= 1.07], Reward=  4069.63 /  3993.10 /  7426.18, epsilon=  0.951, speed=  1.07, gear= 1, damage= 885.00
Ep:10 step:1880(14787), a_t=[s=-0.16, t= 0.578930, b= 0.000000], r_t=[r=-30.82, prog= 9.55, pen=-40.37, r_old=-34.00], Reward=  4094.39 /  4014.68 /  7426.18, epsilon=  0.951, speed=  3.36, gear= 1, damage= 919.00
Ep:10 step:1900(14807), a_t=[s=-0.40, t= 0.371850, b= 0.000000], r_t=[r= 1.58, prog= 4.52, pen=-2.94, r_old= 1.58], Reward=  4131.47 /  4051.76 /  7426.18, epsilon=  0.951, speed=  1.57, gear= 1, damage= 919.00
Ep:10 step:1920(14827), a_t=[s=-1.00, t= 0.560203, b= 0.000000], r_t=[r= 1.66, prog= 4.73, pen=-3.07, r_old= 1.66], Reward=  4172.90 /  4093.19 /  7426.18, epsilon=  0.951, speed=  1.64, gear= 1, damage= 919.00
Ep:10 step:1940(14847), a_t=[s= 0.35, t= 0.605885, b= 0.000000], r_t=[r= 3.81, prog= 10.13, pen=-6.32, r_old= 3.81], Reward=  4225.90 /  4146.19 /  7426.18, epsilon=  0.951, speed=  3.46, gear= 1, damage= 919.00
Ep:10 step:1960(14867), a_t=[s=-0.72, t= 0.489309, b= 0.000000], r_t=[r= 1.60, prog= 4.51, pen=-2.91, r_old= 1.60], Reward=  4244.15 /  4155.71 /  7426.18, epsilon=  0.950, speed=  1.56, gear= 1, damage= 963.00
Ep:10 step:1980(14887), a_t=[s=-0.79, t= 0.597461, b= 0.000000], r_t=[r= 2.22, prog= 6.07, pen=-3.85, r_old= 2.22], Reward=  4285.20 /  4196.75 /  7426.18, epsilon=  0.950, speed=  2.09, gear= 1, damage= 963.00
=============================================================
 starting episode: 11/2000
Waiting for server on 3102............
Count Down : 5
Client connected on 3102..............
Ep:11 step:0(14907), a_t=[s=-1.00, t= 0.548739, b= 0.000000], r_t=[r=-0.04, prog=-0.04, pen= 0.00, r_old=-0.04], Reward= -0.04 / -0.04 /  7426.18, epsilon=  0.950, speed= -0.01, gear= 1, damage= 0.00
Ep:11 step:20(14927), a_t=[s=-0.86, t= 0.594145, b= 0.000000], r_t=[r=-12.79, prog= 45.08, pen=-57.87, r_old=-12.79], Reward=  506.47 /  506.47 /  7426.18, epsilon=  0.950, speed=  29.84, gear= 1, damage= 0.00
Ep:11 step:40(14947), a_t=[s=-0.54, t= 0.550338, b= 0.000000], r_t=[r=-0.27, prog= 0.01, pen=-0.27, r_old=-0.27], Reward= -276.02 / -260.72 /  7426.18, epsilon=  0.950, speed=  0.09, gear= 1, damage= 577.00
Ep:11 step:60(14967), a_t=[s= 0.15, t= 0.560151, b= 0.000000], r_t=[r=-0.08, prog= 0.00, pen=-0.08, r_old=-0.08], Reward= -277.48 / -262.18 /  7426.18, epsilon=  0.950, speed=  0.03, gear= 1, damage= 577.00
Ep:11 step:80(14987), a_t=[s= 0.92, t= 0.573694, b= 0.000000], r_t=[r= 0.15, prog=-0.00, pen= 0.15, r_old= 0.15], Reward= -281.50 / -266.20 /  7426.18, epsilon=  0.950, speed= -0.14, gear= 1, damage= 577.00
META = 1 ... Running backwards
=============================================================
 starting episode: 12/2000
### TORCS is RELAUNCHED ###
Client connected on 3102..............
Ep:12 step:0(14989), a_t=[s=-0.47, t= 0.514155, b= 0.000000], r_t=[r=-0.23, prog=-0.23, pen= 0.00, r_old=-0.23], Reward= -0.23 / -0.23 /  7426.18, epsilon=  0.950, speed= -0.08, gear= 1, damage= 0.00
Ep:12 step:20(15009), a_t=[s=-0.69, t= 0.525964, b= 0.000000], r_t=[r=-5.36, prog= 58.95, pen=-64.31, r_old=-5.36], Reward=  605.52 /  605.52 /  7426.18, epsilon=  0.950, speed=  34.05, gear= 1, damage= 0.00
Ep:12 step:40(15029), a_t=[s=-0.11, t= 0.237307, b= 0.000000], r_t=[r=-0.07, prog= 0.05, pen=-0.11, r_old=-0.07], Reward= -235.62 / -226.96 /  7426.18, epsilon=  0.950, speed=  0.04, gear= 1, damage= 688.00
Ep:12 step:60(15049), a_t=[s=-0.43, t= 0.617131, b= 0.000000], r_t=[r=-0.05, prog= 0.04, pen=-0.10, r_old=-0.05], Reward= -239.37 / -230.71 /  7426.18, epsilon=  0.950, speed=  0.03, gear= 1, damage= 688.00
