=============================================================
 starting episode: 0/2000
Client connected on 3105..............
Ep:0 step:0(1), a_t=[s=-1.00, t= 0.341279, b= 0.000000], r_t=[r= 0.30, prog= 0.30, pen=-0.00, r_old= 0.30], Reward=  0.30 /  0.30 / -inf, epsilon=  1.000, speed=  0.10, gear= 0, damage= 0.00
Ep:13 step:880(13037), a_t=[s=-0.13, t= 0.544961, b= 0.000000], r_t=[r= 3.28, prog= 8.81, pen=-5.53, r_old= 3.28], Reward=  1775.76 /  1691.32 /  5336.77, epsilon=  0.957, speed=  3.01, gear= 1, damage= 370.00
Ep:13 step:900(13057), a_t=[s=-0.06, t= 0.322453, b= 0.000000], r_t=[r= 4.13, prog= 10.61, pen=-6.48, r_old= 4.13], Reward=  1834.52 /  1750.08 /  5336.77, epsilon=  0.956, speed=  3.60, gear= 1, damage= 370.00
Ep:13 step:920(13077), a_t=[s= 0.47, t= 0.442291, b= 0.000000], r_t=[r= 0.91, prog= 3.11, pen=-2.20, r_old= 0.91], Reward=  1801.35 /  1690.24 /  5336.77, epsilon=  0.956, speed=  1.13, gear= 1, damage= 509.00
Ep:13 step:940(13097), a_t=[s= 1.00, t= 0.489533, b= 0.000000], r_t=[r= 1.23, prog= 3.83, pen=-2.60, r_old= 1.23], Reward=  1822.69 /  1711.58 /  5336.77, epsilon=  0.956, speed=  1.36, gear= 1, damage= 509.00
Ep:13 step:960(13117), a_t=[s= 0.47, t= 0.510255, b= 0.000000], r_t=[r= 0.72, prog= 2.18, pen=-1.45, r_old= 0.72], Reward=  1843.95 /  1732.84 /  5336.77, epsilon=  0.956, speed=  0.77, gear= 1, damage= 509.00
Ep:13 step:980(13137), a_t=[s= 0.01, t= 0.497059, b= 0.000000], r_t=[r= 2.08, prog= 5.96, pen=-3.88, r_old= 2.08], Reward=  1870.14 /  1759.03 /  5336.77, epsilon=  0.956, speed=  2.07, gear= 1, damage= 509.00
Ep:13 step:1000(13157), a_t=[s=-0.79, t= 0.623947, b= 0.000000], r_t=[r= 4.82, prog= 12.60, pen=-7.78, r_old= 4.82], Reward=  1926.73 /  1815.62 /  5336.77, epsilon=  0.956, speed=  4.29, gear= 1, damage= 509.00
Ep:13 step:1020(13177), a_t=[s= 1.00, t= 0.443120, b= 0.000000], r_t=[r= 2.37, prog= 6.89, pen=-4.52, r_old= 2.37], Reward=  1985.78 /  1853.64 /  5336.77, epsilon=  0.956, speed=  2.40, gear= 1, damage= 586.00
Ep:13 step:1040(13197), a_t=[s= 1.00, t= 0.554639, b= 0.000000], r_t=[r= 3.24, prog= 8.60, pen=-5.37, r_old= 3.24], Reward=  2035.32 /  1903.17 /  5336.77, epsilon=  0.956, speed=  2.94, gear= 1, damage= 586.00
Ep:13 step:1060(13217), a_t=[s= 0.94, t= 0.646073, b= 0.000000], r_t=[r= 1.83, prog= 5.20, pen=-3.38, r_old= 1.83], Reward=  2047.63 /  1905.90 /  5336.77, epsilon=  0.956, speed=  1.81, gear= 1, damage= 683.00
Ep:13 step:1080(13237), a_t=[s= 0.94, t= 0.447304, b= 0.030106], r_t=[r= 1.20, prog= 3.30, pen=-2.10, r_old= 1.20], Reward=  2088.37 /  1946.63 /  5336.77, epsilon=  0.956, speed=  1.14, gear= 1, damage= 683.00
Ep:13 step:1100(13257), a_t=[s=-0.52, t= 0.703504, b= 0.000000], r_t=[r= 4.17, prog= 11.24, pen=-7.07, r_old= 4.17], Reward=  2124.15 /  1982.42 /  5336.77, epsilon=  0.956, speed=  3.85, gear= 1, damage= 683.00
Ep:13 step:1120(13277), a_t=[s= 1.00, t= 0.395213, b= 0.000000], r_t=[r= 1.29, prog= 3.43, pen=-2.14, r_old= 1.29], Reward=  2169.70 /  2027.96 /  5336.77, epsilon=  0.956, speed=  1.17, gear= 1, damage= 683.00
Ep:13 step:1140(13297), a_t=[s= 1.00, t= 0.552989, b= 0.000000], r_t=[r= 6.87, prog= 17.44, pen=-10.57, r_old= 6.87], Reward=  2229.43 /  2087.70 /  5336.77, epsilon=  0.956, speed=  5.90, gear= 1, damage= 683.00
Ep:13 step:1160(13317), a_t=[s=-0.13, t= 0.450936, b= 0.000000], r_t=[r= 4.60, prog= 12.71, pen=-8.12, r_old= 4.60], Reward=  2269.62 /  2119.14 /  5336.77, epsilon=  0.956, speed=  4.38, gear= 1, damage= 748.00
Ep:13 step:1180(13337), a_t=[s= 1.00, t= 0.393262, b= 0.000000], r_t=[r= 1.36, prog= 3.75, pen=-2.38, r_old= 1.36], Reward=  2311.52 /  2161.03 /  5336.77, epsilon=  0.956, speed=  1.29, gear= 1, damage= 748.00
Ep:13 step:1200(13357), a_t=[s= 1.00, t= 0.327467, b= 0.000000], r_t=[r= 2.22, prog= 5.90, pen=-3.67, r_old= 2.22], Reward=  2363.56 /  2208.99 /  5336.77, epsilon=  0.955, speed=  2.01, gear= 1, damage= 790.00
Ep:13 step:1220(13377), a_t=[s= 0.34, t= 0.592516, b= 0.000000], r_t=[r= 2.51, prog= 6.57, pen=-4.07, r_old= 2.51], Reward=  2412.90 /  2258.33 /  5336.77, epsilon=  0.955, speed=  2.24, gear= 1, damage= 790.00
Ep:13 step:1240(13397), a_t=[s= 0.30, t= 0.451423, b= 0.000000], r_t=[r= 3.35, prog= 8.83, pen=-5.48, r_old= 3.35], Reward=  2508.96 /  2350.45 /  5336.77, epsilon=  0.955, speed=  3.01, gear= 1, damage= 795.00
Ep:13 step:1260(13417), a_t=[s= 0.50, t= 0.482689, b= 0.000000], r_t=[r= 1.65, prog= 4.91, pen=-3.26, r_old= 1.65], Reward=  2510.65 /  2328.69 /  5336.77, epsilon=  0.955, speed=  1.72, gear= 1, damage= 893.00
Ep:13 step:1280(13437), a_t=[s= 0.72, t= 0.555897, b= 0.000000], r_t=[r= 3.28, prog= 8.63, pen=-5.35, r_old= 3.28], Reward=  2576.10 /  2394.14 /  5336.77, epsilon=  0.955, speed=  2.94, gear= 1, damage= 893.00
Ep:13 step:1300(13457), a_t=[s=-0.55, t= 0.229405, b= 0.000000], r_t=[r= 4.98, prog= 13.14, pen=-8.15, r_old= 4.98], Reward=  2611.53 /  2415.95 /  5336.77, epsilon=  0.955, speed=  4.48, gear= 1, damage= 950.00
Ep:13 step:1320(13477), a_t=[s= 1.00, t= 0.449714, b= 0.000000], r_t=[r= 5.86, prog= 14.83, pen=-8.97, r_old= 5.86], Reward=  2690.54 /  2494.97 /  5336.77, epsilon=  0.955, speed=  5.02, gear= 1, damage= 950.00
Ep:13 step:1340(13497), a_t=[s= 0.44, t= 0.473370, b= 0.006218], r_t=[r= 1.86, prog= 5.32, pen=-3.45, r_old= 1.86], Reward=  2690.16 /  2484.56 /  5336.77, epsilon=  0.955, speed=  1.85, gear= 1, damage= 1029.00
Ep:13 step:1360(13517), a_t=[s= 0.26, t= 0.425418, b= 0.000000], r_t=[r= 3.13, prog= 8.86, pen=-5.73, r_old= 3.13], Reward=  2723.77 /  2511.87 /  5336.77, epsilon=  0.955, speed=  3.07, gear= 1, damage= 1034.00
Ep:13 step:1380(13537), a_t=[s= 0.29, t= 0.481358, b= 0.000000], r_t=[r= 4.46, prog= 11.56, pen=-7.11, r_old= 4.46], Reward=  2806.35 /  2594.45 /  5336.77, epsilon=  0.955, speed=  3.93, gear= 1, damage= 1034.00
Ep:13 step:1400(13557), a_t=[s= 0.46, t= 0.538298, b= 0.000000], r_t=[r= 1.44, prog= 4.35, pen=-2.91, r_old= 1.44], Reward=  2825.28 /  2602.94 /  5336.77, epsilon=  0.955, speed=  1.53, gear= 1, damage= 1101.00
Ep:13 step:1420(13577), a_t=[s= 0.26, t= 0.407039, b= 0.000000], r_t=[r= 1.55, prog= 4.32, pen=-2.77, r_old= 1.55], Reward=  2871.54 /  2649.20 /  5336.77, epsilon=  0.955, speed=  1.49, gear= 1, damage= 1101.00
Ep:13 step:1440(13597), a_t=[s= 1.00, t= 0.531910, b= 0.000000], r_t=[r= 1.18, prog= 3.25, pen=-2.07, r_old= 1.18], Reward=  2906.19 /  2683.85 /  5336.77, epsilon=  0.955, speed=  1.12, gear= 1, damage= 1101.00
Ep:13 step:1460(13617), a_t=[s= 0.89, t= 0.389924, b= 0.000000], r_t=[r= 2.60, prog= 7.03, pen=-4.43, r_old= 2.60], Reward=  2967.68 /  2745.34 /  5336.77, epsilon=  0.955, speed=  2.41, gear= 1, damage= 1101.00
Ep:13 step:1480(13637), a_t=[s=-0.53, t= 0.495967, b= 0.000000], r_t=[r= 4.40, prog= 11.52, pen=-7.12, r_old= 4.40], Reward=  3036.34 /  2813.99 /  5336.77, epsilon=  0.955, speed=  3.92, gear= 1, damage= 1101.00
Ep:13 step:1500(13657), a_t=[s= 0.28, t= 0.363819, b= 0.000000], r_t=[r= 3.43, prog= 10.25, pen=-6.82, r_old= 3.43], Reward=  3076.35 /  2843.28 /  5336.77, epsilon=  0.954, speed=  3.60, gear= 1, damage= 1199.00
Ep:13 step:1520(13677), a_t=[s= 1.00, t= 0.459265, b= 0.000000], r_t=[r= 2.56, prog= 7.02, pen=-4.46, r_old= 2.56], Reward=  3117.62 /  2884.55 /  5336.77, epsilon=  0.954, speed=  2.41, gear= 1, damage= 1199.00
Ep:13 step:1540(13697), a_t=[s= 1.00, t= 0.429258, b= 0.000000], r_t=[r= 3.29, prog= 8.53, pen=-5.24, r_old= 3.29], Reward=  3204.96 /  2971.89 /  5336.77, epsilon=  0.954, speed=  2.90, gear= 1, damage= 1199.00
Ep:13 step:1560(13717), a_t=[s= 0.37, t= 0.449443, b= 0.000000], r_t=[r= 2.55, prog= 6.80, pen=-4.25, r_old= 2.55], Reward=  3240.88 /  2998.52 /  5336.77, epsilon=  0.954, speed=  2.32, gear= 1, damage= 1218.00
Ep:13 step:1580(13737), a_t=[s=-1.00, t= 0.520574, b= 0.000000], r_t=[r= 3.39, prog= 8.78, pen=-5.39, r_old= 3.39], Reward=  3304.25 /  3061.89 /  5336.77, epsilon=  0.954, speed=  2.98, gear= 1, damage= 1218.00
Ep:13 step:1600(13757), a_t=[s=-0.08, t= 0.511909, b= 0.000000], r_t=[r= 14.45, prog= 36.04, pen=-21.59, r_old= 14.45], Reward=  3459.06 /  3216.70 /  5336.77, epsilon=  0.954, speed=  12.15, gear= 1, damage= 1218.00
Ep:13 step:1620(13777), a_t=[s=-0.17, t= 0.373449, b= 0.000000], r_t=[r= 0.20, prog= 1.08, pen=-0.88, r_old= 0.20], Reward=  3545.78 /  3293.95 /  5336.77, epsilon=  0.954, speed=  0.43, gear= 1, damage= 1224.00
Ep:13 step:1640(13797), a_t=[s=-0.30, t= 0.395426, b= 0.000000], r_t=[r= 0.38, prog= 1.84, pen=-1.47, r_old= 0.38], Reward=  3549.94 /  3298.11 /  5336.77, epsilon=  0.954, speed=  0.72, gear= 1, damage= 1224.00
Ep:13 step:1660(13817), a_t=[s= 1.00, t= 0.384144, b= 0.000000], r_t=[r= 0.22, prog= 0.89, pen=-0.67, r_old= 0.22], Reward=  3558.84 /  3307.01 /  5336.77, epsilon=  0.954, speed=  0.34, gear= 1, damage= 1224.00
Ep:13 step:1680(13837), a_t=[s= 0.36, t= 0.448777, b= 0.000000], r_t=[r= 0.65, prog= 2.41, pen=-1.76, r_old= 0.65], Reward=  3569.54 /  3317.71 /  5336.77, epsilon=  0.954, speed=  0.89, gear= 1, damage= 1224.00
Ep:13 step:1700(13857), a_t=[s=-0.36, t= 0.562020, b= 0.000000], r_t=[r= 1.22, prog= 4.18, pen=-2.96, r_old= 1.22], Reward=  3583.78 /  3331.95 /  5336.77, epsilon=  0.954, speed=  1.52, gear= 1, damage= 1224.00
Ep:13 step:1720(13877), a_t=[s= 1.00, t= 0.391981, b= 0.000000], r_t=[r= 0.42, prog= 1.37, pen=-0.95, r_old= 0.42], Reward=  3599.84 /  3348.01 /  5336.77, epsilon=  0.954, speed=  0.49, gear= 1, damage= 1224.00
Ep:13 step:1740(13897), a_t=[s=-0.60, t= 0.550614, b= 0.000000], r_t=[r= 1.69, prog= 5.24, pen=-3.55, r_old= 1.69], Reward=  3618.74 /  3366.92 /  5336.77, epsilon=  0.954, speed=  1.86, gear= 1, damage= 1224.00
Ep:13 step:1760(13917), a_t=[s=-0.16, t= 0.480113, b= 0.000000], r_t=[r= 3.24, prog= 9.32, pen=-6.09, r_old= 3.24], Reward=  3647.05 /  3395.22 /  5336.77, epsilon=  0.954, speed=  3.24, gear= 1, damage= 1224.00
Ep:13 step:1780(13937), a_t=[s=-0.66, t= 0.452597, b= 0.000000], r_t=[r= 4.44, prog= 11.83, pen=-7.39, r_old= 4.44], Reward=  3697.70 /  3445.87 /  5336.77, epsilon=  0.954, speed=  4.04, gear= 1, damage= 1224.00
Ep:13 step:1800(13957), a_t=[s= 0.36, t= 0.515380, b= 0.000000], r_t=[r= 2.63, prog= 6.90, pen=-4.27, r_old= 2.63], Reward=  3770.06 /  3518.23 /  5336.77, epsilon=  0.953, speed=  2.35, gear= 1, damage= 1224.00
Ep:13 step:1820(13977), a_t=[s= 0.36, t= 0.425958, b= 0.000000], r_t=[r= 3.39, prog= 9.20, pen=-5.81, r_old= 3.39], Reward=  3808.56 /  3548.06 /  5336.77, epsilon=  0.953, speed=  3.16, gear= 1, damage= 1267.00
Ep:13 step:1840(13997), a_t=[s= 0.97, t= 0.462847, b= 0.000000], r_t=[r= 3.96, prog= 10.32, pen=-6.35, r_old= 3.96], Reward=  3868.87 /  3608.37 /  5336.77, epsilon=  0.953, speed=  3.51, gear= 1, damage= 1267.00
Ep:13 step:1860(14017), a_t=[s=-0.32, t= 0.627932, b= 0.000000], r_t=[r= 5.13, prog= 13.11, pen=-7.98, r_old= 5.13], Reward=  3939.62 /  3679.12 /  5336.77, epsilon=  0.953, speed=  4.44, gear= 1, damage= 1267.00
Ep:13 step:1880(14037), a_t=[s=-0.20, t= 0.672876, b= 0.000000], r_t=[r= 14.13, prog= 39.89, pen=-25.76, r_old=-1.00], Reward=  4087.60 /  3797.47 /  5336.77, epsilon=  0.953, speed=  13.60, gear= 1, damage= 1290.00
Ep:13 step:1900(14057), a_t=[s=-0.74, t= 0.418151, b= 0.000000], r_t=[r= 0.29, prog= 1.67, pen=-1.38, r_old= 0.29], Reward=  4239.19 /  3901.33 /  5336.77, epsilon=  0.953, speed=  0.67, gear= 1, damage= 1322.00
Ep:13 step:1920(14077), a_t=[s= 1.00, t= 0.555383, b= 0.000000], r_t=[r= 0.29, prog= 1.39, pen=-1.10, r_old= 0.29], Reward=  4244.76 /  3906.90 /  5336.77, epsilon=  0.953, speed=  0.54, gear= 1, damage= 1322.00
Ep:13 step:1940(14097), a_t=[s= 0.28, t= 0.408845, b= 0.000000], r_t=[r= 0.48, prog= 1.86, pen=-1.38, r_old= 0.48], Reward=  4256.09 /  3918.23 /  5336.77, epsilon=  0.953, speed=  0.69, gear= 1, damage= 1322.00
Ep:13 step:1960(14117), a_t=[s=-0.25, t= 0.411069, b= 0.000000], r_t=[r= 1.27, prog= 4.38, pen=-3.11, r_old= 1.27], Reward=  4271.47 /  3933.60 /  5336.77, epsilon=  0.953, speed=  1.59, gear= 1, damage= 1322.00
Ep:13 step:1980(14137), a_t=[s=-0.33, t= 0.470131, b= 0.000000], r_t=[r= 2.79, prog= 7.96, pen=-5.17, r_old= 2.79], Reward=  4309.10 /  3971.23 /  5336.77, epsilon=  0.953, speed=  2.76, gear= 1, damage= 1322.00
=============================================================
 starting episode: 14/2000
Waiting for server on 3105............
Count Down : 5
Client connected on 3105..............
Ep:14 step:0(14157), a_t=[s=-0.07, t= 0.430000, b= 0.000000], r_t=[r= 0.15, prog= 0.15, pen=-0.00, r_old= 0.15], Reward=  0.15 /  0.15 /  5336.77, epsilon=  0.953, speed=  0.05, gear= 1, damage= 0.00
Ep:14 step:20(14177), a_t=[s=-0.22, t= 0.551825, b= 0.000000], r_t=[r= 56.20, prog= 97.28, pen=-41.08, r_old= 56.20], Reward=  824.93 /  824.93 /  5336.77, epsilon=  0.953, speed=  37.32, gear= 1, damage= 0.00
Ep:14 step:40(14197), a_t=[s= 0.66, t= 0.453650, b= 0.000000], r_t=[r=-2.21, prog= 4.21, pen=-6.42, r_old=-2.21], Reward=  1927.66 /  1926.87 /  5336.77, epsilon=  0.953, speed=  2.75, gear= 1, damage= 122.00
Ep:14 step:60(14217), a_t=[s= 0.60, t= 0.480846, b= 0.000000], r_t=[r=-0.11, prog= 0.32, pen=-0.43, r_old=-0.11], Reward=  1925.79 /  1925.00 /  5336.77, epsilon=  0.953, speed=  0.19, gear= 1, damage= 122.00
Ep:14 step:80(14237), a_t=[s= 1.00, t= 0.370837, b= 0.000000], r_t=[r=-0.08, prog= 0.27, pen=-0.35, r_old=-0.08], Reward=  1924.22 /  1923.44 /  5336.77, epsilon=  0.953, speed=  0.15, gear= 1, damage= 122.00
Ep:14 step:100(14257), a_t=[s= 1.00, t= 0.687304, b= 0.000000], r_t=[r=-0.05, prog= 0.25, pen=-0.30, r_old=-0.05], Reward=  1922.59 /  1921.81 /  5336.77, epsilon=  0.952, speed=  0.13, gear= 1, damage= 122.00
Ep:14 step:120(14277), a_t=[s= 1.00, t= 0.534090, b= 0.000000], r_t=[r=-0.16, prog= 1.32, pen=-1.48, r_old=-0.16], Reward=  1921.03 /  1920.25 /  5336.77, epsilon=  0.952, speed=  0.66, gear= 1, damage= 122.00
Ep:14 step:140(14297), a_t=[s=-0.07, t= 0.418257, b= 0.000000], r_t=[r=-0.01, prog= 0.23, pen=-0.24, r_old=-0.01], Reward=  1920.27 /  1919.48 /  5336.77, epsilon=  0.952, speed=  0.11, gear= 1, damage= 122.00
Ep:14 step:160(14317), a_t=[s= 1.00, t= 0.385520, b= 0.000000], r_t=[r=-0.00, prog= 0.41, pen=-0.41, r_old=-0.00], Reward=  1920.05 /  1919.27 /  5336.77, epsilon=  0.952, speed=  0.19, gear= 1, damage= 122.00
Ep:14 step:180(14337), a_t=[s= 0.40, t= 0.297700, b= 0.000000], r_t=[r= 0.03, prog= 0.59, pen=-0.56, r_old= 0.03], Reward=  1920.30 /  1919.52 /  5336.77, epsilon=  0.952, speed=  0.26, gear= 1, damage= 122.00
Ep:14 step:200(14357), a_t=[s=-1.00, t= 0.547822, b= 0.000000], r_t=[r= 0.15, prog= 1.72, pen=-1.57, r_old= 0.15], Reward=  1921.47 /  1920.68 /  5336.77, epsilon=  0.952, speed=  0.73, gear= 1, damage= 122.00
Ep:14 step:220(14377), a_t=[s= 1.00, t= 0.480562, b= 0.000000], r_t=[r= 0.08, prog= 0.57, pen=-0.49, r_old= 0.08], Reward=  1923.84 /  1923.06 /  5336.77, epsilon=  0.952, speed=  0.23, gear= 1, damage= 122.00
Ep:14 step:240(14397), a_t=[s= 0.41, t= 0.583514, b= 0.000000], r_t=[r= 0.24, prog= 1.37, pen=-1.13, r_old= 0.24], Reward=  1927.79 /  1927.01 /  5336.77, epsilon=  0.952, speed=  0.54, gear= 1, damage= 122.00
Ep:14 step:260(14417), a_t=[s=-1.00, t= 0.477530, b= 0.000000], r_t=[r= 0.73, prog= 3.48, pen=-2.75, r_old= 0.73], Reward=  1933.39 /  1932.61 /  5336.77, epsilon=  0.952, speed=  1.35, gear= 1, damage= 122.00
Ep:14 step:280(14437), a_t=[s= 1.00, t= 0.441679, b= 0.000000], r_t=[r= 0.31, prog= 1.21, pen=-0.91, r_old= 0.31], Reward=  1942.99 /  1942.21 /  5336.77, epsilon=  0.952, speed=  0.45, gear= 1, damage= 122.00
Ep:14 step:300(14457), a_t=[s= 0.38, t= 0.520545, b= 0.000000], r_t=[r= 0.54, prog= 2.04, pen=-1.50, r_old= 0.54], Reward=  1951.03 /  1950.25 /  5336.77, epsilon=  0.952, speed=  0.76, gear= 1, damage= 122.00
Ep:14 step:320(14477), a_t=[s= 1.00, t= 0.504533, b= 0.000000], r_t=[r= 1.20, prog= 4.13, pen=-2.93, r_old= 1.20], Reward=  1963.76 /  1962.97 /  5336.77, epsilon=  0.952, speed=  1.50, gear= 1, damage= 122.00
Ep:14 step:340(14497), a_t=[s=-0.81, t= 0.489161, b= 0.000000], r_t=[r= 3.97, prog= 11.24, pen=-7.27, r_old= 3.97], Reward=  2001.93 /  2001.15 /  5336.77, epsilon=  0.952, speed=  3.89, gear= 1, damage= 122.00
Ep:14 step:360(14517), a_t=[s=-0.12, t= 0.695126, b= 0.000000], r_t=[r= 4.67, prog= 12.57, pen=-7.90, r_old= 4.67], Reward=  2034.78 /  2029.24 /  5336.77, epsilon=  0.952, speed=  4.30, gear= 1, damage= 174.00
Ep:14 step:380(14537), a_t=[s= 1.00, t= 0.503427, b= 0.000000], r_t=[r=-2.35, prog= 13.51, pen=-15.87, r_old=-7.00], Reward=  2037.56 /  2022.76 /  5336.77, epsilon=  0.952, speed=  4.71, gear= 1, damage= 245.00
Ep:14 step:400(14557), a_t=[s=-0.14, t= 0.477557, b= 0.000000], r_t=[r= 8.47, prog= 22.37, pen=-13.90, r_old= 8.47], Reward=  2117.30 /  2102.50 /  5336.77, epsilon=  0.951, speed=  7.62, gear= 1, damage= 245.00
Ep:14 step:420(14577), a_t=[s= 0.67, t= 0.354524, b= 0.000000], r_t=[r=-3.05, prog= 16.16, pen=-19.21, r_old=-9.00], Reward=  2239.28 /  2218.53 /  5336.77, epsilon=  0.951, speed=  5.55, gear= 1, damage= 254.00
Ep:14 step:440(14597), a_t=[s=-0.26, t= 0.442357, b= 0.000000], r_t=[r= 4.08, prog= 11.10, pen=-7.02, r_old= 4.08], Reward=  2291.02 /  2270.27 /  5336.77, epsilon=  0.951, speed=  3.81, gear= 1, damage= 254.00
Ep:14 step:460(14617), a_t=[s= 0.63, t= 0.478327, b= 0.000000], r_t=[r= 6.32, prog= 16.49, pen=-10.17, r_old= 6.32], Reward=  2411.23 /  2390.48 /  5336.77, epsilon=  0.951, speed=  5.61, gear= 1, damage= 254.00
Ep:14 step:480(14637), a_t=[s=-0.11, t= 0.509904, b= 0.000000], r_t=[r= 2.39, prog= 6.69, pen=-4.31, r_old= 2.39], Reward=  2476.32 /  2444.13 /  5336.77, epsilon=  0.951, speed=  2.31, gear= 1, damage= 288.00
Ep:14 step:500(14657), a_t=[s=-0.03, t= 0.427324, b= 0.000000], r_t=[r= 3.93, prog= 10.48, pen=-6.55, r_old= 3.93], Reward=  2520.40 /  2488.21 /  5336.77, epsilon=  0.951, speed=  3.58, gear= 1, damage= 288.00
Ep:14 step:520(14677), a_t=[s=-0.23, t= 0.521807, b= 0.000000], r_t=[r= 5.15, prog= 13.26, pen=-8.11, r_old= 5.15], Reward=  2601.83 /  2564.09 /  5336.77, epsilon=  0.951, speed=  4.50, gear= 1, damage= 290.00
Ep:14 step:540(14697), a_t=[s= 1.00, t= 0.439818, b= 0.000000], r_t=[r=-13.36, prog= 9.67, pen=-23.03, r_old=-17.00], Reward=  2649.73 /  2608.35 /  5336.77, epsilon=  0.951, speed=  3.30, gear= 1, damage= 307.00
Ep:14 step:560(14717), a_t=[s= 0.90, t= 0.571632, b= 0.000000], r_t=[r= 4.21, prog= 11.99, pen=-7.78, r_old= 4.21], Reward=  2637.85 /  2589.91 /  5336.77, epsilon=  0.951, speed=  4.16, gear= 1, damage= 405.00
Ep:14 step:580(14737), a_t=[s= 1.00, t= 0.524419, b= 0.000000], r_t=[r=-2.93, prog= 5.95, pen=-8.88, r_old=-5.00], Reward=  2683.30 /  2633.28 /  5336.77, epsilon=  0.951, speed=  2.07, gear= 1, damage= 410.00
Ep:14 step:600(14757), a_t=[s=-0.40, t= 0.448085, b= 0.000000], r_t=[r= 6.65, prog= 17.29, pen=-10.64, r_old= 6.65], Reward=  2740.53 /  2690.51 /  5336.77, epsilon=  0.951, speed=  5.88, gear= 1, damage= 410.00
Ep:14 step:620(14777), a_t=[s= 0.56, t= 0.485600, b= 0.000000], r_t=[r= 4.82, prog= 12.58, pen=-7.76, r_old= 4.82], Reward=  2824.34 /  2766.93 /  5336.77, epsilon=  0.951, speed=  4.28, gear= 1, damage= 420.00
Ep:14 step:640(14797), a_t=[s= 0.20, t= 0.554622, b= 0.000000], r_t=[r= 4.20, prog= 10.83, pen=-6.63, r_old= 4.20], Reward=  2883.33 /  2825.92 /  5336.77, epsilon=  0.951, speed=  3.68, gear= 1, damage= 420.00
Ep:14 step:660(14817), a_t=[s= 0.77, t= 0.532725, b= 0.000000], r_t=[r= 1.80, prog= 4.78, pen=-2.97, r_old= 1.80], Reward=  2947.29 /  2883.12 /  5336.77, epsilon=  0.951, speed=  1.63, gear= 1, damage= 437.00
Ep:14 step:680(14837), a_t=[s= 0.46, t= 0.402741, b= 0.000000], r_t=[r= 3.58, prog= 9.28, pen=-5.71, r_old= 3.58], Reward=  3001.06 /  2936.89 /  5336.77, epsilon=  0.951, speed=  3.15, gear= 1, damage= 437.00
Ep:14 step:700(14857), a_t=[s= 1.00, t= 0.374741, b= 0.000000], r_t=[r= 2.51, prog= 6.87, pen=-4.37, r_old= 2.51], Reward=  2992.83 /  2919.26 /  5336.77, epsilon=  0.950, speed=  2.36, gear= 1, damage= 514.00
Ep:14 step:720(14877), a_t=[s= 0.71, t= 0.509880, b= 0.000000], r_t=[r= 3.23, prog= 8.48, pen=-5.25, r_old= 3.23], Reward=  3046.13 /  2972.56 /  5336.77, epsilon=  0.950, speed=  2.89, gear= 1, damage= 514.00
Ep:14 step:740(14897), a_t=[s= 0.07, t= 0.681537, b= 0.000000], r_t=[r= 6.10, prog= 15.66, pen=-9.56, r_old= 6.10], Reward=  3113.14 /  3039.57 /  5336.77, epsilon=  0.950, speed=  5.31, gear= 1, damage= 514.00
Ep:14 step:760(14917), a_t=[s= 0.23, t= 0.328378, b= 0.000000], r_t=[r= 0.01, prog= 0.31, pen=-0.30, r_old= 0.01], Reward=  3284.98 /  3203.26 /  5336.77, epsilon=  0.950, speed=  0.14, gear= 1, damage= 535.00
Ep:14 step:780(14937), a_t=[s= 1.00, t= 0.552613, b= 0.000000], r_t=[r= 0.07, prog= 0.98, pen=-0.91, r_old= 0.07], Reward=  3285.67 /  3203.95 /  5336.77, epsilon=  0.950, speed=  0.42, gear= 1, damage= 535.00
Ep:14 step:800(14957), a_t=[s= 1.00, t= 0.422972, b= 0.000000], r_t=[r= 0.03, prog= 0.32, pen=-0.29, r_old= 0.03], Reward=  3286.84 /  3205.12 /  5336.77, epsilon=  0.950, speed=  0.14, gear= 1, damage= 535.00
Ep:14 step:820(14977), a_t=[s=-0.56, t= 0.540841, b= 0.000000], r_t=[r= 0.25, prog= 1.77, pen=-1.52, r_old= 0.25], Reward=  3289.28 /  3207.56 /  5336.77, epsilon=  0.950, speed=  0.72, gear= 1, damage= 535.00
Ep:14 step:840(14997), a_t=[s=-0.84, t= 0.536517, b= 0.000000], r_t=[r= 0.40, prog= 2.36, pen=-1.96, r_old= 0.40], Reward=  3292.54 /  3210.82 /  5336.77, epsilon=  0.950, speed=  0.94, gear= 1, damage= 535.00
Ep:14 step:860(15017), a_t=[s=-0.20, t= 0.343832, b= 0.000000], r_t=[r= 0.38, prog= 1.82, pen=-1.44, r_old= 0.38], Reward=  3298.12 /  3216.41 /  5336.77, epsilon=  0.950, speed=  0.70, gear= 1, damage= 535.00
Ep:14 step:880(15037), a_t=[s= 0.26, t= 0.561100, b= 0.000000], r_t=[r= 0.39, prog= 1.68, pen=-1.29, r_old= 0.39], Reward=  3304.22 /  3222.50 /  5336.77, epsilon=  0.950, speed=  0.64, gear= 1, damage= 535.00
Ep:14 step:900(15057), a_t=[s=-0.63, t= 0.395276, b= 0.000000], r_t=[r= 0.87, prog= 3.39, pen=-2.52, r_old= 0.87], Reward=  3312.64 /  3230.92 /  5336.77, epsilon=  0.950, speed=  1.26, gear= 1, damage= 535.00
