=============================================================
 starting episode: 0/2000
Client connected on 3103..............
Ep:0 step:0(1), a_t=[s= 0.19, t= 0.362220, b= 0.000000], r_t=[r= 0.30, prog= 0.30, pen=-0.00, r_old= 0.30], Reward=  0.30 /  0.30 / -inf, epsilon=  1.000, speed=  0.10, gear= 0, damage= 0.00
Ep:10 step:760(7139), a_t=[s=-0.60, t= 0.516672, b= 0.000000], r_t=[r= 4.87, prog= 13.56, pen=-8.69, r_old= 4.87], Reward=  1564.64 /  1399.13 /  5053.32, epsilon=  0.976, speed=  4.68, gear= 1, damage= 732.00
Ep:10 step:780(7159), a_t=[s=-0.53, t= 0.480789, b= 0.000000], r_t=[r= 9.97, prog= 24.96, pen=-14.99, r_old= 9.97], Reward=  1666.13 /  1500.62 /  5053.32, epsilon=  0.976, speed=  8.42, gear= 1, damage= 732.00
Ep:10 step:800(7179), a_t=[s= 1.00, t= 0.421971, b= 0.000000], r_t=[r= 1.15, prog= 3.28, pen=-2.13, r_old= 1.15], Reward=  1756.78 /  1579.43 /  5053.32, epsilon=  0.976, speed=  1.14, gear= 1, damage= 743.00
Ep:10 step:820(7199), a_t=[s= 1.00, t= 0.312712, b= 0.000000], r_t=[r= 1.17, prog= 3.31, pen=-2.14, r_old= 1.17], Reward=  1782.83 /  1596.23 /  5053.32, epsilon=  0.976, speed=  1.15, gear= 1, damage= 779.00
Ep:10 step:840(7219), a_t=[s= 1.00, t= 0.549658, b= 0.000000], r_t=[r= 2.48, prog= 6.72, pen=-4.24, r_old= 2.48], Reward=  1828.29 /  1641.69 /  5053.32, epsilon=  0.976, speed=  2.31, gear= 1, damage= 779.00
Ep:10 step:860(7239), a_t=[s= 0.74, t= 0.615575, b= 0.000000], r_t=[r= 1.99, prog= 5.67, pen=-3.67, r_old= 1.99], Reward=  1783.35 /  1591.26 /  5053.32, epsilon=  0.976, speed=  1.97, gear= 1, damage= 900.00
Ep:10 step:880(7259), a_t=[s= 1.00, t= 0.533850, b= 0.000000], r_t=[r= 2.14, prog= 5.66, pen=-3.52, r_old= 2.14], Reward=  1847.26 /  1655.16 /  5053.32, epsilon=  0.976, speed=  1.93, gear= 1, damage= 900.00
Ep:10 step:900(7279), a_t=[s=-0.63, t= 0.341942, b= 0.000000], r_t=[r= 3.01, prog= 7.91, pen=-4.90, r_old= 3.01], Reward=  1914.80 /  1722.71 /  5053.32, epsilon=  0.976, speed=  2.69, gear= 1, damage= 900.00
Ep:10 step:920(7299), a_t=[s= 0.65, t= 0.618850, b= 0.000000], r_t=[r= 7.18, prog= 18.66, pen=-11.48, r_old= 7.18], Reward=  2031.17 /  1831.91 /  5053.32, epsilon=  0.976, speed=  6.34, gear= 1, damage= 912.00
Ep:10 step:940(7319), a_t=[s=-0.15, t= 0.396988, b= 0.000000], r_t=[r= 6.89, prog= 18.07, pen=-11.17, r_old= 6.89], Reward=  2047.60 /  1839.23 /  5053.32, epsilon=  0.976, speed=  6.15, gear= 1, damage= 981.00
Ep:10 step:960(7339), a_t=[s=-1.00, t= 0.511535, b= 0.000000], r_t=[r= 4.24, prog= 10.90, pen=-6.67, r_old= 4.24], Reward=  2119.76 /  1911.39 /  5053.32, epsilon=  0.976, speed=  3.70, gear= 1, damage= 981.00
Ep:10 step:980(7359), a_t=[s= 1.00, t= 0.624005, b= 0.000000], r_t=[r= 0.78, prog= 2.59, pen=-1.81, r_old= 0.78], Reward=  2165.79 /  1933.34 /  5053.32, epsilon=  0.975, speed=  0.93, gear= 1, damage= 1076.00
Ep:10 step:1000(7379), a_t=[s= 0.12, t= 0.645261, b= 0.000000], r_t=[r= 4.12, prog= 11.55, pen=-7.43, r_old= 4.12], Reward=  2210.62 /  1978.17 /  5053.32, epsilon=  0.975, speed=  3.99, gear= 1, damage= 1076.00
Ep:10 step:1020(7399), a_t=[s=-0.19, t= 0.705684, b= 0.000000], r_t=[r= 3.63, prog= 10.09, pen=-6.46, r_old= 3.63], Reward=  2239.70 /  2000.51 /  5053.32, epsilon=  0.975, speed=  3.48, gear= 1, damage= 1116.00
Ep:10 step:1040(7419), a_t=[s= 0.43, t= 0.509614, b= 0.018759], r_t=[r= 2.92, prog= 7.63, pen=-4.71, r_old= 2.92], Reward=  2338.71 /  2099.52 /  5053.32, epsilon=  0.975, speed=  2.60, gear= 1, damage= 1116.00
Ep:10 step:1060(7439), a_t=[s=-0.07, t= 0.453262, b= 0.000000], r_t=[r= 6.46, prog= 16.43, pen=-9.97, r_old= 6.46], Reward=  2408.72 /  2169.53 /  5053.32, epsilon=  0.975, speed=  5.56, gear= 1, damage= 1116.00
Ep:10 step:1080(7459), a_t=[s=-0.26, t= 0.583493, b= 0.000000], r_t=[r= 4.67, prog= 13.23, pen=-8.56, r_old= 4.67], Reward=  2392.84 /  2140.15 /  5053.32, epsilon=  0.975, speed=  4.58, gear= 1, damage= 1202.00
Ep:10 step:1100(7479), a_t=[s= 1.00, t= 0.661580, b= 0.000000], r_t=[r= 2.89, prog= 8.09, pen=-5.20, r_old= 2.89], Reward=  2439.22 /  2178.81 /  5053.32, epsilon=  0.975, speed=  2.79, gear= 1, damage= 1241.00
Ep:10 step:1120(7499), a_t=[s= 0.46, t= 0.434234, b= 0.000000], r_t=[r= 1.24, prog= 3.50, pen=-2.26, r_old= 1.24], Reward=  2475.92 /  2215.51 /  5053.32, epsilon=  0.975, speed=  1.21, gear= 1, damage= 1241.00
Ep:10 step:1140(7519), a_t=[s= 0.21, t= 0.728841, b= 0.000000], r_t=[r= 3.72, prog= 9.85, pen=-6.13, r_old= 3.72], Reward=  2532.15 /  2271.74 /  5053.32, epsilon=  0.975, speed=  3.36, gear= 1, damage= 1241.00
Ep:10 step:1160(7539), a_t=[s=-0.26, t= 0.328628, b= 0.000000], r_t=[r= 2.04, prog= 6.08, pen=-4.03, r_old= 2.04], Reward=  2421.11 /  2140.32 /  5053.32, epsilon=  0.975, speed=  2.13, gear= 1, damage= 1468.00
Ep:10 step:1180(7559), a_t=[s= 0.16, t= 0.434876, b= 0.000000], r_t=[r= 3.82, prog= 10.27, pen=-6.45, r_old= 3.82], Reward=  2470.89 /  2190.10 /  5053.32, epsilon=  0.975, speed=  3.52, gear= 1, damage= 1468.00
Ep:10 step:1200(7579), a_t=[s=-0.35, t= 0.612053, b= 0.000000], r_t=[r= 6.07, prog= 18.21, pen=-12.14, r_old= 6.07], Reward=  2653.69 /  2361.39 /  5053.32, epsilon=  0.975, speed=  6.40, gear= 1, damage= 1495.00
Ep:10 step:1220(7599), a_t=[s= 0.35, t= 0.701303, b= 0.000000], r_t=[r= 2.01, prog= 5.69, pen=-3.68, r_old= 2.01], Reward=  2694.16 /  2401.87 /  5053.32, epsilon=  0.975, speed=  1.97, gear= 1, damage= 1495.00
Ep:10 step:1240(7619), a_t=[s=-0.26, t= 0.395072, b= 0.000000], r_t=[r= 2.98, prog= 7.95, pen=-4.97, r_old= 2.98], Reward=  2747.68 /  2455.38 /  5053.32, epsilon=  0.975, speed=  2.72, gear= 1, damage= 1495.00
Ep:10 step:1260(7639), a_t=[s= 1.00, t= 0.614436, b= 0.000000], r_t=[r= 4.93, prog= 12.88, pen=-7.95, r_old= 4.93], Reward=  2831.94 /  2539.65 /  5053.32, epsilon=  0.975, speed=  4.38, gear= 1, damage= 1495.00
Ep:10 step:1280(7659), a_t=[s=-0.81, t= 0.486029, b= 0.000000], r_t=[r= 4.42, prog= 11.46, pen=-7.04, r_old= 4.42], Reward=  2911.25 /  2618.95 /  5053.32, epsilon=  0.974, speed=  3.90, gear= 1, damage= 1495.00
Ep:10 step:1300(7679), a_t=[s=-0.26, t= 0.563034, b= 0.000000], r_t=[r= 4.58, prog= 14.50, pen=-9.92, r_old= 4.58], Reward=  2999.20 /  2667.79 /  5053.32, epsilon=  0.974, speed=  5.16, gear= 1, damage= 1565.00
Ep:10 step:1320(7699), a_t=[s= 0.43, t= 0.530297, b= 0.000000], r_t=[r= 1.44, prog= 4.23, pen=-2.80, r_old= 1.44], Reward=  3028.06 /  2696.65 /  5053.32, epsilon=  0.974, speed=  1.48, gear= 1, damage= 1565.00
Ep:10 step:1340(7719), a_t=[s= 1.00, t= 0.481004, b= 0.000000], r_t=[r= 1.15, prog= 3.28, pen=-2.13, r_old= 1.15], Reward=  3082.07 /  2750.67 /  5053.32, epsilon=  0.974, speed=  1.14, gear= 1, damage= 1565.00
Ep:10 step:1360(7739), a_t=[s= 0.86, t= 0.471696, b= 0.000000], r_t=[r= 1.37, prog= 3.77, pen=-2.40, r_old= 1.37], Reward=  3121.24 /  2789.84 /  5053.32, epsilon=  0.974, speed=  1.30, gear= 1, damage= 1565.00
Ep:10 step:1380(7759), a_t=[s= 1.00, t= 0.459329, b= 0.000000], r_t=[r= 2.01, prog= 5.26, pen=-3.25, r_old= 2.01], Reward=  3176.21 /  2844.81 /  5053.32, epsilon=  0.974, speed=  1.79, gear= 1, damage= 1565.00
Ep:10 step:1400(7779), a_t=[s= 0.12, t= 0.447765, b= 0.001412], r_t=[r=-11.18, prog= 24.39, pen=-35.56, r_old=-20.00], Reward=  3187.09 /  2829.07 /  5053.32, epsilon=  0.974, speed=  8.40, gear= 1, damage= 1652.00
Ep:10 step:1420(7799), a_t=[s= 0.35, t= 0.468441, b= 0.000000], r_t=[r= 1.71, prog= 4.94, pen=-3.23, r_old= 1.71], Reward=  3247.81 /  2889.79 /  5053.32, epsilon=  0.974, speed=  1.72, gear= 1, damage= 1652.00
Ep:10 step:1440(7819), a_t=[s= 1.00, t= 0.459482, b= 0.000000], r_t=[r= 3.85, prog= 10.30, pen=-6.45, r_old= 3.85], Reward=  3315.27 /  2954.12 /  5053.32, epsilon=  0.974, speed=  3.52, gear= 1, damage= 1657.00
Ep:10 step:1460(7839), a_t=[s= 1.00, t= 0.615410, b= 0.000000], r_t=[r= 3.31, prog= 8.75, pen=-5.43, r_old= 3.31], Reward=  3372.17 /  3011.02 /  5053.32, epsilon=  0.974, speed=  2.98, gear= 1, damage= 1657.00
Ep:10 step:1480(7859), a_t=[s= 0.72, t= 0.507654, b= 0.000000], r_t=[r= 1.68, prog= 4.46, pen=-2.78, r_old= 1.68], Reward=  3443.53 /  3082.38 /  5053.32, epsilon=  0.974, speed=  1.52, gear= 1, damage= 1657.00
Ep:10 step:1500(7879), a_t=[s=-0.49, t= 0.362511, b= 0.000000], r_t=[r= 5.54, prog= 14.94, pen=-9.40, r_old= 5.54], Reward=  3450.80 /  3082.88 /  5053.32, epsilon=  0.974, speed=  5.12, gear= 1, damage= 1745.00
Ep:10 step:1520(7899), a_t=[s= 0.06, t= 0.636941, b= 0.000000], r_t=[r= 3.35, prog= 9.75, pen=-6.40, r_old= 3.35], Reward=  3553.52 /  3182.22 /  5053.32, epsilon=  0.974, speed=  3.40, gear= 1, damage= 1781.00
Ep:10 step:1540(7919), a_t=[s= 0.98, t= 0.457221, b= 0.000000], r_t=[r= 9.34, prog= 24.02, pen=-14.68, r_old= 9.34], Reward=  3664.11 /  3292.81 /  5053.32, epsilon=  0.974, speed=  8.15, gear= 1, damage= 1781.00
Ep:10 step:1560(7939), a_t=[s= 1.00, t= 0.557617, b= 0.000000], r_t=[r= 16.09, prog= 44.38, pen=-28.28, r_old= 16.09], Reward=  3906.75 /  3535.45 /  5053.32, epsilon=  0.974, speed=  15.28, gear= 1, damage= 1781.00
Ep:10 step:1580(7959), a_t=[s= 1.00, t= 0.535937, b= 0.000000], r_t=[r= 0.00, prog= 0.28, pen=-0.28, r_old= 0.00], Reward=  3918.82 /  3535.80 /  5053.32, epsilon=  0.973, speed=  0.13, gear= 1, damage= 1793.00
Ep:10 step:1600(7979), a_t=[s=-0.15, t= 0.561236, b= 0.000000], r_t=[r= 0.05, prog= 0.82, pen=-0.78, r_old= 0.05], Reward=  3919.32 /  3536.30 /  5053.32, epsilon=  0.973, speed=  0.36, gear= 1, damage= 1793.00
Ep:10 step:1620(7999), a_t=[s= 0.18, t= 0.421558, b= 0.000000], r_t=[r= 0.10, prog= 1.01, pen=-0.91, r_old= 0.10], Reward=  3920.89 /  3537.87 /  5053.32, epsilon=  0.973, speed=  0.43, gear= 1, damage= 1793.00
Ep:10 step:1640(8019), a_t=[s=-0.53, t= 0.484529, b= 0.000000], r_t=[r= 0.23, prog= 1.62, pen=-1.38, r_old= 0.23], Reward=  3923.89 /  3540.88 /  5053.32, epsilon=  0.973, speed=  0.66, gear= 1, damage= 1793.00
Ep:10 step:1660(8039), a_t=[s=-0.21, t= 0.472845, b= 0.000000], r_t=[r= 0.33, prog= 1.71, pen=-1.38, r_old= 0.33], Reward=  3929.12 /  3546.11 /  5053.32, epsilon=  0.973, speed=  0.67, gear= 1, damage= 1793.00
Ep:10 step:1680(8059), a_t=[s= 0.69, t= 0.527544, b= 0.000000], r_t=[r= 0.26, prog= 1.17, pen=-0.90, r_old= 0.26], Reward=  3936.20 /  3553.18 /  5053.32, epsilon=  0.973, speed=  0.45, gear= 1, damage= 1793.00
Ep:10 step:1700(8079), a_t=[s= 1.00, t= 0.709327, b= 0.000000], r_t=[r= 0.91, prog= 3.35, pen=-2.44, r_old= 0.91], Reward=  3948.96 /  3565.94 /  5053.32, epsilon=  0.973, speed=  1.23, gear= 1, damage= 1793.00
Ep:10 step:1720(8099), a_t=[s= 0.18, t= 0.550275, b= 0.000000], r_t=[r= 1.31, prog= 4.24, pen=-2.93, r_old= 1.31], Reward=  3968.35 /  3585.33 /  5053.32, epsilon=  0.973, speed=  1.52, gear= 1, damage= 1793.00
Ep:10 step:1740(8119), a_t=[s=-0.37, t= 0.474232, b= 0.000000], r_t=[r= 1.68, prog= 5.11, pen=-3.43, r_old= 1.68], Reward=  3990.44 /  3607.42 /  5053.32, epsilon=  0.973, speed=  1.80, gear= 1, damage= 1793.00
Ep:10 step:1760(8139), a_t=[s=-0.32, t= 0.667303, b= 0.000000], r_t=[r= 5.16, prog= 14.35, pen=-9.19, r_old= 5.16], Reward=  4069.05 /  3686.03 /  5053.32, epsilon=  0.973, speed=  4.95, gear= 1, damage= 1793.00
Ep:10 step:1780(8159), a_t=[s=-0.41, t= 0.532363, b= 0.000000], r_t=[r= 5.72, prog= 15.45, pen=-9.73, r_old= 5.72], Reward=  4146.07 /  3763.05 /  5053.32, epsilon=  0.973, speed=  5.30, gear= 1, damage= 1793.00
Ep:10 step:1800(8179), a_t=[s= 0.77, t= 0.564581, b= 0.000000], r_t=[r= 6.42, prog= 16.79, pen=-10.36, r_old= 6.42], Reward=  4297.93 /  3914.91 /  5053.32, epsilon=  0.973, speed=  5.71, gear= 1, damage= 1793.00
Ep:10 step:1820(8199), a_t=[s=-0.48, t= 0.651586, b= 0.000000], r_t=[r= 12.61, prog= 31.50, pen=-18.88, r_old= 12.61], Reward=  4436.72 /  4053.70 /  5053.32, epsilon=  0.973, speed=  10.62, gear= 1, damage= 1793.00
Ep:10 step:1840(8219), a_t=[s=-0.97, t= 0.665460, b= 0.000000], r_t=[r= 4.19, prog= 12.43, pen=-8.24, r_old= 4.19], Reward=  4587.66 /  4204.64 /  5053.32, epsilon=  0.973, speed=  4.35, gear= 1, damage= 1793.00
Ep:10 step:1860(8239), a_t=[s= 1.00, t= 0.450109, b= 0.000000], r_t=[r= 5.88, prog= 15.66, pen=-9.78, r_old= 5.88], Reward=  4653.22 /  4270.20 /  5053.32, epsilon=  0.973, speed=  5.35, gear= 1, damage= 1793.00
Ep:10 step:1880(8259), a_t=[s=-0.84, t= 0.516791, b= 0.008925], r_t=[r= 2.48, prog= 7.04, pen=-4.56, r_old= 2.48], Reward=  4756.33 /  4362.94 /  5053.32, epsilon=  0.972, speed=  2.44, gear= 1, damage= 1808.00
Ep:10 step:1900(8279), a_t=[s=-0.33, t= 0.531690, b= 0.000000], r_t=[r= 16.54, prog= 42.97, pen=-26.44, r_old= 16.54], Reward=  4905.26 /  4511.86 /  5053.32, epsilon=  0.972, speed=  14.61, gear= 1, damage= 1808.00
Ep:10 step:1920(8299), a_t=[s= 0.10, t= 0.500927, b= 0.000000], r_t=[r= 2.34, prog= 6.93, pen=-4.59, r_old= 2.34], Reward=  5070.27 /  4676.87 /  5053.32, epsilon=  0.972, speed=  2.43, gear= 1, damage= 1808.00
Ep:10 step:1940(8319), a_t=[s=-0.35, t= 0.575535, b= 0.000000], r_t=[r= 7.50, prog= 19.73, pen=-12.23, r_old= 7.50], Reward=  5124.00 /  4730.61 /  5053.32, epsilon=  0.972, speed=  6.73, gear= 1, damage= 1808.00
Ep:10 step:1960(8339), a_t=[s= 0.46, t= 0.711706, b= 0.000000], r_t=[r= 9.07, prog= 24.29, pen=-15.22, r_old= 9.07], Reward=  5291.03 /  4897.64 /  5053.32, epsilon=  0.972, speed=  8.32, gear= 1, damage= 1808.00
Ep:10 step:1980(8359), a_t=[s= 0.30, t= 0.627658, b= 0.000000], r_t=[r= 3.95, prog= 10.68, pen=-6.73, r_old= 3.95], Reward=  5402.89 /  5009.50 /  5053.32, epsilon=  0.972, speed=  3.66, gear= 1, damage= 1808.00
=============================================================
 starting episode: 11/2000
Waiting for server on 3103............
Count Down : 5
Client connected on 3103..............
Ep:11 step:0(8379), a_t=[s= 1.00, t= 0.393054, b= 0.000000], r_t=[r= 0.57, prog= 0.57, pen=-0.00, r_old= 0.57], Reward=  0.57 /  0.57 /  5549.31, epsilon=  0.972, speed=  0.19, gear= 1, damage= 0.00
Ep:11 step:20(8399), a_t=[s= 0.49, t= 0.396096, b= 0.000000], r_t=[r= 52.20, prog= 107.61, pen=-55.41, r_old= 52.20], Reward=  732.51 /  732.51 /  5549.31, epsilon=  0.972, speed=  39.89, gear= 1, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 12/2000
### TORCS is RELAUNCHED ###
Client connected on 3103..............
Ep:12 step:0(8408), a_t=[s= 1.00, t= 0.505542, b= 0.000000], r_t=[r= 0.37, prog= 0.37, pen=-0.00, r_old= 0.37], Reward=  0.37 /  0.37 /  5549.31, epsilon=  0.972, speed=  0.12, gear= 1, damage= 0.00
Ep:12 step:20(8428), a_t=[s=-0.09, t= 0.722141, b= 0.000000], r_t=[r= 79.13, prog= 116.50, pen=-37.37, r_old= 79.13], Reward=  980.80 /  980.80 /  5549.31, epsilon=  0.972, speed=  42.38, gear= 1, damage= 0.00
META = 1 ... out of track
=============================================================
 starting episode: 13/2000
Waiting for server on 3103............
Count Down : 5
Client connected on 3103..............
Ep:13 step:0(8436), a_t=[s= 0.05, t= 0.539962, b= 0.000000], r_t=[r=-0.05, prog=-0.05, pen= 0.00, r_old=-0.05], Reward= -0.05 / -0.05 /  5549.31, epsilon=  0.972, speed= -0.02, gear= 1, damage= 0.00
Ep:13 step:20(8456), a_t=[s= 1.00, t= 0.492457, b= 0.000000], r_t=[r= 101.75, prog= 148.16, pen=-46.41, r_old= 101.75], Reward=  1103.52 /  1103.52 /  5549.31, epsilon=  0.972, speed=  50.88, gear= 1, damage= 0.00
Ep:13 step:40(8476), a_t=[s=-1.00, t= 0.724233, b= 0.000000], r_t=[r= 125.93, prog= 188.50, pen=-62.57, r_old= 125.93], Reward=  3241.48 /  3241.48 /  5549.31, epsilon=  0.972, speed=  73.23, gear= 2, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 14/2000
Client connected on 3103..............
Ep:14 step:0(8485), a_t=[s= 0.75, t= 0.597353, b= 0.000000], r_t=[r= 0.52, prog= 0.52, pen=-0.00, r_old= 0.52], Reward=  0.52 /  0.52 /  5549.31, epsilon=  0.972, speed=  0.17, gear= 1, damage= 0.00
Ep:14 step:20(8505), a_t=[s= 1.00, t= 0.578224, b= 0.000000], r_t=[r=-0.55, prog= 89.70, pen=-90.26, r_old=-0.55], Reward=  678.15 /  678.15 /  5549.31, epsilon=  0.972, speed=  44.63, gear= 1, damage= 0.00
Ep:14 step:40(8525), a_t=[s= 1.00, t= 0.452262, b= 0.000000], r_t=[r=-0.08, prog= 0.30, pen=-0.38, r_old=-0.08], Reward=  570.15 /  554.88 /  5549.31, epsilon=  0.972, speed=  0.17, gear= 1, damage= 162.00
Ep:14 step:60(8545), a_t=[s=-1.00, t= 0.582450, b= 0.000000], r_t=[r=-0.13, prog= 0.58, pen=-0.71, r_old=-0.13], Reward=  568.62 /  553.35 /  5549.31, epsilon=  0.972, speed=  0.31, gear= 1, damage= 162.00
Ep:14 step:80(8565), a_t=[s= 1.00, t= 0.584604, b= 0.000000], r_t=[r=-0.04, prog= 0.52, pen=-0.56, r_old=-0.04], Reward=  567.15 /  551.89 /  5549.31, epsilon=  0.971, speed=  0.25, gear= 1, damage= 162.00
Ep:14 step:100(8585), a_t=[s=-1.00, t= 0.659728, b= 0.000000], r_t=[r=-0.04, prog= 0.89, pen=-0.93, r_old=-0.04], Reward=  566.57 /  551.30 /  5549.31, epsilon=  0.971, speed=  0.42, gear= 1, damage= 162.00
Ep:14 step:120(8605), a_t=[s=-0.45, t= 0.796069, b= 0.000000], r_t=[r= 0.02, prog= 1.34, pen=-1.33, r_old= 0.02], Reward=  566.42 /  551.15 /  5549.31, epsilon=  0.971, speed=  0.61, gear= 1, damage= 162.00
Ep:14 step:140(8625), a_t=[s= 0.47, t= 0.529809, b= 0.000000], r_t=[r= 0.04, prog= 0.60, pen=-0.55, r_old= 0.04], Reward=  567.19 /  551.92 /  5549.31, epsilon=  0.971, speed=  0.26, gear= 1, damage= 162.00
Ep:14 step:160(8645), a_t=[s= 1.00, t= 0.680431, b= 0.000000], r_t=[r= 0.15, prog= 1.11, pen=-0.96, r_old= 0.15], Reward=  569.70 /  554.43 /  5549.31, epsilon=  0.971, speed=  0.46, gear= 1, damage= 162.00
Ep:14 step:180(8665), a_t=[s= 0.12, t= 0.426071, b= 0.000000], r_t=[r= 0.17, prog= 1.10, pen=-0.94, r_old= 0.17], Reward=  572.38 /  557.12 /  5549.31, epsilon=  0.971, speed=  0.45, gear= 1, damage= 162.00
Ep:14 step:200(8685), a_t=[s=-0.44, t= 0.453753, b= 0.000000], r_t=[r= 0.48, prog= 2.40, pen=-1.92, r_old= 0.48], Reward=  577.87 /  562.60 /  5549.31, epsilon=  0.971, speed=  0.93, gear= 1, damage= 162.00
Ep:14 step:220(8705), a_t=[s=-0.80, t= 0.676785, b= 0.000000], r_t=[r= 1.16, prog= 4.65, pen=-3.49, r_old= 1.16], Reward=  587.43 /  572.17 /  5549.31, epsilon=  0.971, speed=  1.74, gear= 1, damage= 162.00
Ep:14 step:240(8725), a_t=[s= 0.35, t= 0.429973, b= 0.000000], r_t=[r= 0.55, prog= 1.95, pen=-1.40, r_old= 0.55], Reward=  600.40 /  585.14 /  5549.31, epsilon=  0.971, speed=  0.71, gear= 1, damage= 162.00
Ep:14 step:260(8745), a_t=[s= 1.00, t= 0.481009, b= 0.000000], r_t=[r= 0.71, prog= 2.37, pen=-1.66, r_old= 0.71], Reward=  615.50 /  600.23 /  5549.31, epsilon=  0.971, speed=  0.85, gear= 1, damage= 162.00
Ep:14 step:280(8765), a_t=[s= 0.62, t= 0.541211, b= 0.000000], r_t=[r= 2.18, prog= 6.25, pen=-4.07, r_old= 2.18], Reward=  650.87 /  635.61 /  5549.31, epsilon=  0.971, speed=  2.17, gear= 1, damage= 162.00
Ep:14 step:300(8785), a_t=[s= 0.97, t= 0.284705, b= 0.000000], r_t=[r= 1.19, prog= 3.27, pen=-2.08, r_old= 1.19], Reward=  690.01 /  674.75 /  5549.31, epsilon=  0.971, speed=  1.12, gear= 1, damage= 162.00
Ep:14 step:320(8805), a_t=[s= 0.22, t= 0.410443, b= 0.000000], r_t=[r= 2.75, prog= 7.85, pen=-5.10, r_old= 2.75], Reward=  662.52 /  642.53 /  5549.31, epsilon=  0.971, speed=  2.72, gear= 1, damage= 258.00
Ep:14 step:340(8825), a_t=[s= 0.88, t= 0.590207, b= 0.000000], r_t=[r= 2.85, prog= 7.60, pen=-4.75, r_old= 2.85], Reward=  718.64 /  698.64 /  5549.31, epsilon=  0.971, speed=  2.59, gear= 1, damage= 258.00
Ep:14 step:360(8845), a_t=[s=-0.07, t= 0.543258, b= 0.000000], r_t=[r= 7.53, prog= 22.04, pen=-14.51, r_old= 7.53], Reward=  748.42 /  715.40 /  5549.31, epsilon=  0.971, speed=  7.70, gear= 1, damage= 345.00
Ep:14 step:380(8865), a_t=[s= 0.59, t= 0.660832, b= 0.000000], r_t=[r= 2.66, prog= 7.42, pen=-4.76, r_old= 2.66], Reward=  810.84 /  772.69 /  5549.31, epsilon=  0.970, speed=  2.56, gear= 1, damage= 349.00
Ep:14 step:400(8885), a_t=[s=-0.28, t= 0.391892, b= 0.000000], r_t=[r= 25.49, prog= 60.21, pen=-34.73, r_old= 25.49], Reward=  964.93 /  921.66 /  5549.31, epsilon=  0.970, speed=  20.13, gear= 1, damage= 407.00
META = 1 ... Running backwards
=============================================================
 starting episode: 15/2000
Client connected on 3103..............
Ep:15 step:0(8896), a_t=[s= 0.35, t= 0.525652, b= 0.000000], r_t=[r= 0.43, prog= 0.43, pen=-0.00, r_old= 0.43], Reward=  0.43 /  0.43 /  5549.31, epsilon=  0.970, speed=  0.14, gear= 1, damage= 0.00
Ep:15 step:20(8916), a_t=[s=-1.00, t= 0.504938, b= 0.000000], r_t=[r= 69.11, prog= 98.47, pen=-29.36, r_old= 69.11], Reward=  952.70 /  952.70 /  5549.31, epsilon=  0.970, speed=  36.65, gear= 1, damage= 0.00
Ep:15 step:40(8936), a_t=[s= 0.53, t= 0.353283, b= 0.000000], r_t=[r=-479.82, prog= 54.95, pen=-534.77, r_old=-470.00], Reward=  2274.62 /  2284.44 /  5549.31, epsilon=  0.970, speed=  27.25, gear= 2, damage= 470.00
Ep:15 step:60(8956), a_t=[s= 0.49, t= 0.497302, b= 0.000000], r_t=[r= 26.61, prog= 68.45, pen=-41.84, r_old= 26.61], Reward=  2553.11 /  2562.93 /  5549.31, epsilon=  0.970, speed=  23.21, gear= 1, damage= 470.00
Ep:15 step:80(8976), a_t=[s=-0.27, t= 0.338590, b= 0.000000], r_t=[r= 20.26, prog= 101.53, pen=-81.27, r_old= 20.26], Reward=  3376.05 /  3347.28 /  5549.31, epsilon=  0.970, speed=  39.60, gear= 1, damage= 488.00
Ep:15 step:100(8996), a_t=[s=-0.32, t= 0.461080, b= 0.000000], r_t=[r=-0.15, prog= 0.01, pen=-0.16, r_old=-0.15], Reward=  3374.08 /  3345.32 /  5549.31, epsilon=  0.970, speed=  0.06, gear= 1, damage= 488.00
Ep:15 step:120(9016), a_t=[s= 0.96, t= 0.583337, b= 0.000000], r_t=[r= 0.03, prog=-0.01, pen= 0.04, r_old= 0.03], Reward=  3371.27 /  3342.50 /  5549.31, epsilon=  0.970, speed= -0.07, gear= 1, damage= 488.00
Ep:15 step:140(9036), a_t=[s=-0.61, t= 0.430027, b= 0.000000], r_t=[r=-0.20, prog= 0.01, pen=-0.21, r_old=-0.20], Reward=  3367.05 /  3338.28 /  5549.31, epsilon=  0.970, speed=  0.09, gear= 1, damage= 488.00
Ep:15 step:160(9056), a_t=[s= 0.54, t= 0.387090, b= 0.000000], r_t=[r= 0.01, prog=-0.00, pen= 0.01, r_old= 0.01], Reward=  3365.17 /  3336.40 /  5549.31, epsilon=  0.970, speed= -0.01, gear= 1, damage= 488.00
Ep:15 step:180(9076), a_t=[s= 1.00, t= 0.564043, b= 0.000000], r_t=[r= 0.01, prog=-0.00, pen= 0.02, r_old= 0.01], Reward=  3363.29 /  3334.52 /  5549.31, epsilon=  0.970, speed= -0.04, gear= 1, damage= 488.00
Ep:15 step:200(9096), a_t=[s= 0.63, t= 0.569940, b= 0.000000], r_t=[r=-0.26, prog= 0.01, pen=-0.27, r_old=-0.26], Reward=  3361.27 /  3332.51 /  5549.31, epsilon=  0.970, speed=  0.11, gear= 1, damage= 488.00
