=============================================================
 starting episode: 0/2000
Client connected on 3105..............
Ep:0 step:0(1), a_t=[s= 0.24, t= 0.550774, b= 0.000000], r_t=[r= 0.30, prog= 0.30, pen=-0.00, r_old= 0.30], Reward=  0.30 /  0.30 / -inf, epsilon=  1.000, speed=  0.10, gear= 0, damage= 0.00
Client connected on 3105..............
Ep:9 step:0(8475), a_t=[s= 0.61, t= 0.530393, b= 0.000000], r_t=[r= 0.24, prog= 0.24, pen=-0.00, r_old= 0.24], Reward=  0.24 /  0.24 /  6018.84, epsilon=  0.972, speed=  0.08, gear= 1, damage= 0.00
Ep:9 step:20(8495), a_t=[s= 0.07, t= 0.707254, b= 0.000000], r_t=[r= 11.41, prog= 94.98, pen=-83.57, r_old= 11.41], Reward=  695.92 /  695.92 /  6018.84, epsilon=  0.972, speed=  44.45, gear= 1, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 10/2000
Client connected on 3105..............
Ep:10 step:0(8508), a_t=[s= 0.51, t= 0.502501, b= 0.000000], r_t=[r= 0.22, prog= 0.22, pen=-0.00, r_old= 0.22], Reward=  0.22 /  0.22 /  6018.84, epsilon=  0.972, speed=  0.07, gear= 1, damage= 0.00
Ep:10 step:20(8528), a_t=[s=-0.07, t= 0.459037, b= 0.012588], r_t=[r= 49.04, prog= 98.75, pen=-49.71, r_old= 49.04], Reward=  862.86 /  862.86 /  6018.84, epsilon=  0.972, speed=  40.30, gear= 1, damage= 0.00
Ep:10 step:40(8548), a_t=[s=-0.67, t= 0.606368, b= 0.000000], r_t=[r=-0.01, prog= 0.01, pen=-0.02, r_old=-0.01], Reward=  518.08 /  518.08 /  6018.84, epsilon=  0.972, speed=  0.01, gear= 1, damage= 379.00
Ep:10 step:60(8568), a_t=[s=-0.39, t= 0.517259, b= 0.000000], r_t=[r=-0.15, prog= 0.18, pen=-0.33, r_old=-0.15], Reward=  515.37 /  515.37 /  6018.84, epsilon=  0.971, speed=  0.14, gear= 1, damage= 379.00
Ep:10 step:80(8588), a_t=[s= 0.26, t= 0.504071, b= 0.000000], r_t=[r=-0.12, prog= 0.23, pen=-0.35, r_old=-0.12], Reward=  512.57 /  512.57 /  6018.84, epsilon=  0.971, speed=  0.15, gear= 1, damage= 379.00
Ep:10 step:100(8608), a_t=[s=-0.66, t= 0.498074, b= 0.000000], r_t=[r=-0.08, prog= 0.23, pen=-0.31, r_old=-0.08], Reward=  509.74 /  509.74 /  6018.84, epsilon=  0.971, speed=  0.13, gear= 1, damage= 379.00
Ep:10 step:120(8628), a_t=[s=-0.01, t= 0.500080, b= 0.000000], r_t=[r=-0.10, prog= 0.39, pen=-0.48, r_old=-0.10], Reward=  508.01 /  508.01 /  6018.84, epsilon=  0.971, speed=  0.21, gear= 1, damage= 379.00
Ep:10 step:140(8648), a_t=[s= 0.02, t= 0.349904, b= 0.005024], r_t=[r=-0.03, prog= 0.19, pen=-0.22, r_old=-0.03], Reward=  506.38 /  506.38 /  6018.84, epsilon=  0.971, speed=  0.10, gear= 1, damage= 379.00
Ep:10 step:160(8668), a_t=[s= 0.12, t= 0.572181, b= 0.000000], r_t=[r=-0.06, prog= 0.72, pen=-0.78, r_old=-0.06], Reward=  504.95 /  504.95 /  6018.84, epsilon=  0.971, speed=  0.35, gear= 1, damage= 379.00
Ep:10 step:180(8688), a_t=[s= 1.00, t= 0.480551, b= 0.000000], r_t=[r=-0.00, prog= 0.36, pen=-0.37, r_old=-0.00], Reward=  504.49 /  504.49 /  6018.84, epsilon=  0.971, speed=  0.17, gear= 1, damage= 379.00
Ep:10 step:200(8708), a_t=[s= 0.40, t= 0.603873, b= 0.000000], r_t=[r= 0.03, prog= 0.86, pen=-0.83, r_old= 0.03], Reward=  504.70 /  504.70 /  6018.84, epsilon=  0.971, speed=  0.38, gear= 1, damage= 379.00
Ep:10 step:220(8728), a_t=[s= 1.00, t= 0.384142, b= 0.000000], r_t=[r= 0.05, prog= 0.56, pen=-0.51, r_old= 0.05], Reward=  505.69 /  505.69 /  6018.84, epsilon=  0.971, speed=  0.24, gear= 1, damage= 379.00
Ep:10 step:240(8748), a_t=[s= 0.22, t= 0.393243, b= 0.000000], r_t=[r= 0.10, prog= 0.81, pen=-0.71, r_old= 0.10], Reward=  507.57 /  507.57 /  6018.84, epsilon=  0.971, speed=  0.34, gear= 1, damage= 379.00
Ep:10 step:260(8768), a_t=[s= 0.87, t= 0.539581, b= 0.000000], r_t=[r= 0.11, prog= 0.69, pen=-0.58, r_old= 0.11], Reward=  510.93 /  510.93 /  6018.84, epsilon=  0.971, speed=  0.28, gear= 1, damage= 379.00
Ep:10 step:280(8788), a_t=[s=-0.47, t= 0.479269, b= 0.000000], r_t=[r= 0.34, prog= 1.77, pen=-1.43, r_old= 0.34], Reward=  515.55 /  515.55 /  6018.84, epsilon=  0.971, speed=  0.69, gear= 1, damage= 379.00
Ep:10 step:300(8808), a_t=[s= 1.00, t= 0.594643, b= 0.000000], r_t=[r= 0.42, prog= 1.92, pen=-1.50, r_old= 0.42], Reward=  520.75 /  520.75 /  6018.84, epsilon=  0.971, speed=  0.74, gear= 1, damage= 379.00
Ep:10 step:320(8828), a_t=[s= 0.65, t= 0.348841, b= 0.000000], r_t=[r= 0.24, prog= 0.94, pen=-0.70, r_old= 0.24], Reward=  530.51 /  530.51 /  6018.84, epsilon=  0.971, speed=  0.35, gear= 1, damage= 379.00
Ep:10 step:340(8848), a_t=[s=-0.65, t= 0.591273, b= 0.000000], r_t=[r= 8.45, prog= 23.59, pen=-15.13, r_old= 8.45], Reward=  571.91 /  571.91 /  6018.84, epsilon=  0.971, speed=  8.14, gear= 1, damage= 379.00
Ep:10 step:360(8868), a_t=[s= 0.24, t= 0.503417, b= 0.000000], r_t=[r= 1.35, prog= 3.93, pen=-2.58, r_old= 1.35], Reward=  617.69 /  617.69 /  6018.84, epsilon=  0.970, speed=  1.37, gear= 1, damage= 435.00
Ep:10 step:380(8888), a_t=[s=-1.00, t= 0.474910, b= 0.000000], r_t=[r= 4.70, prog= 12.55, pen=-7.86, r_old= 4.70], Reward=  658.60 /  658.60 /  6018.84, epsilon=  0.970, speed=  4.29, gear= 1, damage= 435.00
Ep:10 step:400(8908), a_t=[s= 0.63, t= 0.596341, b= 0.000000], r_t=[r= 1.88, prog= 5.39, pen=-3.51, r_old= 1.88], Reward=  686.44 /  686.44 /  6018.84, epsilon=  0.970, speed=  1.87, gear= 1, damage= 461.00
Ep:10 step:420(8928), a_t=[s= 0.34, t= 0.657941, b= 0.000000], r_t=[r= 4.50, prog= 11.92, pen=-7.42, r_old= 4.50], Reward=  745.49 /  745.49 /  6018.84, epsilon=  0.970, speed=  4.07, gear= 1, damage= 461.00
Ep:10 step:440(8948), a_t=[s= 0.49, t= 0.504761, b= 0.000000], r_t=[r= 1.52, prog= 4.37, pen=-2.85, r_old= 1.52], Reward=  744.53 /  744.53 /  6018.84, epsilon=  0.970, speed=  1.52, gear= 1, damage= 538.00
Ep:10 step:460(8968), a_t=[s= 0.56, t= 0.436143, b= 0.000000], r_t=[r= 2.87, prog= 7.74, pen=-4.87, r_old= 2.87], Reward=  800.09 /  800.09 /  6018.84, epsilon=  0.970, speed=  2.65, gear= 1, damage= 538.00
Ep:10 step:480(8988), a_t=[s= 0.96, t= 0.505105, b= 0.000000], r_t=[r= 4.02, prog= 10.77, pen=-6.74, r_old= 4.02], Reward=  791.34 /  791.34 /  6018.84, epsilon=  0.970, speed=  3.68, gear= 1, damage= 616.00
Ep:10 step:500(9008), a_t=[s= 0.18, t= 0.436656, b= 0.000000], r_t=[r= 4.23, prog= 11.39, pen=-7.16, r_old= 4.23], Reward=  823.35 /  823.35 /  6018.84, epsilon=  0.970, speed=  3.90, gear= 1, damage= 648.00
Ep:10 step:520(9028), a_t=[s= 0.01, t= 0.477330, b= 0.000000], r_t=[r= 3.53, prog= 9.31, pen=-5.78, r_old= 3.53], Reward=  895.20 /  895.20 /  6018.84, epsilon=  0.970, speed=  3.17, gear= 1, damage= 648.00
Ep:10 step:540(9048), a_t=[s= 0.43, t= 0.578511, b= 0.000000], r_t=[r=-1.08, prog= 2.68, pen=-3.76, r_old=-1.08], Reward=  944.59 /  944.59 /  6018.84, epsilon=  0.970, speed=  1.63, gear= 1, damage= 754.00
Ep:10 step:560(9068), a_t=[s= 1.00, t= 0.399263, b= 0.000000], r_t=[r=-0.06, prog= 0.22, pen=-0.28, r_old=-0.06], Reward=  942.77 /  942.77 /  6018.84, epsilon=  0.970, speed=  0.12, gear= 1, damage= 754.00
Ep:10 step:580(9088), a_t=[s=-0.61, t= 0.517953, b= 0.000000], r_t=[r=-0.08, prog= 0.46, pen=-0.54, r_old=-0.08], Reward=  941.20 /  941.20 /  6018.84, epsilon=  0.970, speed=  0.24, gear= 1, damage= 754.00
Ep:10 step:600(9108), a_t=[s=-0.15, t= 0.502155, b= 0.000000], r_t=[r=-0.07, prog= 0.44, pen=-0.51, r_old=-0.07], Reward=  940.16 /  940.16 /  6018.84, epsilon=  0.970, speed=  0.22, gear= 1, damage= 754.00
Ep:10 step:620(9128), a_t=[s= 0.69, t= 0.460784, b= 0.000000], r_t=[r=-0.00, prog= 0.10, pen=-0.10, r_old=-0.00], Reward=  939.02 /  939.02 /  6018.84, epsilon=  0.970, speed=  0.05, gear= 1, damage= 754.00
Ep:10 step:640(9148), a_t=[s= 0.61, t= 0.531452, b= 0.000000], r_t=[r= 0.00, prog= 0.31, pen=-0.30, r_old= 0.00], Reward=  938.88 /  938.88 /  6018.84, epsilon=  0.970, speed=  0.14, gear= 1, damage= 754.00
Ep:10 step:660(9168), a_t=[s=-1.00, t= 0.549557, b= 0.000000], r_t=[r= 0.12, prog= 1.83, pen=-1.71, r_old= 0.12], Reward=  939.58 /  939.58 /  6018.84, epsilon=  0.969, speed=  0.80, gear= 1, damage= 754.00
Ep:10 step:680(9188), a_t=[s= 0.85, t= 0.514016, b= 0.000000], r_t=[r= 0.05, prog= 0.49, pen=-0.44, r_old= 0.05], Reward=  940.78 /  940.78 /  6018.84, epsilon=  0.969, speed=  0.21, gear= 1, damage= 754.00
Ep:10 step:700(9208), a_t=[s= 1.00, t= 0.252093, b= 0.000000], r_t=[r= 0.05, prog= 0.33, pen=-0.28, r_old= 0.05], Reward=  943.25 /  943.25 /  6018.84, epsilon=  0.969, speed=  0.13, gear= 1, damage= 754.00
Ep:10 step:720(9228), a_t=[s= 1.00, t= 0.634617, b= 0.000000], r_t=[r= 0.20, prog= 1.05, pen=-0.85, r_old= 0.20], Reward=  948.12 /  948.12 /  6018.84, epsilon=  0.969, speed=  0.41, gear= 1, damage= 754.00
Ep:10 step:740(9248), a_t=[s=-0.09, t= 0.396396, b= 0.000000], r_t=[r= 0.29, prog= 1.31, pen=-1.03, r_old= 0.29], Reward=  954.36 /  954.36 /  6018.84, epsilon=  0.969, speed=  0.50, gear= 1, damage= 754.00
Ep:10 step:760(9268), a_t=[s= 0.09, t= 0.689681, b= 0.000000], r_t=[r= 0.91, prog= 3.52, pen=-2.61, r_old= 0.91], Reward=  965.38 /  965.38 /  6018.84, epsilon=  0.969, speed=  1.31, gear= 1, damage= 754.00
Ep:10 step:780(9288), a_t=[s= 0.59, t= 0.648848, b= 0.000000], r_t=[r= 1.01, prog= 3.53, pen=-2.52, r_old= 1.01], Reward=  978.97 /  978.97 /  6018.84, epsilon=  0.969, speed=  1.28, gear= 1, damage= 754.00
Ep:10 step:800(9308), a_t=[s= 1.00, t= 0.476348, b= 0.000000], r_t=[r= 0.40, prog= 1.29, pen=-0.90, r_old= 0.40], Reward=  995.25 /  995.25 /  6018.84, epsilon=  0.969, speed=  0.46, gear= 1, damage= 754.00
Ep:10 step:820(9328), a_t=[s= 0.28, t= 0.356437, b= 0.000000], r_t=[r= 0.52, prog= 1.82, pen=-1.30, r_old= 0.52], Reward=  955.59 /  955.59 /  6018.84, epsilon=  0.969, speed=  0.66, gear= 1, damage= 831.00
Ep:10 step:840(9348), a_t=[s=-1.00, t= 0.394059, b= 0.000000], r_t=[r= 2.66, prog= 8.16, pen=-5.49, r_old= 2.66], Reward=  980.32 /  980.32 /  6018.84, epsilon=  0.969, speed=  2.88, gear= 1, damage= 831.00
Ep:10 step:860(9368), a_t=[s= 0.37, t= 0.632618, b= 0.000000], r_t=[r= 2.70, prog= 7.79, pen=-5.09, r_old= 2.70], Reward=  1009.09 /  1009.09 /  6018.84, epsilon=  0.969, speed=  2.71, gear= 1, damage= 831.00
Ep:10 step:880(9388), a_t=[s=-0.05, t= 0.567082, b= 0.000000], r_t=[r= 3.14, prog= 8.95, pen=-5.82, r_old= 3.14], Reward=  1065.72 /  1065.72 /  6018.84, epsilon=  0.969, speed=  3.11, gear= 1, damage= 844.00
Ep:10 step:900(9408), a_t=[s= 0.36, t= 0.542387, b= 0.007447], r_t=[r= 2.09, prog= 5.48, pen=-3.40, r_old= 2.09], Reward=  1142.69 /  1142.69 /  6018.84, epsilon=  0.969, speed=  1.87, gear= 1, damage= 844.00
Ep:10 step:920(9428), a_t=[s= 1.00, t= 0.482686, b= 0.000000], r_t=[r= 7.92, prog= 20.76, pen=-12.84, r_old= 7.92], Reward=  1230.93 /  1230.93 /  6018.84, epsilon=  0.969, speed=  7.07, gear= 1, damage= 851.00
Ep:10 step:940(9448), a_t=[s= 0.21, t= 0.381115, b= 0.000000], r_t=[r= 1.00, prog= 2.98, pen=-1.98, r_old= 1.00], Reward=  1303.22 /  1303.22 /  6018.84, epsilon=  0.969, speed=  1.05, gear= 1, damage= 869.00
Ep:10 step:960(9468), a_t=[s= 0.36, t= 0.632655, b= 0.000000], r_t=[r= 3.96, prog= 11.21, pen=-7.25, r_old= 3.96], Reward=  1366.58 /  1366.58 /  6018.84, epsilon=  0.968, speed=  3.88, gear= 1, damage= 869.00
Ep:10 step:980(9488), a_t=[s= 1.00, t= 0.443476, b= 0.000000], r_t=[r= 2.30, prog= 6.37, pen=-4.07, r_old= 2.30], Reward=  1400.88 /  1400.88 /  6018.84, epsilon=  0.968, speed=  2.19, gear= 1, damage= 869.00
Ep:10 step:1000(9508), a_t=[s= 1.00, t= 0.565673, b= 0.000000], r_t=[r= 3.40, prog= 8.89, pen=-5.49, r_old= 3.40], Reward=  1476.79 /  1476.79 /  6018.84, epsilon=  0.968, speed=  3.03, gear= 1, damage= 869.00
Ep:10 step:1020(9528), a_t=[s= 1.00, t= 0.428719, b= 0.000000], r_t=[r=-63.00, prog= 12.02, pen=-71.05, r_old=-63.00], Reward=  1522.29 /  1522.29 /  6018.84, epsilon=  0.968, speed=  4.24, gear= 1, damage= 942.00
Ep:10 step:1040(9548), a_t=[s=-0.02, t= 0.454788, b= 0.000000], r_t=[r= 2.66, prog= 7.40, pen=-4.73, r_old= 2.66], Reward=  1564.48 /  1564.48 /  6018.84, epsilon=  0.968, speed=  2.55, gear= 1, damage= 942.00
Ep:10 step:1060(9568), a_t=[s= 1.00, t= 0.506217, b= 0.000000], r_t=[r= 1.96, prog= 5.19, pen=-3.23, r_old= 1.96], Reward=  1621.96 /  1621.96 /  6018.84, epsilon=  0.968, speed=  1.77, gear= 1, damage= 942.00
Ep:10 step:1080(9588), a_t=[s= 0.58, t= 0.606406, b= 0.000000], r_t=[r= 9.07, prog= 23.38, pen=-14.31, r_old= 9.07], Reward=  1721.21 /  1721.21 /  6018.84, epsilon=  0.968, speed=  7.93, gear= 1, damage= 942.00
META = 1 ... Running backwards
=============================================================
 starting episode: 11/2000
Client connected on 3105..............
Ep:11 step:0(9608), a_t=[s=-0.15, t= 0.593482, b= 0.000000], r_t=[r= 0.34, prog= 0.34, pen=-0.00, r_old= 0.34], Reward=  0.34 /  0.34 /  6018.84, epsilon=  0.968, speed=  0.11, gear= 1, damage= 0.00
Ep:11 step:20(9628), a_t=[s= 1.00, t= 0.446521, b= 0.000000], r_t=[r= 37.70, prog= 93.12, pen=-55.42, r_old= 37.70], Reward=  944.65 /  944.65 /  6018.84, epsilon=  0.968, speed=  41.06, gear= 1, damage= 0.00
Ep:11 step:40(9648), a_t=[s= 0.55, t= 0.537073, b= 0.000000], r_t=[r=-0.06, prog= 0.03, pen=-0.09, r_old=-0.06], Reward=  189.07 /  189.07 /  6018.84, epsilon=  0.968, speed=  0.04, gear= 1, damage= 712.00
Ep:11 step:60(9668), a_t=[s=-0.44, t= 0.380971, b= 0.000000], r_t=[r=-0.01, prog=-0.03, pen= 0.02, r_old=-0.01], Reward=  186.86 /  186.86 /  6018.84, epsilon=  0.968, speed= -0.03, gear= 1, damage= 712.00
Ep:11 step:80(9688), a_t=[s= 0.58, t= 0.606393, b= 0.000000], r_t=[r=-0.17, prog= 0.11, pen=-0.28, r_old=-0.17], Reward=  185.17 /  185.17 /  6018.84, epsilon=  0.968, speed=  0.12, gear= 1, damage= 712.00
Ep:11 step:100(9708), a_t=[s= 1.00, t= 0.461126, b= 0.000000], r_t=[r=-0.02, prog=-0.05, pen= 0.03, r_old=-0.02], Reward=  183.11 /  183.11 /  6018.84, epsilon=  0.968, speed= -0.05, gear= 1, damage= 712.00
Ep:11 step:120(9728), a_t=[s= 0.57, t= 0.154403, b= 0.000000], r_t=[r=-0.01, prog=-0.03, pen= 0.01, r_old=-0.01], Reward=  181.24 /  181.24 /  6018.84, epsilon=  0.968, speed= -0.02, gear= 1, damage= 712.00
Ep:11 step:140(9748), a_t=[s= 1.00, t= 0.572480, b= 0.000000], r_t=[r=-0.28, prog= 0.40, pen=-0.68, r_old=-0.28], Reward=  177.87 /  177.87 /  6018.84, epsilon=  0.968, speed=  0.29, gear= 1, damage= 712.00
Ep:11 step:160(9768), a_t=[s=-0.07, t= 0.653251, b= 0.000000], r_t=[r=-0.14, prog= 0.26, pen=-0.40, r_old=-0.14], Reward=  175.63 /  175.63 /  6018.84, epsilon=  0.967, speed=  0.17, gear= 1, damage= 712.00
Ep:11 step:180(9788), a_t=[s=-0.41, t= 0.406754, b= 0.000000], r_t=[r=-0.11, prog= 0.30, pen=-0.41, r_old=-0.11], Reward=  173.35 /  173.35 /  6018.84, epsilon=  0.967, speed=  0.18, gear= 1, damage= 712.00
Ep:11 step:200(9808), a_t=[s= 0.51, t= 0.610776, b= 0.000000], r_t=[r=-0.14, prog= 0.46, pen=-0.60, r_old=-0.14], Reward=  171.23 /  171.23 /  6018.84, epsilon=  0.967, speed=  0.26, gear= 1, damage= 712.00
Ep:11 step:220(9828), a_t=[s= 0.61, t= 0.536494, b= 0.000000], r_t=[r=-0.02, prog= 0.11, pen=-0.13, r_old=-0.02], Reward=  169.74 /  169.74 /  6018.84, epsilon=  0.967, speed=  0.06, gear= 1, damage= 712.00
Ep:11 step:240(9848), a_t=[s=-0.69, t= 0.487434, b= 0.000000], r_t=[r=-0.06, prog= 0.63, pen=-0.69, r_old=-0.06], Reward=  168.12 /  168.12 /  6018.84, epsilon=  0.967, speed=  0.31, gear= 1, damage= 712.00
Ep:11 step:260(9868), a_t=[s= 1.00, t= 0.448623, b= 0.000000], r_t=[r=-0.02, prog= 0.41, pen=-0.42, r_old=-0.02], Reward=  167.39 /  167.39 /  6018.84, epsilon=  0.967, speed=  0.19, gear= 1, damage= 712.00
Ep:11 step:280(9888), a_t=[s= 1.00, t= 0.428761, b= 0.000000], r_t=[r=-0.01, prog= 0.41, pen=-0.42, r_old=-0.01], Reward=  167.08 /  167.08 /  6018.84, epsilon=  0.967, speed=  0.19, gear= 1, damage= 712.00
Ep:11 step:300(9908), a_t=[s=-1.00, t= 0.436596, b= 0.000000], r_t=[r= 0.08, prog= 1.52, pen=-1.44, r_old= 0.08], Reward=  167.48 /  167.48 /  6018.84, epsilon=  0.967, speed=  0.67, gear= 1, damage= 712.00
Ep:11 step:320(9928), a_t=[s= 0.84, t= 0.457203, b= 0.000000], r_t=[r= 0.05, prog= 0.50, pen=-0.45, r_old= 0.05], Reward=  168.74 /  168.74 /  6018.84, epsilon=  0.967, speed=  0.21, gear= 1, damage= 712.00
Ep:11 step:340(9948), a_t=[s=-0.38, t= 0.473383, b= 0.000000], r_t=[r= 0.19, prog= 1.23, pen=-1.05, r_old= 0.19], Reward=  171.65 /  171.65 /  6018.84, epsilon=  0.967, speed=  0.50, gear= 1, damage= 712.00
Ep:11 step:360(9968), a_t=[s= 0.15, t= 0.483391, b= 0.000000], r_t=[r= 0.31, prog= 1.61, pen=-1.31, r_old= 0.31], Reward=  176.49 /  176.49 /  6018.84, epsilon=  0.967, speed=  0.63, gear= 1, damage= 712.00
Ep:11 step:380(9988), a_t=[s=-0.10, t= 0.417497, b= 0.000000], r_t=[r= 0.32, prog= 1.38, pen=-1.06, r_old= 0.32], Reward=  184.54 /  184.54 /  6018.84, epsilon=  0.967, speed=  0.52, gear= 1, damage= 712.00
Ep:11 step:400(10008), a_t=[s= 0.67, t= 0.449999, b= 0.000000], r_t=[r= 0.41, prog= 1.47, pen=-1.06, r_old= 0.41], Reward=  198.40 /  198.40 /  6018.84, epsilon=  0.967, speed=  0.54, gear= 1, damage= 712.00
Ep:11 step:420(10028), a_t=[s= 0.25, t= 0.406195, b= 0.000000], r_t=[r= 1.67, prog= 4.96, pen=-3.29, r_old= 1.67], Reward=  228.17 /  228.17 /  6018.84, epsilon=  0.967, speed=  1.74, gear= 1, damage= 712.00
Ep:11 step:440(10048), a_t=[s= 0.09, t= 0.502494, b= 0.000000], r_t=[r= 2.38, prog= 6.63, pen=-4.25, r_old= 2.38], Reward=  272.30 /  272.30 /  6018.84, epsilon=  0.967, speed=  2.29, gear= 1, damage= 712.00
Ep:11 step:460(10068), a_t=[s=-0.09, t= 0.522453, b= 0.000000], r_t=[r= 3.79, prog= 11.26, pen=-7.47, r_old= 3.79], Reward=  297.72 /  297.72 /  6018.84, epsilon=  0.966, speed=  3.94, gear= 1, damage= 773.00
Ep:11 step:480(10088), a_t=[s= 0.85, t= 0.531557, b= 0.016733], r_t=[r= 1.56, prog= 4.21, pen=-2.66, r_old= 1.56], Reward=  350.94 /  350.94 /  6018.84, epsilon=  0.966, speed=  1.44, gear= 1, damage= 773.00
Ep:11 step:500(10108), a_t=[s=-0.94, t= 0.529724, b= 0.000000], r_t=[r= 3.18, prog= 8.92, pen=-5.74, r_old= 3.18], Reward=  324.23 /  324.23 /  6018.84, epsilon=  0.966, speed=  3.08, gear= 1, damage= 868.00
Ep:11 step:520(10128), a_t=[s= 1.00, t= 0.591085, b= 0.000000], r_t=[r= 2.83, prog= 7.57, pen=-4.74, r_old= 2.83], Reward=  384.50 /  384.50 /  6018.84, epsilon=  0.966, speed=  2.59, gear= 1, damage= 868.00
Ep:11 step:540(10148), a_t=[s=-0.54, t= 0.599948, b= 0.000000], r_t=[r= 6.20, prog= 16.34, pen=-10.14, r_old= 6.20], Reward=  446.58 /  446.58 /  6018.84, epsilon=  0.966, speed=  5.57, gear= 1, damage= 868.00
Ep:11 step:560(10168), a_t=[s=-0.44, t= 0.515778, b= 0.000000], r_t=[r= 32.66, prog= 80.84, pen=-48.18, r_old= 32.66], Reward=  729.78 /  729.78 /  6018.84, epsilon=  0.966, speed=  27.23, gear= 1, damage= 874.00
Ep:11 step:580(10188), a_t=[s= 0.09, t= 0.376102, b= 0.000000], r_t=[r=-0.01, prog= 0.02, pen=-0.03, r_old=-0.01], Reward=  694.55 /  694.55 /  6018.84, epsilon=  0.966, speed=  0.01, gear= 1, damage= 917.00
Ep:11 step:600(10208), a_t=[s= 0.47, t= 0.386584, b= 0.000000], r_t=[r=-0.03, prog= 0.06, pen=-0.09, r_old=-0.03], Reward=  692.35 /  692.35 /  6018.84, epsilon=  0.966, speed=  0.04, gear= 1, damage= 917.00
Ep:11 step:620(10228), a_t=[s= 0.40, t= 0.591857, b= 0.000000], r_t=[r=-0.14, prog= 0.29, pen=-0.43, r_old=-0.14], Reward=  690.26 /  690.26 /  6018.84, epsilon=  0.966, speed=  0.18, gear= 1, damage= 917.00
Ep:11 step:640(10248), a_t=[s=-0.30, t= 0.624354, b= 0.000000], r_t=[r=-0.11, prog= 0.34, pen=-0.45, r_old=-0.11], Reward=  688.30 /  688.30 /  6018.84, epsilon=  0.966, speed=  0.20, gear= 1, damage= 917.00
Ep:11 step:660(10268), a_t=[s= 0.97, t= 0.703375, b= 0.000000], r_t=[r=-0.10, prog= 0.41, pen=-0.51, r_old=-0.10], Reward=  686.44 /  686.44 /  6018.84, epsilon=  0.966, speed=  0.23, gear= 1, damage= 917.00
Ep:11 step:680(10288), a_t=[s= 0.88, t= 0.446276, b= 0.000000], r_t=[r=-0.05, prog= 0.22, pen=-0.27, r_old=-0.05], Reward=  684.97 /  684.97 /  6018.84, epsilon=  0.966, speed=  0.12, gear= 1, damage= 917.00
Ep:11 step:700(10308), a_t=[s= 0.71, t= 0.721713, b= 0.000000], r_t=[r=-0.04, prog= 0.49, pen=-0.54, r_old=-0.04], Reward=  683.16 /  683.16 /  6018.84, epsilon=  0.966, speed=  0.24, gear= 1, damage= 917.00
Ep:11 step:720(10328), a_t=[s= 1.00, t= 0.548108, b= 0.000000], r_t=[r=-0.02, prog= 0.64, pen=-0.66, r_old=-0.02], Reward=  682.43 /  682.43 /  6018.84, epsilon=  0.966, speed=  0.30, gear= 1, damage= 917.00
Ep:11 step:740(10348), a_t=[s= 0.98, t= 0.561348, b= 0.000000], r_t=[r= 0.02, prog= 0.77, pen=-0.75, r_old= 0.02], Reward=  682.42 /  682.42 /  6018.84, epsilon=  0.966, speed=  0.35, gear= 1, damage= 917.00
Ep:11 step:760(10368), a_t=[s=-0.57, t= 0.320033, b= 0.000000], r_t=[r= 0.06, prog= 0.91, pen=-0.85, r_old= 0.06], Reward=  683.22 /  683.22 /  6018.84, epsilon=  0.965, speed=  0.40, gear= 1, damage= 917.00
Ep:11 step:780(10388), a_t=[s= 0.64, t= 0.583147, b= 0.000000], r_t=[r= 0.10, prog= 0.80, pen=-0.70, r_old= 0.10], Reward=  685.33 /  685.33 /  6018.84, epsilon=  0.965, speed=  0.33, gear= 1, damage= 917.00
Ep:11 step:800(10408), a_t=[s= 1.00, t= 0.372006, b= 0.000000], r_t=[r= 0.12, prog= 0.76, pen=-0.64, r_old= 0.12], Reward=  688.34 /  688.34 /  6018.84, epsilon=  0.965, speed=  0.31, gear= 1, damage= 917.00
Ep:11 step:820(10428), a_t=[s=-0.55, t= 0.518239, b= 0.000000], r_t=[r= 0.68, prog= 3.14, pen=-2.46, r_old= 0.68], Reward=  695.00 /  695.00 /  6018.84, epsilon=  0.965, speed=  1.21, gear= 1, damage= 917.00
Ep:11 step:840(10448), a_t=[s= 0.82, t= 0.446285, b= 0.000000], r_t=[r= 0.30, prog= 1.16, pen=-0.87, r_old= 0.30], Reward=  703.19 /  703.19 /  6018.84, epsilon=  0.965, speed=  0.43, gear= 1, damage= 917.00
Ep:11 step:860(10468), a_t=[s= 0.21, t= 0.668401, b= 0.000000], r_t=[r= 0.86, prog= 3.06, pen=-2.20, r_old= 0.86], Reward=  716.38 /  716.38 /  6018.84, epsilon=  0.965, speed=  1.12, gear= 1, damage= 917.00
Ep:11 step:880(10488), a_t=[s=-0.31, t= 0.443183, b= 0.000000], r_t=[r= 1.62, prog= 5.05, pen=-3.43, r_old= 1.62], Reward=  740.03 /  740.03 /  6018.84, epsilon=  0.965, speed=  1.79, gear= 1, damage= 917.00
Ep:11 step:900(10508), a_t=[s= 0.31, t= 0.482264, b= 0.000000], r_t=[r= 1.63, prog= 4.55, pen=-2.92, r_old= 1.63], Reward=  780.72 /  780.72 /  6018.84, epsilon=  0.965, speed=  1.57, gear= 1, damage= 917.00
